Run_Start	Date	Contracts	Cumulative_PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-08-23	2019-10-23	1	51.0	1155.0	1257.5	-242.5
2019-08-23	2019-10-24	1	39.0	1194.0	1257.5	-242.5
2019-08-23	2019-10-25	1	48.5	1242.5	1261.0	-239.0
2019-08-23	2019-10-28	1	52.0	1294.5	1294.5	-205.5
2019-08-23	2019-10-29	1	-121.5	1173.0	1303.5	-196.5
2019-08-23	2019-10-30	1	56.5	1229.5	1303.5	-196.5
2019-08-23	2019-10-31	1	-80.5	1149.0	1303.5	-196.5
2019-08-23	2019-11-01	1	90.0	1239.0	1303.5	-196.5
2019-08-23	2019-11-04	1	78.0	1317.0	1317.0	-183.0
2019-08-23	2019-11-05	1	2.5	1319.5	1369.5	-130.5
2019-08-23	2019-11-06	1	-20.5	1299.0	1369.5	-130.5
2019-08-23	2019-11-07	1	-56.0	1243.0	1369.5	-130.5
2019-08-23	2019-11-08	1	-2.5	1240.5	1369.5	-130.5
2019-08-23	2019-11-11	1	23.5	1264.0	1369.5	-130.5
2019-08-23	2019-11-12	1	-34.5	1229.5	1369.5	-130.5
2019-08-23	2019-11-13	1	-21.5	1208.0	1369.5	-130.5
2019-08-23	2019-11-14	1	-36.5	1171.5	1369.5	-130.5
2019-08-23	2019-11-15	1	33.0	1204.5	1369.5	-130.5
2019-08-23	2019-11-18	1	123.5	1328.0	1369.5	-130.5
2019-08-23	2019-11-19	1	49.0	1377.0	1386.0	-114.0
2019-08-23	2019-11-20	1	-27.5	1349.5	1386.0	-114.0
2019-08-23	2019-11-21	1	42.0	1391.5	1410.0	-90.0
2019-08-23	2019-11-22	1	38.5	1430.0	1438.0	-62.0
2019-08-23	2019-11-25	1	28.0	1458.0	1459.0	-41.0
2019-08-23	2019-11-26	1	-13.0	1445.0	1483.5	-16.5
2019-08-23	2019-11-27	1	-1.5	1443.5	1483.5	-16.5
2019-08-23	2019-11-28	1	29.0	1472.5	1483.5	-16.5
2019-08-23	2019-11-29	1	-5.0	1467.5	1483.5	-16.5
2019-08-23	2019-12-02	1	32.5	1500.0	1483.5	-16.5
2019-08-26	2019-08-26	1	48.0	48.0	140.0	-1360.0
2019-08-26	2019-08-27	1	95.0	143.0	156.5	-1343.5
2019-08-26	2019-08-28	1	-93.0	50.0	156.5	-1343.5
2019-08-26	2019-08-29	1	139.5	189.5	194.0	-1306.0
2019-08-26	2019-08-30	1	36.0	225.5	263.5	-1236.5
2019-08-26	2019-09-02	1	90.5	316.0	316.0	-1184.0
2019-08-26	2019-09-03	1	57.0	373.0	375.0	-1125.0
2019-08-26	2019-09-04	1	102.0	475.0	475.0	-1025.0
2019-08-26	2019-09-05	1	125.0	600.0	600.0	-900.0
2019-08-26	2019-09-06	1	-8.5	591.5	646.0	-854.0
2019-08-26	2019-09-09	1	13.5	605.0	646.0	-854.0
2019-08-26	2019-09-10	1	73.5	678.5	678.5	-821.5
2019-08-26	2019-09-11	1	44.0	722.5	722.5	-777.5
2019-08-26	2019-09-12	1	29.5	752.0	839.0	-661.0
2019-08-26	2019-09-13	1	-99.5	652.5	839.0	-661.0
2019-08-26	2019-09-16	1	110.0	762.5	839.0	-661.0
2019-08-26	2019-09-17	1	34.0	796.5	839.0	-661.0
2019-08-26	2019-09-18	1	-77.5	719.0	839.0	-661.0
2019-08-26	2019-09-19	1	-7.0	712.0	839.0	-661.0
2019-08-26	2019-09-20	1	9.0	721.0	839.0	-661.0
2019-08-26	2019-09-23	1	-15.5	705.5	839.0	-661.0
2019-08-26	2019-09-24	1	-58.0	647.5	839.0	-661.0
2019-08-26	2019-09-25	1	54.0	701.5	839.0	-661.0
2019-08-26	2019-09-26	1	43.5	745.0	839.0	-661.0
2019-08-26	2019-09-27	1	54.0	799.0	839.0	-661.0
2019-08-26	2019-09-30	1	53.0	852.0	854.5	-645.5
2019-08-26	2019-10-01	1	48.5	900.5	915.5	-584.5
2019-08-26	2019-10-02	1	-0.5	900.0	915.5	-584.5
2019-08-26	2019-10-03	1	100.5	1000.5	1000.5	-499.5
2019-08-26	2019-10-04	1	130.5	1131.0	1131.0	-369.0
2019-08-26	2019-10-07	1	-40.5	1090.5	1141.5	-358.5
2019-08-26	2019-10-08	1	-5.0	1085.5	1153.0	-347.0
2019-08-26	2019-10-09	1	96.5	1182.0	1186.0	-314.0
2019-08-26	2019-10-10	1	156.0	1338.0	1402.5	-97.5
2019-08-26	2019-10-11	1	24.5	1362.5	1402.5	-97.5
2019-08-26	2019-10-14	1	-57.5	1305.0	1402.5	-97.5
2019-08-26	2019-10-15	1	8.0	1313.0	1402.5	-97.5
2019-08-26	2019-10-16	1	-27.0	1286.0	1402.5	-97.5
2019-08-26	2019-10-17	1	-36.5	1249.5	1402.5	-97.5
2019-08-26	2019-10-18	1	-34.5	1215.0	1402.5	-97.5
2019-08-26	2019-10-21	1	26.0	1241.0	1402.5	-97.5
2019-08-26	2019-10-22	1	8.0	1249.0	1402.5	-97.5
2019-08-26	2019-10-23	1	51.0	1300.0	1402.5	-97.5
2019-08-26	2019-10-24	1	39.0	1339.0	1402.5	-97.5
2019-08-26	2019-10-25	1	48.5	1387.5	1406.0	-94.0
2019-08-26	2019-10-28	1	52.0	1439.5	1439.5	-60.5
2019-08-26	2019-10-29	1	-121.5	1318.0	1448.5	-51.5
2019-08-26	2019-10-30	1	56.5	1374.5	1448.5	-51.5
2019-08-26	2019-10-31	1	-80.5	1294.0	1448.5	-51.5
2019-08-26	2019-11-01	1	90.0	1384.0	1448.5	-51.5
2019-08-26	2019-11-04	1	78.0	1462.0	1462.0	-38.0
2019-08-26	2019-11-05	1	2.5	1464.5	1514.5	14.5
2019-08-26	2019-11-06	1	-20.5	1444.0	1514.5	14.5
2019-08-26	2019-11-07	1	-56.0	1388.0	1514.5	14.5
2019-08-26	2019-11-08	1	-2.5	1385.5	1514.5	14.5
2019-08-26	2019-11-11	1	23.5	1409.0	1514.5	14.5
2019-08-26	2019-11-12	1	-34.5	1374.5	1514.5	14.5
2019-08-26	2019-11-13	1	-21.5	1353.0	1514.5	14.5
2019-08-26	2019-11-14	1	-36.5	1316.5	1514.5	14.5
2019-08-26	2019-11-15	1	33.0	1349.5	1514.5	14.5
2019-08-26	2019-11-18	1	123.5	1473.0	1514.5	14.5
2019-08-26	2019-11-19	1	27.0	1500.0	1514.5	14.5
2019-08-27	2019-08-27	1	95.0	95.0	108.5	-1391.5
2019-08-27	2019-08-28	1	-93.0	2.0	108.5	-1391.5
2019-08-27	2019-08-29	1	139.5	141.5	146.0	-1354.0
2019-08-27	2019-08-30	1	36.0	177.5	215.5	-1284.5
2019-08-27	2019-09-02	1	90.5	268.0	268.0	-1232.0
2019-08-27	2019-09-03	1	57.0	325.0	327.0	-1173.0
2019-08-27	2019-09-04	1	102.0	427.0	427.0	-1073.0
2019-08-27	2019-09-05	1	125.0	552.0	552.0	-948.0
2019-08-27	2019-09-06	1	-8.5	543.5	598.0	-902.0
2019-08-27	2019-09-09	1	13.5	557.0	598.0	-902.0
2019-08-27	2019-09-10	1	73.5	630.5	630.5	-869.5
2019-08-27	2019-09-11	1	44.0	674.5	674.5	-825.5
2019-08-27	2019-09-12	1	29.5	704.0	791.0	-709.0
2019-08-27	2019-09-13	1	-99.5	604.5	791.0	-709.0
2019-08-27	2019-09-16	1	110.0	714.5	791.0	-709.0
2019-08-27	2019-09-17	1	34.0	748.5	791.0	-709.0
2019-08-27	2019-09-18	1	-77.5	671.0	791.0	-709.0
2019-08-27	2019-09-19	1	-7.0	664.0	791.0	-709.0
2019-08-27	2019-09-20	1	9.0	673.0	791.0	-709.0
2019-08-27	2019-09-23	1	-15.5	657.5	791.0	-709.0
2019-08-27	2019-09-24	1	-58.0	599.5	791.0	-709.0
2019-08-27	2019-09-25	1	54.0	653.5	791.0	-709.0
2019-08-27	2019-09-26	1	43.5	697.0	791.0	-709.0
2019-08-27	2019-09-27	1	54.0	751.0	791.0	-709.0
2019-08-27	2019-09-30	1	53.0	804.0	806.5	-693.5
2019-08-27	2019-10-01	1	48.5	852.5	867.5	-632.5
2019-08-27	2019-10-02	1	-0.5	852.0	867.5	-632.5
2019-08-27	2019-10-03	1	100.5	952.5	952.5	-547.5
2019-08-27	2019-10-04	1	130.5	1083.0	1083.0	-417.0
2019-08-27	2019-10-07	1	-40.5	1042.5	1093.5	-406.5
2019-08-27	2019-10-08	1	-5.0	1037.5	1105.0	-395.0
2019-08-27	2019-10-09	1	96.5	1134.0	1138.0	-362.0
2019-08-27	2019-10-10	1	156.0	1290.0	1354.5	-145.5
2019-08-27	2019-10-11	1	24.5	1314.5	1354.5	-145.5
2019-08-27	2019-10-14	1	-57.5	1257.0	1354.5	-145.5
2019-08-27	2019-10-15	1	8.0	1265.0	1354.5	-145.5
2019-08-27	2019-10-16	1	-27.0	1238.0	1354.5	-145.5
2019-08-27	2019-10-17	1	-36.5	1201.5	1354.5	-145.5
2019-08-27	2019-10-18	1	-34.5	1167.0	1354.5	-145.5
2019-08-27	2019-10-21	1	26.0	1193.0	1354.5	-145.5
2019-08-27	2019-10-22	1	8.0	1201.0	1354.5	-145.5
2019-08-27	2019-10-23	1	51.0	1252.0	1354.5	-145.5
2019-08-27	2019-10-24	1	39.0	1291.0	1354.5	-145.5
2019-08-27	2019-10-25	1	48.5	1339.5	1358.0	-142.0
2019-08-27	2019-10-28	1	52.0	1391.5	1391.5	-108.5
2019-08-27	2019-10-29	1	-121.5	1270.0	1400.5	-99.5
2019-08-27	2019-10-30	1	56.5	1326.5	1400.5	-99.5
2019-08-27	2019-10-31	1	-80.5	1246.0	1400.5	-99.5
2019-08-27	2019-11-01	1	90.0	1336.0	1400.5	-99.5
2019-08-27	2019-11-04	1	78.0	1414.0	1414.0	-86.0
2019-08-27	2019-11-05	1	2.5	1416.5	1466.5	-33.5
2019-08-27	2019-11-06	1	-20.5	1396.0	1466.5	-33.5
2019-08-27	2019-11-07	1	-56.0	1340.0	1466.5	-33.5
2019-08-27	2019-11-08	1	-2.5	1337.5	1466.5	-33.5
2019-08-27	2019-11-11	1	23.5	1361.0	1466.5	-33.5
2019-08-27	2019-11-12	1	-34.5	1326.5	1466.5	-33.5
2019-08-27	2019-11-13	1	-21.5	1305.0	1466.5	-33.5
2019-08-27	2019-11-14	1	-36.5	1268.5	1466.5	-33.5
2019-08-27	2019-11-15	1	33.0	1301.5	1466.5	-33.5
2019-08-27	2019-11-18	1	123.5	1425.0	1466.5	-33.5
2019-08-27	2019-11-19	1	49.0	1474.0	1483.0	-17.0
2019-08-27	2019-11-20	1	-27.5	1446.5	1483.0	-17.0
2019-08-27	2019-11-21	1	42.0	1488.5	1507.0	7.0
2019-08-27	2019-11-22	1	11.5	1500.0	1507.0	7.0
2019-08-28	2019-08-28	1	-93.0	-93.0	0.0	-1500.0
2019-08-28	2019-08-29	1	139.5	46.5	51.0	-1449.0
2019-08-28	2019-08-30	1	36.0	82.5	120.5	-1379.5
2019-08-28	2019-09-02	1	90.5	173.0	173.0	-1327.0
2019-08-28	2019-09-03	1	57.0	230.0	232.0	-1268.0
2019-08-28	2019-09-04	1	102.0	332.0	332.0	-1168.0
2019-08-28	2019-09-05	1	125.0	457.0	457.0	-1043.0
2019-08-28	2019-09-06	1	-8.5	448.5	503.0	-997.0
2019-08-28	2019-09-09	1	13.5	462.0	503.0	-997.0
2019-08-28	2019-09-10	1	73.5	535.5	535.5	-964.5
2019-08-28	2019-09-11	1	44.0	579.5	579.5	-920.5
2019-08-28	2019-09-12	1	29.5	609.0	696.0	-804.0
2019-08-28	2019-09-13	1	-99.5	509.5	696.0	-804.0
2019-08-28	2019-09-16	1	110.0	619.5	696.0	-804.0
2019-08-28	2019-09-17	1	34.0	653.5	696.0	-804.0
2019-08-28	2019-09-18	1	-77.5	576.0	696.0	-804.0
2019-08-28	2019-09-19	1	-7.0	569.0	696.0	-804.0
2019-08-28	2019-09-20	1	9.0	578.0	696.0	-804.0
2019-08-28	2019-09-23	1	-15.5	562.5	696.0	-804.0
2019-08-28	2019-09-24	1	-58.0	504.5	696.0	-804.0
2019-08-28	2019-09-25	1	54.0	558.5	696.0	-804.0
2019-08-28	2019-09-26	1	43.5	602.0	696.0	-804.0
2019-08-28	2019-09-27	1	54.0	656.0	696.0	-804.0
2019-08-28	2019-09-30	1	53.0	709.0	711.5	-788.5
2019-08-28	2019-10-01	1	48.5	757.5	772.5	-727.5
2019-08-28	2019-10-02	1	-0.5	757.0	772.5	-727.5
2019-08-28	2019-10-03	1	100.5	857.5	857.5	-642.5
2019-08-28	2019-10-04	1	130.5	988.0	988.0	-512.0
2019-08-28	2019-10-07	1	-40.5	947.5	998.5	-501.5
2019-08-28	2019-10-08	1	-5.0	942.5	1010.0	-490.0
2019-08-28	2019-10-09	1	96.5	1039.0	1043.0	-457.0
2019-08-28	2019-10-10	1	156.0	1195.0	1259.5	-240.5
2019-08-28	2019-10-11	1	24.5	1219.5	1259.5	-240.5
2019-08-28	2019-10-14	1	-57.5	1162.0	1259.5	-240.5
2019-08-28	2019-10-15	1	8.0	1170.0	1259.5	-240.5
2019-08-28	2019-10-16	1	-27.0	1143.0	1259.5	-240.5
2019-08-28	2019-10-17	1	-36.5	1106.5	1259.5	-240.5
2019-08-28	2019-10-18	1	-34.5	1072.0	1259.5	-240.5
2019-08-28	2019-10-21	1	26.0	1098.0	1259.5	-240.5
2019-08-28	2019-10-22	1	8.0	1106.0	1259.5	-240.5
2019-08-28	2019-10-23	1	51.0	1157.0	1259.5	-240.5
2019-08-28	2019-10-24	1	39.0	1196.0	1259.5	-240.5
2019-08-28	2019-10-25	1	48.5	1244.5	1263.0	-237.0
2019-08-28	2019-10-28	1	52.0	1296.5	1296.5	-203.5
2019-08-28	2019-10-29	1	-121.5	1175.0	1305.5	-194.5
2019-08-28	2019-10-30	1	56.5	1231.5	1305.5	-194.5
2019-08-28	2019-10-31	1	-80.5	1151.0	1305.5	-194.5
2019-08-28	2019-11-01	1	90.0	1241.0	1305.5	-194.5
2019-08-28	2019-11-04	1	78.0	1319.0	1319.0	-181.0
2019-08-28	2019-11-05	1	2.5	1321.5	1371.5	-128.5
2019-08-28	2019-11-06	1	-20.5	1301.0	1371.5	-128.5
2019-08-28	2019-11-07	1	-56.0	1245.0	1371.5	-128.5
2019-08-28	2019-11-08	1	-2.5	1242.5	1371.5	-128.5
2019-08-28	2019-11-11	1	23.5	1266.0	1371.5	-128.5
2019-08-28	2019-11-12	1	-34.5	1231.5	1371.5	-128.5
2019-08-28	2019-11-13	1	-21.5	1210.0	1371.5	-128.5
2019-08-28	2019-11-14	1	-36.5	1173.5	1371.5	-128.5
2019-08-28	2019-11-15	1	33.0	1206.5	1371.5	-128.5
2019-08-28	2019-11-18	1	123.5	1330.0	1371.5	-128.5
2019-08-28	2019-11-19	1	49.0	1379.0	1388.0	-112.0
2019-08-28	2019-11-20	1	-27.5	1351.5	1388.0	-112.0
2019-08-28	2019-11-21	1	42.0	1393.5	1412.0	-88.0
2019-08-28	2019-11-22	1	38.5	1432.0	1440.0	-60.0
2019-08-28	2019-11-25	1	28.0	1460.0	1461.0	-39.0
2019-08-28	2019-11-26	1	-13.0	1447.0	1485.5	-14.5
2019-08-28	2019-11-27	1	-1.5	1445.5	1485.5	-14.5
2019-08-28	2019-11-28	1	29.0	1474.5	1485.5	-14.5
2019-08-28	2019-11-29	1	-5.0	1469.5	1485.5	-14.5
2019-08-28	2019-12-02	1	30.5	1500.0	1485.5	-14.5
2019-08-29	2019-08-29	1	139.5	139.5	144.0	-1356.0
2019-08-29	2019-08-30	1	36.0	175.5	213.5	-1286.5
2019-08-29	2019-09-02	1	90.5	266.0	266.0	-1234.0
2019-08-29	2019-09-03	1	57.0	323.0	325.0	-1175.0
2019-08-29	2019-09-04	1	102.0	425.0	425.0	-1075.0
2019-08-29	2019-09-05	1	125.0	550.0	550.0	-950.0
2019-08-29	2019-09-06	1	-8.5	541.5	596.0	-904.0
2019-08-29	2019-09-09	1	13.5	555.0	596.0	-904.0
2019-08-29	2019-09-10	1	73.5	628.5	628.5	-871.5
2019-08-29	2019-09-11	1	44.0	672.5	672.5	-827.5
2019-08-29	2019-09-12	1	29.5	702.0	789.0	-711.0
2019-08-29	2019-09-13	1	-99.5	602.5	789.0	-711.0
2019-08-29	2019-09-16	1	110.0	712.5	789.0	-711.0
2019-08-29	2019-09-17	1	34.0	746.5	789.0	-711.0
2019-08-29	2019-09-18	1	-77.5	669.0	789.0	-711.0
2019-08-29	2019-09-19	1	-7.0	662.0	789.0	-711.0
2019-08-29	2019-09-20	1	9.0	671.0	789.0	-711.0
2019-08-29	2019-09-23	1	-15.5	655.5	789.0	-711.0
2019-08-29	2019-09-24	1	-58.0	597.5	789.0	-711.0
2019-08-29	2019-09-25	1	54.0	651.5	789.0	-711.0
2019-08-29	2019-09-26	1	43.5	695.0	789.0	-711.0
2019-08-29	2019-09-27	1	54.0	749.0	789.0	-711.0
2019-08-29	2019-09-30	1	53.0	802.0	804.5	-695.5
2019-08-29	2019-10-01	1	48.5	850.5	865.5	-634.5
2019-08-29	2019-10-02	1	-0.5	850.0	865.5	-634.5
2019-08-29	2019-10-03	1	100.5	950.5	950.5	-549.5
2019-08-29	2019-10-04	1	130.5	1081.0	1081.0	-419.0
2019-08-29	2019-10-07	1	-40.5	1040.5	1091.5	-408.5
2019-08-29	2019-10-08	1	-5.0	1035.5	1103.0	-397.0
2019-08-29	2019-10-09	1	96.5	1132.0	1136.0	-364.0
2019-08-29	2019-10-10	1	156.0	1288.0	1352.5	-147.5
2019-08-29	2019-10-11	1	24.5	1312.5	1352.5	-147.5
2019-08-29	2019-10-14	1	-57.5	1255.0	1352.5	-147.5
2019-08-29	2019-10-15	1	8.0	1263.0	1352.5	-147.5
2019-08-29	2019-10-16	1	-27.0	1236.0	1352.5	-147.5
2019-08-29	2019-10-17	1	-36.5	1199.5	1352.5	-147.5
2019-08-29	2019-10-18	1	-34.5	1165.0	1352.5	-147.5
2019-08-29	2019-10-21	1	26.0	1191.0	1352.5	-147.5
2019-08-29	2019-10-22	1	8.0	1199.0	1352.5	-147.5
2019-08-29	2019-10-23	1	51.0	1250.0	1352.5	-147.5
2019-08-29	2019-10-24	1	39.0	1289.0	1352.5	-147.5
2019-08-29	2019-10-25	1	48.5	1337.5	1356.0	-144.0
2019-08-29	2019-10-28	1	52.0	1389.5	1389.5	-110.5
2019-08-29	2019-10-29	1	-121.5	1268.0	1398.5	-101.5
2019-08-29	2019-10-30	1	56.5	1324.5	1398.5	-101.5
2019-08-29	2019-10-31	1	-80.5	1244.0	1398.5	-101.5
2019-08-29	2019-11-01	1	90.0	1334.0	1398.5	-101.5
2019-08-29	2019-11-04	1	78.0	1412.0	1412.0	-88.0
2019-08-29	2019-11-05	1	2.5	1414.5	1464.5	-35.5
2019-08-29	2019-11-06	1	-20.5	1394.0	1464.5	-35.5
2019-08-29	2019-11-07	1	-56.0	1338.0	1464.5	-35.5
2019-08-29	2019-11-08	1	-2.5	1335.5	1464.5	-35.5
2019-08-29	2019-11-11	1	23.5	1359.0	1464.5	-35.5
2019-08-29	2019-11-12	1	-34.5	1324.5	1464.5	-35.5
2019-08-29	2019-11-13	1	-21.5	1303.0	1464.5	-35.5
2019-08-29	2019-11-14	1	-36.5	1266.5	1464.5	-35.5
2019-08-29	2019-11-15	1	33.0	1299.5	1464.5	-35.5
2019-08-29	2019-11-18	1	123.5	1423.0	1464.5	-35.5
2019-08-29	2019-11-19	1	49.0	1472.0	1481.0	-19.0
2019-08-29	2019-11-20	1	-27.5	1444.5	1481.0	-19.0
2019-08-29	2019-11-21	1	42.0	1486.5	1505.0	5.0
2019-08-29	2019-11-22	1	13.5	1500.0	1505.0	5.0
2019-08-30	2019-08-30	1	36.0	36.0	74.0	-1426.0
2019-08-30	2019-09-02	1	90.5	126.5	126.5	-1373.5
2019-08-30	2019-09-03	1	57.0	183.5	185.5	-1314.5
2019-08-30	2019-09-04	1	102.0	285.5	285.5	-1214.5
2019-08-30	2019-09-05	1	125.0	410.5	410.5	-1089.5
2019-08-30	2019-09-06	1	-8.5	402.0	456.5	-1043.5
2019-08-30	2019-09-09	1	13.5	415.5	456.5	-1043.5
2019-08-30	2019-09-10	1	73.5	489.0	489.0	-1011.0
2019-08-30	2019-09-11	1	44.0	533.0	533.0	-967.0
2019-08-30	2019-09-12	1	29.5	562.5	649.5	-850.5
2019-08-30	2019-09-13	1	-99.5	463.0	649.5	-850.5
2019-08-30	2019-09-16	1	110.0	573.0	649.5	-850.5
2019-08-30	2019-09-17	1	34.0	607.0	649.5	-850.5
2019-08-30	2019-09-18	1	-77.5	529.5	649.5	-850.5
2019-08-30	2019-09-19	1	-7.0	522.5	649.5	-850.5
2019-08-30	2019-09-20	1	9.0	531.5	649.5	-850.5
2019-08-30	2019-09-23	1	-15.5	516.0	649.5	-850.5
2019-08-30	2019-09-24	1	-58.0	458.0	649.5	-850.5
2019-08-30	2019-09-25	1	54.0	512.0	649.5	-850.5
2019-08-30	2019-09-26	1	43.5	555.5	649.5	-850.5
2019-08-30	2019-09-27	1	54.0	609.5	649.5	-850.5
2019-08-30	2019-09-30	1	53.0	662.5	665.0	-835.0
2019-08-30	2019-10-01	1	48.5	711.0	726.0	-774.0
2019-08-30	2019-10-02	1	-0.5	710.5	726.0	-774.0
2019-08-30	2019-10-03	1	100.5	811.0	811.0	-689.0
2019-08-30	2019-10-04	1	130.5	941.5	941.5	-558.5
2019-08-30	2019-10-07	1	-40.5	901.0	952.0	-548.0
2019-08-30	2019-10-08	1	-5.0	896.0	963.5	-536.5
2019-08-30	2019-10-09	1	96.5	992.5	996.5	-503.5
2019-08-30	2019-10-10	1	156.0	1148.5	1213.0	-287.0
2019-08-30	2019-10-11	1	24.5	1173.0	1213.0	-287.0
2019-08-30	2019-10-14	1	-57.5	1115.5	1213.0	-287.0
2019-08-30	2019-10-15	1	8.0	1123.5	1213.0	-287.0
2019-08-30	2019-10-16	1	-27.0	1096.5	1213.0	-287.0
2019-08-30	2019-10-17	1	-36.5	1060.0	1213.0	-287.0
2019-08-30	2019-10-18	1	-34.5	1025.5	1213.0	-287.0
2019-08-30	2019-10-21	1	26.0	1051.5	1213.0	-287.0
2019-08-30	2019-10-22	1	8.0	1059.5	1213.0	-287.0
2019-08-30	2019-10-23	1	51.0	1110.5	1213.0	-287.0
2019-08-30	2019-10-24	1	39.0	1149.5	1213.0	-287.0
2019-08-30	2019-10-25	1	48.5	1198.0	1216.5	-283.5
2019-08-30	2019-10-28	1	52.0	1250.0	1250.0	-250.0
2019-08-30	2019-10-29	1	-121.5	1128.5	1259.0	-241.0
2019-08-30	2019-10-30	1	56.5	1185.0	1259.0	-241.0
2019-08-30	2019-10-31	1	-80.5	1104.5	1259.0	-241.0
2019-08-30	2019-11-01	1	90.0	1194.5	1259.0	-241.0
2019-08-30	2019-11-04	1	78.0	1272.5	1272.5	-227.5
2019-08-30	2019-11-05	1	2.5	1275.0	1325.0	-175.0
2019-08-30	2019-11-06	1	-20.5	1254.5	1325.0	-175.0
2019-08-30	2019-11-07	1	-56.0	1198.5	1325.0	-175.0
2019-08-30	2019-11-08	1	-2.5	1196.0	1325.0	-175.0
2019-08-30	2019-11-11	1	23.5	1219.5	1325.0	-175.0
2019-08-30	2019-11-12	1	-34.5	1185.0	1325.0	-175.0
2019-08-30	2019-11-13	1	-21.5	1163.5	1325.0	-175.0
2019-08-30	2019-11-14	1	-36.5	1127.0	1325.0	-175.0
2019-08-30	2019-11-15	1	33.0	1160.0	1325.0	-175.0
2019-08-30	2019-11-18	1	123.5	1283.5	1325.0	-175.0
2019-08-30	2019-11-19	1	49.0	1332.5	1341.5	-158.5
2019-08-30	2019-11-20	1	-27.5	1305.0	1341.5	-158.5
2019-08-30	2019-11-21	1	42.0	1347.0	1365.5	-134.5
2019-08-30	2019-11-22	1	38.5	1385.5	1393.5	-106.5
2019-08-30	2019-11-25	1	28.0	1413.5	1414.5	-85.5
2019-08-30	2019-11-26	1	-13.0	1400.5	1439.0	-61.0
2019-08-30	2019-11-27	1	-1.5	1399.0	1439.0	-61.0
2019-08-30	2019-11-28	1	29.0	1428.0	1439.0	-61.0
2019-08-30	2019-11-29	1	-5.0	1423.0	1439.0	-61.0
2019-08-30	2019-12-02	1	52.0	1475.0	1475.0	-25.0
2019-08-30	2019-12-03	1	-25.5	1449.5	1475.0	-25.0
2019-08-30	2019-12-04	1	50.5	1500.0	1475.0	-25.0
2019-09-02	2019-09-02	1	90.5	90.5	90.5	-1409.5
2019-09-02	2019-09-03	1	57.0	147.5	149.5	-1350.5
2019-09-02	2019-09-04	1	102.0	249.5	249.5	-1250.5
2019-09-02	2019-09-05	1	125.0	374.5	374.5	-1125.5
2019-09-02	2019-09-06	1	-8.5	366.0	420.5	-1079.5
2019-09-02	2019-09-09	1	13.5	379.5	420.5	-1079.5
2019-09-02	2019-09-10	1	73.5	453.0	453.0	-1047.0
2019-09-02	2019-09-11	1	44.0	497.0	497.0	-1003.0
2019-09-02	2019-09-12	1	29.5	526.5	613.5	-886.5
2019-09-02	2019-09-13	1	-99.5	427.0	613.5	-886.5
2019-09-02	2019-09-16	1	110.0	537.0	613.5	-886.5
2019-09-02	2019-09-17	1	34.0	571.0	613.5	-886.5
2019-09-02	2019-09-18	1	-77.5	493.5	613.5	-886.5
2019-09-02	2019-09-19	1	-7.0	486.5	613.5	-886.5
2019-09-02	2019-09-20	1	9.0	495.5	613.5	-886.5
2019-09-02	2019-09-23	1	-15.5	480.0	613.5	-886.5
2019-09-02	2019-09-24	1	-58.0	422.0	613.5	-886.5
2019-09-02	2019-09-25	1	54.0	476.0	613.5	-886.5
2019-09-02	2019-09-26	1	43.5	519.5	613.5	-886.5
2019-09-02	2019-09-27	1	54.0	573.5	613.5	-886.5
2019-09-02	2019-09-30	1	53.0	626.5	629.0	-871.0
2019-09-02	2019-10-01	1	48.5	675.0	690.0	-810.0
2019-09-02	2019-10-02	1	-0.5	674.5	690.0	-810.0
2019-09-02	2019-10-03	1	100.5	775.0	775.0	-725.0
2019-09-02	2019-10-04	1	130.5	905.5	905.5	-594.5
2019-09-02	2019-10-07	1	-40.5	865.0	916.0	-584.0
2019-09-02	2019-10-08	1	-5.0	860.0	927.5	-572.5
2019-09-02	2019-10-09	1	96.5	956.5	960.5	-539.5
2019-09-02	2019-10-10	1	156.0	1112.5	1177.0	-323.0
2019-09-02	2019-10-11	1	24.5	1137.0	1177.0	-323.0
2019-09-02	2019-10-14	1	-57.5	1079.5	1177.0	-323.0
2019-09-02	2019-10-15	1	8.0	1087.5	1177.0	-323.0
2019-09-02	2019-10-16	1	-27.0	1060.5	1177.0	-323.0
2019-09-02	2019-10-17	1	-36.5	1024.0	1177.0	-323.0
2019-09-02	2019-10-18	1	-34.5	989.5	1177.0	-323.0
2019-09-02	2019-10-21	1	26.0	1015.5	1177.0	-323.0
2019-09-02	2019-10-22	1	8.0	1023.5	1177.0	-323.0
2019-09-02	2019-10-23	1	51.0	1074.5	1177.0	-323.0
2019-09-02	2019-10-24	1	39.0	1113.5	1177.0	-323.0
2019-09-02	2019-10-25	1	48.5	1162.0	1180.5	-319.5
2019-09-02	2019-10-28	1	52.0	1214.0	1214.0	-286.0
2019-09-02	2019-10-29	1	-121.5	1092.5	1223.0	-277.0
2019-09-02	2019-10-30	1	56.5	1149.0	1223.0	-277.0
2019-09-02	2019-10-31	1	-80.5	1068.5	1223.0	-277.0
2019-09-02	2019-11-01	1	90.0	1158.5	1223.0	-277.0
2019-09-02	2019-11-04	1	78.0	1236.5	1236.5	-263.5
2019-09-02	2019-11-05	1	2.5	1239.0	1289.0	-211.0
2019-09-02	2019-11-06	1	-20.5	1218.5	1289.0	-211.0
