Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
28.05.2020	5	5	156.5	31.3	0	8 306.00	8 306.00	8 149.50	8 306.00	8 074.00	8 306.00
29.05.2020	4	4	-158	-39.5	0	8 148.00	8 148.00	8 306.00	8 306.00	8 148.00	8 148.00
01.06.2020	4	4	209.5	52.38	0	8 357.50	8 357.50	8 148.00	8 357.50	8 148.00	8 357.50
02.06.2020	4	4	139.5	34.88	0	8 497.00	8 497.00	8 357.50	8 497.00	8 357.50	8 497.00
03.06.2020	5	5	54	10.8	0	8 551.00	8 551.00	8 497.00	8 551.00	8 477.00	8 551.00
04.06.2020	4	4	-88.5	-22.13	0	8 462.50	8 462.50	8 551.00	8 551.00	8 460.00	8 462.50
05.06.2020	6	6	-18.5	-3.08	0	8 444.00	8 444.00	8 462.50	8 571.50	8 444.00	8 444.00
08.06.2020	6	6	73	12.17	0	8 517.00	8 517.00	8 444.00	8 517.00	8 336.50	8 517.00
09.06.2020	6	6	1.5	0.25	0	8 518.50	8 518.50	8 517.00	8 605.00	8 499.50	8 518.50
10.06.2020	6	6	228	38	0	8 746.50	8 746.50	8 518.50	8 746.50	8 518.50	8 746.50
11.06.2020	3	3	-133	-44.33	0	8 613.50	8 613.50	8 746.50	8 746.50	8 613.50	8 613.50
12.06.2020	5	5	19	3.8	0	8 632.50	8 632.50	8 613.50	8 632.50	8 498.00	8 632.50
15.06.2020	2	2	71	35.5	0	8 703.50	8 703.50	8 632.50	8 703.50	8 554.50	8 703.50
16.06.2020	6	6	-60.5	-10.08	0	8 643.00	8 643.00	8 703.50	8 831.00	8 643.00	8 643.00
17.06.2020	5	5	-28.5	-5.7	0	8 614.50	8 614.50	8 643.00	8 788.00	8 614.50	8 614.50
18.06.2020	5	5	-86.5	-17.3	0	8 528.00	8 528.00	8 614.50	8 681.00	8 528.00	8 528.00
19.06.2020	3	3	58.5	19.5	0	8 586.50	8 586.50	8 528.00	8 586.50	8 528.00	8 586.50
22.06.2020	7	7	204	29.14	0	8 790.50	8 790.50	8 586.50	8 824.50	8 586.50	8 790.50
23.06.2020	4	4	131	32.75	0	8 921.50	8 921.50	8 790.50	8 921.50	8 753.00	8 921.50
24.06.2020	7	7	-95	-13.57	0	8 826.50	8 826.50	8 921.50	9 038.00	8 826.50	8 826.50
25.06.2020	5	5	-200.5	-40.1	0	8 626.00	8 626.00	8 826.50	8 870.00	8 626.00	8 626.00
26.06.2020	5	5	-111.5	-22.3	0	8 514.50	8 514.50	8 626.00	8 626.00	8 514.50	8 514.50
29.06.2020	5	5	105	21	0	8 619.50	8 619.50	8 514.50	8 619.50	8 500.50	8 619.50
30.06.2020	6	6	91.5	15.25	0	8 711.00	8 711.00	8 619.50	8 711.00	8 499.50	8 711.00
01.07.2020	4	4	124	31	0	8 835.00	8 835.00	8 711.00	8 835.00	8 636.50	8 835.00
02.07.2020	4	4	153.5	38.38	0	8 988.50	8 988.50	8 835.00	9 083.00	8 835.00	8 988.50
03.07.2020	5	5	95	19	0	9 083.50	9 083.50	8 988.50	9 083.50	8 965.00	9 083.50
06.07.2020	4	4	132	33	0	9 215.50	9 215.50	9 083.50	9 215.50	9 083.50	9 215.50
07.07.2020	3	3	13.5	4.5	0	9 229.00	9 229.00	9 215.50	9 229.00	9 122.00	9 229.00
08.07.2020	7	7	118	16.86	0	9 347.00	9 347.00	9 229.00	9 347.00	9 136.00	9 347.00
09.07.2020	5	5	170	34	0	9 517.00	9 517.00	9 347.00	9 517.00	9 324.00	9 517.00
10.07.2020	7	7	153	21.86	0	9 670.00	9 670.00	9 517.00	9 670.00	9 490.00	9 670.00
13.07.2020	6	6	35.5	5.92	0	9 705.50	9 705.50	9 670.00	9 705.50	9 609.00	9 705.50
14.07.2020	4	4	-194	-48.5	0	9 511.50	9 511.50	9 705.50	9 705.50	9 511.50	9 511.50
15.07.2020	4	4	-65.5	-16.38	0	9 446.00	9 446.00	9 511.50	9 576.00	9 446.00	9 446.00
16.07.2020	7	7	-143	-20.43	0	9 303.00	9 303.00	9 446.00	9 446.00	9 267.50	9 303.00
17.07.2020	3	3	51.5	17.17	0	9 354.50	9 354.50	9 303.00	9 367.00	9 303.00	9 354.50
20.07.2020	6	6	17.5	2.92	0	9 372.00	9 372.00	9 354.50	9 372.00	9 242.50	9 372.00
21.07.2020	4	4	123.5	30.88	0	9 495.50	9 495.50	9 372.00	9 545.00	9 372.00	9 495.50
22.07.2020	6	6	116	19.33	0	9 611.50	9 611.50	9 495.50	9 611.50	9 495.50	9 611.50
23.07.2020	5	5	-49.5	-9.9	0	9 562.00	9 562.00	9 611.50	9 718.50	9 562.00	9 562.00
24.07.2020	3	3	-201.5	-67.17	0	9 360.50	9 360.50	9 562.00	9 562.00	9 360.50	9 360.50
27.07.2020	7	7	338	48.29	0	9 698.50	9 698.50	9 360.50	9 698.50	9 360.50	9 698.50
28.07.2020	6	6	-166.5	-27.75	0	9 532.00	9 532.00	9 698.50	9 787.00	9 532.00	9 532.00
29.07.2020	5	5	74	14.8	0	9 606.00	9 606.00	9 532.00	9 606.00	9 433.00	9 606.00
30.07.2020	3	3	-146	-48.67	0	9 460.00	9 460.00	9 606.00	9 606.00	9 460.00	9 460.00
31.07.2020	6	6	199.5	33.25	0	9 659.50	9 659.50	9 460.00	9 659.50	9 460.00	9 659.50
03.08.2020	5	5	210.5	42.1	0	9 870.00	9 870.00	9 659.50	9 870.00	9 659.50	9 870.00
04.08.2020	10	10	25.5	2.55	0	9 895.50	9 895.50	9 870.00	9 940.50	9 830.50	9 895.50
05.08.2020	8	8	-152.5	-19.06	0	9 743.00	9 743.00	9 895.50	9 958.00	9 743.00	9 743.00
06.08.2020	5	5	94	18.8	0	9 837.00	9 837.00	9 743.00	9 837.00	9 743.00	9 837.00
07.08.2020	4	4	38.5	9.63	0	9 875.50	9 875.50	9 837.00	9 963.00	9 837.00	9 875.50
10.08.2020	5	5	10	2	0	9 885.50	9 885.50	9 875.50	9 885.50	9 783.50	9 885.50
11.08.2020	6	6	-110	-18.33	0	9 775.50	9 775.50	9 885.50	9 923.00	9 775.50	9 775.50
12.08.2020	6	6	246	41	0	10 021.50	10 021.50	9 775.50	10 021.50	9 748.50	10 021.50
13.08.2020	6	6	42	7	0	10 063.50	10 063.50	10 021.50	10 114.50	10 019.50	10 063.50
14.08.2020	7	7	-46	-6.57	0	10 017.50	10 017.50	10 063.50	10 163.50	10 006.50	10 017.50
17.08.2020	4	4	89	22.25	0	10 106.50	10 106.50	10 017.50	10 106.50	10 017.50	10 106.50
18.08.2020	6	6	14.5	2.42	0	10 121.00	10 121.00	10 106.50	10 121.00	10 067.50	10 121.00
19.08.2020	6	6	-31	-5.17	0	10 090.00	10 090.00	10 121.00	10 153.50	10 090.00	10 090.00
20.08.2020	5	5	339	67.8	0	10 429.00	10 429.00	10 090.00	10 429.00	10 061.00	10 429.00
21.08.2020	6	6	24	4	0	10 453.00	10 453.00	10 429.00	10 463.50	10 376.00	10 453.00
24.08.2020	7	7	-1.5	-0.21	0	10 451.50	10 451.50	10 453.00	10 545.50	10 399.00	10 451.50
25.08.2020	7	7	14	2	0	10 465.50	10 465.50	10 451.50	10 474.00	10 368.00	10 465.50
26.08.2020	4	4	7	1.75	0	10 472.50	10 472.50	10 465.50	10 472.50	10 418.50	10 472.50
27.08.2020	4	4	-29	-7.25	0	10 443.50	10 443.50	10 472.50	10 527.00	10 417.00	10 443.50
28.08.2020	3	3	204.5	68.17	0	10 648.00	10 648.00	10 443.50	10 648.00	10 443.50	10 648.00
31.08.2020	5	5	-161	-32.2	0	10 487.00	10 487.00	10 648.00	10 648.00	10 487.00	10 487.00
01.09.2020	7	7	175.5	25.07	0	10 662.50	10 662.50	10 487.00	10 662.50	10 487.00	10 662.50
02.09.2020	5	5	-79	-15.8	0	10 583.50	10 583.50	10 662.50	10 662.50	10 549.00	10 583.50
03.09.2020	4	4	-214.5	-53.63	0	10 369.00	10 369.00	10 583.50	10 583.50	10 369.00	10 369.00
04.09.2020	3	3	-6.5	-2.17	0	10 362.50	10 362.50	10 369.00	10 451.50	10 296.00	10 362.50
07.09.2020	5	5	23.5	4.7	0	10 386.00	10 386.00	10 362.50	10 446.50	10 284.50	10 386.00
08.09.2020	2	2	44.5	22.25	0	10 430.50	10 430.50	10 386.00	10 430.50	10 326.00	10 430.50
09.09.2020	2	2	20.5	10.25	0	10 451.00	10 451.00	10 430.50	10 451.00	10 331.50	10 451.00
10.09.2020	1	1	89	89	0	10 540.00	10 540.00	10 451.00	10 540.00	10 451.00	10 540.00
11.09.2020	5	5	-116	-23.2	0	10 424.00	10 424.00	10 540.00	10 600.50	10 424.00	10 424.00
14.09.2020	5	5	84.5	16.9	0	10 508.50	10 508.50	10 424.00	10 571.50	10 422.50	10 508.50
15.09.2020	4	4	189.5	47.38	0	10 698.00	10 698.00	10 508.50	10 698.00	10 508.50	10 698.00
16.09.2020	7	7	56.5	8.07	0	10 754.50	10 754.50	10 698.00	10 876.50	10 698.00	10 754.50
17.09.2020	3	3	43	14.33	0	10 797.50	10 797.50	10 754.50	10 797.50	10 650.50	10 797.50
18.09.2020	4	4	-288.5	-72.13	0	10 509.00	10 509.00	10 797.50	10 797.50	10 509.00	10 509.00
21.09.2020	3	3	-196	-65.33	0	10 313.00	10 313.00	10 509.00	10 509.00	10 313.00	10 313.00
22.09.2020	4	4	23.5	5.88	0	10 336.50	10 336.50	10 313.00	10 336.50	10 227.50	10 336.50
23.09.2020	3	3	-16	-5.33	0	10 320.50	10 320.50	10 336.50	10 399.50	10 296.50	10 320.50
24.09.2020	3	3	-22	-7.33	0	10 298.50	10 298.50	10 320.50	10 365.50	10 265.00	10 298.50
25.09.2020	6	6	-98.5	-16.42	0	10 200.00	10 200.00	10 298.50	10 342.00	10 105.50	10 200.00
28.09.2020	6	6	326.5	54.42	0	10 526.50	10 526.50	10 200.00	10 526.50	10 200.00	10 526.50
29.09.2020	4	4	-113.5	-28.38	0	10 413.00	10 413.00	10 526.50	10 588.00	10 413.00	10 413.00
30.09.2020	6	6	-178.5	-29.75	0	10 234.50	10 234.50	10 413.00	10 441.50	10 234.50	10 234.50
01.10.2020	8	8	-31.5	-3.94	0	10 203.00	10 203.00	10 234.50	10 385.50	10 203.00	10 203.00
02.10.2020	7	7	-47.5	-6.79	0	10 155.50	10 155.50	10 203.00	10 203.00	9 998.00	10 155.50
05.10.2020	6	6	21.5	3.58	0	10 177.00	10 177.00	10 155.50	10 177.00	10 017.50	10 177.00
06.10.2020	3	3	-40	-13.33	0	10 137.00	10 137.00	10 177.00	10 177.00	10 108.50	10 137.00
07.10.2020	5	5	220.5	44.1	0	10 357.50	10 357.50	10 137.00	10 396.50	10 137.00	10 357.50
08.10.2020	4	4	37.5	9.38	0	10 395.00	10 395.00	10 357.50	10 464.50	10 357.50	10 395.00
09.10.2020	8	8	190	23.75	0	10 585.00	10 585.00	10 395.00	10 585.00	10 354.00	10 585.00
12.10.2020	6	6	78	13	0	10 663.00	10 663.00	10 585.00	10 663.00	10 540.50	10 663.00
13.10.2020	4	4	34.5	8.63	0	10 697.50	10 697.50	10 663.00	10 697.50	10 560.00	10 697.50
14.10.2020	4	4	90	22.5	0	10 787.50	10 787.50	10 697.50	10 787.50	10 649.00	10 787.50
15.10.2020	4	4	338	84.5	0	11 125.50	11 125.50	10 787.50	11 125.50	10 753.50	11 125.50
16.10.2020	5	5	-82	-16.4	0	11 043.50	11 043.50	11 125.50	11 187.00	11 043.50	11 043.50
19.10.2020	5	5	-129	-25.8	0	10 914.50	10 914.50	11 043.50	11 083.00	10 914.50	10 914.50
20.10.2020	5	5	-27	-5.4	0	10 887.50	10 887.50	10 914.50	11 010.50	10 887.50	10 887.50
21.10.2020	3	3	150.5	50.17	0	11 038.00	11 038.00	10 887.50	11 038.00	10 794.50	11 038.00
22.10.2020	5	5	56.5	11.3	0	11 094.50	11 094.50	11 038.00	11 149.50	10 988.00	11 094.50
23.10.2020	5	5	86.5	17.3	0	11 181.00	11 181.00	11 094.50	11 181.00	11 033.50	11 181.00
26.10.2020	2	2	145	72.5	0	11 326.00	11 326.00	11 181.00	11 326.00	11 132.00	11 326.00
27.10.2020	5	5	-1.5	-0.3	0	11 324.50	11 324.50	11 326.00	11 398.00	11 302.00	11 324.50
28.10.2020	4	4	-143	-35.75	0	11 181.50	11 181.50	11 324.50	11 324.50	11 181.50	11 181.50
29.10.2020	5	5	114	22.8	0	11 295.50	11 295.50	11 181.50	11 326.00	11 181.50	11 295.50
30.10.2020	3	3	141	47	0	11 436.50	11 436.50	11 295.50	11 436.50	11 217.50	11 436.50
02.11.2020	5	5	154	30.8	0	11 590.50	11 590.50	11 436.50	11 655.00	11 436.50	11 590.50
03.11.2020	6	6	18.5	3.08	0	11 609.00	11 609.00	11 590.50	11 660.50	11 536.00	11 609.00
05.11.2020	5	5	-198.5	-39.7	0	11 410.50	11 410.50	11 609.00	11 609.00	11 410.50	11 410.50
06.11.2020	7	7	-166	-23.71	0	11 244.50	11 244.50	11 410.50	11 410.50	11 147.00	11 244.50
09.11.2020	4	4	-134	-33.5	0	11 110.50	11 110.50	11 244.50	11 336.00	11 110.50	11 110.50
10.11.2020	2	2	104	52	0	11 214.50	11 214.50	11 110.50	11 214.50	11 012.00	11 214.50
11.11.2020	6	6	-177	-29.5	0	11 037.50	11 037.50	11 214.50	11 316.50	11 037.50	11 037.50
12.11.2020	6	6	75.5	12.58	0	11 113.00	11 113.00	11 037.50	11 209.50	10 923.00	11 113.00
13.11.2020	7	7	133	19	0	11 246.00	11 246.00	11 113.00	11 293.50	11 113.00	11 246.00
16.11.2020	7	7	-294	-42	0	10 952.00	10 952.00	11 246.00	11 246.00	10 952.00	10 952.00
17.11.2020	5	5	-102	-20.4	0	10 850.00	10 850.00	10 952.00	10 952.00	10 850.00	10 850.00
18.11.2020	8	8	39	4.88	0	10 889.00	10 889.00	10 850.00	10 923.00	10 812.50	10 889.00
19.11.2020	6	6	144.5	24.08	0	11 033.50	11 033.50	10 889.00	11 033.50	10 811.50	11 033.50
20.11.2020	5	5	57.5	11.5	0	11 091.00	11 091.00	11 033.50	11 118.00	11 033.50	11 091.00
23.11.2020	3	3	-16.5	-5.5	0	11 074.50	11 074.50	11 091.00	11 091.00	11 037.50	11 074.50
24.11.2020	5	5	70.5	14.1	0	11 145.00	11 145.00	11 074.50	11 145.00	11 006.00	11 145.00
25.11.2020	4	4	31	7.75	0	11 176.00	11 176.00	11 145.00	11 176.00	11 094.50	11 176.00
26.11.2020	6	6	-82	-13.67	0	11 094.00	11 094.00	11 176.00	11 211.50	11 094.00	11 094.00
27.11.2020	6	6	93	15.5	0	11 187.00	11 187.00	11 094.00	11 187.00	11 059.00	11 187.00
30.11.2020	6	6	130.5	21.75	0	11 317.50	11 317.50	11 187.00	11 317.50	11 153.00	11 317.50
01.12.2020	6	6	-66.5	-11.08	0	11 251.00	11 251.00	11 317.50	11 376.50	11 251.00	11 251.00
02.12.2020	4	4	4	1	0	11 255.00	11 255.00	11 251.00	11 285.00	11 210.50	11 255.00
03.12.2020	4	4	58.5	14.63	0	11 313.50	11 313.50	11 255.00	11 313.50	11 255.00	11 313.50
04.12.2020	6	6	17.5	2.92	0	11 331.00	11 331.00	11 313.50	11 354.00	11 290.50	11 331.00
07.12.2020	5	5	1.5	0.3	0	11 332.50	11 332.50	11 331.00	11 368.50	11 292.00	11 332.50
08.12.2020	4	4	-19	-4.75	0	11 313.50	11 313.50	11 332.50	11 339.00	11 300.00	11 313.50
09.12.2020	2	2	-59	-29.5	0	11 254.50	11 254.50	11 313.50	11 313.50	11 254.50	11 254.50
10.12.2020	4	4	-4.5	-1.13	0	11 250.00	11 250.00	11 254.50	11 273.00	11 196.00	11 250.00
11.12.2020	3	3	-18.5	-6.17	0	11 231.50	11 231.50	11 250.00	11 250.00	11 175.50	11 231.50
14.12.2020	6	6	122	20.33	0	11 353.50	11 353.50	11 231.50	11 416.50	11 194.50	11 353.50
15.12.2020	4	4	28	7	0	11 381.50	11 381.50	11 353.50	11 381.50	11 296.00	11 381.50
16.12.2020	7	7	14.5	2.07	0	11 396.00	11 396.00	11 381.50	11 428.50	11 353.50	11 396.00
17.12.2020	7	7	40	5.71	0	11 436.00	11 436.00	11 396.00	11 462.50	11 377.50	11 436.00
18.12.2020	5	5	-17	-3.4	0	11 419.00	11 419.00	11 436.00	11 482.00	11 419.00	11 419.00
21.12.2020	1	1	-3	-3	0	11 416.00	11 416.00	11 419.00	11 419.00	11 416.00	11 416.00
22.12.2020	8	8	-59.5	-7.44	0	11 356.50	11 356.50	11 416.00	11 430.00	11 341.50	11 356.50
23.12.2020	8	8	-22	-2.75	0	11 334.50	11 334.50	11 356.50	11 401.00	11 330.00	11 334.50
24.12.2020	5	5	-31.5	-6.3	0	11 303.00	11 303.00	11 334.50	11 350.50	11 276.50	11 303.00
28.12.2020	6	6	120.5	20.08	0	11 423.50	11 423.50	11 303.00	11 423.50	11 303.00	11 423.50
29.12.2020	9	9	-156	-17.33	0	11 267.50	11 267.50	11 423.50	11 423.50	11 267.50	11 267.50
30.12.2020	4	4	35.5	8.88	0	11 303.00	11 303.00	11 267.50	11 341.50	11 267.50	11 303.00
31.12.2020	5	5	-8.5	-1.7	0	11 294.50	11 294.50	11 303.00	11 303.00	11 260.50	11 294.50
04.01.2021	2	2	49.5	24.75	0	11 344.00	11 344.00	11 294.50	11 367.50	11 294.50	11 344.00
05.01.2021	4	4	66.5	16.63	0	11 410.50	11 410.50	11 344.00	11 445.50	11 344.00	11 410.50
06.01.2021	6	6	-231	-38.5	0	11 179.50	11 179.50	11 410.50	11 410.50	11 179.50	11 179.50
07.01.2021	8	8	94	11.75	0	11 273.50	11 273.50	11 179.50	11 325.50	11 175.50	11 273.50
08.01.2021	4	4	87	21.75	0	11 360.50	11 360.50	11 273.50	11 360.50	11 273.50	11 360.50
11.01.2021	3	3	-100	-33.33	0	11 260.50	11 260.50	11 360.50	11 360.50	11 260.50	11 260.50
12.01.2021	3	3	-76.5	-25.5	0	11 184.00	11 184.00	11 260.50	11 314.50	11 184.00	11 184.00
13.01.2021	7	7	-24.5	-3.5	0	11 159.50	11 159.50	11 184.00	11 205.50	11 123.00	11 159.50
14.01.2021	6	6	-75.5	-12.58	0	11 084.00	11 084.00	11 159.50	11 203.00	11 084.00	11 084.00
15.01.2021	7	7	-111.5	-15.93	0	10 972.50	10 972.50	11 084.00	11 089.50	10 972.50	10 972.50
18.01.2021	7	7	65.5	9.36	0	11 038.00	11 038.00	10 972.50	11 038.00	10 926.50	11 038.00
19.01.2021	5	5	-69.5	-13.9	0	10 968.50	10 968.50	11 038.00	11 038.00	10 968.50	10 968.50
20.01.2021	3	3	113	37.67	0	11 081.50	11 081.50	10 968.50	11 081.50	10 968.50	11 081.50
21.01.2021	6	6	78.5	13.08	0	11 160.00	11 160.00	11 081.50	11 192.00	11 081.50	11 160.00
22.01.2021	7	7	-155.5	-22.21	0	11 004.50	11 004.50	11 160.00	11 160.00	10 983.50	11 004.50
25.01.2021	6	6	53	8.83	0	11 057.50	11 057.50	11 004.50	11 087.50	11 004.50	11 057.50
26.01.2021	5	5	118	23.6	0	11 175.50	11 175.50	11 057.50	11 175.50	11 040.00	11 175.50
27.01.2021	4	4	-132.5	-33.13	0	11 043.00	11 043.00	11 175.50	11 175.50	11 043.00	11 043.00
28.01.2021	6	6	-151.5	-25.25	0	10 891.50	10 891.50	11 043.00	11 043.00	10 761.50	10 891.50
29.01.2021	2	2	-149.5	-74.75	0	10 742.00	10 742.00	10 891.50	10 891.50	10 742.00	10 742.00
01.02.2021	5	5	169	33.8	0	10 911.00	10 911.00	10 742.00	10 959.50	10 742.00	10 911.00
02.02.2021	7	7	253.5	36.21	0	11 164.50	11 164.50	10 911.00	11 164.50	10 911.00	11 164.50
03.02.2021	5	5	-19.5	-3.9	0	11 145.00	11 145.00	11 164.50	11 265.50	11 145.00	11 145.00
04.02.2021	6	6	-54.5	-9.08	0	11 090.50	11 090.50	11 145.00	11 149.50	11 062.00	11 090.50
05.02.2021	5	5	215	43	0	11 305.50	11 305.50	11 090.50	11 305.50	11 084.50	11 305.50
08.02.2021	6	6	-152	-25.33	0	11 153.50	11 153.50	11 305.50	11 305.50	11 153.50	11 153.50
09.02.2021	5	5	61.5	12.3	0	11 215.00	11 215.00	11 153.50	11 215.00	11 081.50	11 215.00
10.02.2021	5	5	159.5	31.9	0	11 374.50	11 374.50	11 215.00	11 374.50	11 215.00	11 374.50
11.02.2021	4	4	42.5	10.63	0	11 417.00	11 417.00	11 374.50	11 444.50	11 352.50	11 417.00
12.02.2021	7	7	-94	-13.43	0	11 323.00	11 323.00	11 417.00	11 417.00	11 301.00	11 323.00
15.02.2021	5	5	57	11.4	0	11 380.00	11 380.00	11 323.00	11 380.00	11 323.00	11 380.00
16.02.2021	5	5	-95.5	-19.1	0	11 284.50	11 284.50	11 380.00	11 416.50	11 284.50	11 284.50
17.02.2021	4	4	-65	-16.25	0	11 219.50	11 219.50	11 284.50	11 358.00	11 219.50	11 219.50
18.02.2021	8	8	-193	-24.13	0	11 026.50	11 026.50	11 219.50	11 219.50	10 920.00	11 026.50
19.02.2021	6	6	74	12.33	0	11 100.50	11 100.50	11 026.50	11 197.00	11 000.00	11 100.50
22.02.2021	4	4	-44	-11	0	11 056.50	11 056.50	11 100.50	11 100.50	10 966.50	11 056.50
23.02.2021	2	2	-21	-10.5	0	11 035.50	11 035.50	11 056.50	11 103.00	11 035.50	11 035.50
24.02.2021	6	6	213.5	35.58	0	11 249.00	11 249.00	11 035.50	11 288.00	11 034.50	11 249.00
25.02.2021	6	6	-211.5	-35.25	0	11 037.50	11 037.50	11 249.00	11 249.00	11 037.50	11 037.50
26.02.2021	1	1	-66.5	-66.5	0	10 971.00	10 971.00	11 037.50	11 037.50	10 971.00	10 971.00
01.03.2021	5	5	39.5	7.9	0	11 010.50	11 010.50	10 971.00	11 050.00	10 914.50	11 010.50
02.03.2021	2	2	-14.5	-7.25	0	10 996.00	10 996.00	11 010.50	11 010.50	10 939.00	10 996.00
03.03.2021	3	3	56	18.67	0	11 052.00	11 052.00	10 996.00	11 118.50	10 996.00	11 052.00
04.03.2021	3	3	-67	-22.33	0	10 985.00	10 985.00	11 052.00	11 080.00	10 972.00	10 985.00
05.03.2021	4	4	71.5	17.88	0	11 056.50	11 056.50	10 985.00	11 136.00	10 985.00	11 056.50
08.03.2021	3	3	-17	-5.67	0	11 039.50	11 039.50	11 056.50	11 056.50	10 877.50	11 039.50
09.03.2021	8	8	341	42.63	0	11 380.50	11 380.50	11 039.50	11 380.50	10 981.50	11 380.50
10.03.2021	4	4	125	31.25	0	11 505.50	11 505.50	11 380.50	11 505.50	11 290.50	11 505.50
11.03.2021	6	6	27	4.5	0	11 532.50	11 532.50	11 505.50	11 718.00	11 505.50	11 532.50
12.03.2021	5	5	-107.5	-21.5	0	11 425.00	11 425.00	11 532.50	11 532.50	11 419.00	11 425.00
15.03.2021	5	5	29	5.8	0	11 454.00	11 454.00	11 425.00	11 454.00	11 309.50	11 454.00
16.03.2021	5	5	282	56.4	0	11 736.00	11 736.00	11 454.00	11 736.00	11 424.00	11 736.00
17.03.2021	4	4	41.5	10.38	0	11 777.50	11 777.50	11 736.00	11 777.50	11 635.50	11 777.50
18.03.2021	4	4	-123.5	-30.88	0	11 654.00	11 654.00	11 777.50	11 860.00	11 654.00	11 654.00
19.03.2021	6	6	-164.5	-27.42	0	11 489.50	11 489.50	11 654.00	11 654.00	11 489.50	11 489.50
22.03.2021	8	8	143	17.88	0	11 632.50	11 632.50	11 489.50	11 673.00	11 489.50	11 632.50
23.03.2021	5	5	64	12.8	0	11 696.50	11 696.50	11 632.50	11 696.50	11 548.00	11 696.50
24.03.2021	5	5	-2	-0.4	0	11 694.50	11 694.50	11 696.50	11 804.00	11 694.50	11 694.50
25.03.2021	5	5	234	46.8	0	11 928.50	11 928.50	11 694.50	11 928.50	11 659.50	11 928.50
26.03.2021	5	5	-45	-9	0	11 883.50	11 883.50	11 928.50	12 029.00	11 883.50	11 883.50
29.03.2021	4	4	-201	-50.25	0	11 682.50	11 682.50	11 883.50	11 883.50	11 641.50	11 682.50
30.03.2021	7	7	-256	-36.57	0	11 426.50	11 426.50	11 682.50	11 682.50	11 368.00	11 426.50
31.03.2021	5	5	117.5	23.5	0	11 544.00	11 544.00	11 426.50	11 601.00	11 376.50	11 544.00
01.04.2021	6	6	-28.5	-4.75	0	11 515.50	11 515.50	11 544.00	11 563.00	11 494.00	11 515.50
02.04.2021	2	2	72.5	36.25	0	11 588.00	11 588.00	11 515.50	11 588.00	11 515.50	11 588.00
05.04.2021	6	6	-9.5	-1.58	0	11 578.50	11 578.50	11 588.00	11 680.50	11 551.00	11 578.50
06.04.2021	6	6	-73	-12.17	0	11 505.50	11 505.50	11 578.50	11 585.50	11 504.50	11 505.50
07.04.2021	6	6	-5.5	-0.92	0	11 500.00	11 500.00	11 505.50	11 505.50	11 424.00	11 500.00
08.04.2021	5	5	101	20.2	0	11 601.00	11 601.00	11 500.00	11 611.00	11 500.00	11 601.00
09.04.2021	4	4	82	20.5	0	11 683.00	11 683.00	11 601.00	11 683.00	11 503.50	11 683.00
12.04.2021	2	2	19	9.5	0	11 702.00	11 702.00	11 683.00	11 702.00	11 642.50	11 702.00
13.04.2021	8	8	295	36.88	0	11 997.00	11 997.00	11 702.00	11 997.00	11 631.00	11 997.00
14.04.2021	4	4	-12.5	-3.13	0	11 984.50	11 984.50	11 997.00	12 062.00	11 982.50	11 984.50
15.04.2021	9	9	35	3.89	0	12 019.50	12 019.50	11 984.50	12 074.00	11 947.00	12 019.50
16.04.2021	6	6	45	7.5	0	12 064.50	12 064.50	12 019.50	12 064.50	11 973.00	12 064.50
19.04.2021	5	5	143.5	28.7	0	12 208.00	12 208.00	12 064.50	12 208.00	12 052.50	12 208.00
20.04.2021	6	6	117	19.5	0	12 325.00	12 325.00	12 208.00	12 325.00	12 179.50	12 325.00
21.04.2021	7	7	124.5	17.79	0	12 449.50	12 449.50	12 325.00	12 449.50	12 219.00	12 449.50
22.04.2021	6	6	-74.5	-12.42	0	12 375.00	12 375.00	12 449.50	12 493.00	12 375.00	12 375.00
23.04.2021	5	5	67.5	13.5	0	12 442.50	12 442.50	12 375.00	12 442.50	12 289.00	12 442.50
26.04.2021	7	7	68.5	9.79	0	12 511.00	12 511.00	12 442.50	12 511.00	12 391.50	12 511.00
27.04.2021	7	7	-100.5	-14.36	0	12 410.50	12 410.50	12 511.00	12 550.00	12 410.50	12 410.50
28.04.2021	8	8	-143.5	-17.94	0	12 267.00	12 267.00	12 410.50	12 447.00	12 267.00	12 267.00
29.04.2021	6	6	160	26.67	0	12 427.00	12 427.00	12 267.00	12 427.00	12 267.00	12 427.00
30.04.2021	8	8	-112.5	-14.06	0	12 314.50	12 314.50	12 427.00	12 451.00	12 314.50	12 314.50
03.05.2021	4	4	100.5	25.13	0	12 415.00	12 415.00	12 314.50	12 428.00	12 314.50	12 415.00
04.05.2021	5	5	33	6.6	0	12 448.00	12 448.00	12 415.00	12 448.00	12 251.00	12 448.00
05.05.2021	6	6	99.5	16.58	0	12 547.50	12 547.50	12 448.00	12 631.00	12 448.00	12 547.50
06.05.2021	5	5	81	16.2	0	12 628.50	12 628.50	12 547.50	12 733.00	12 547.50	12 628.50
07.05.2021	6	6	143	23.83	0	12 771.50	12 771.50	12 628.50	12 791.00	12 540.50	12 771.50
10.05.2021	7	7	-291.5	-41.64	0	12 480.00	12 480.00	12 771.50	12 771.50	12 480.00	12 480.00
11.05.2021	4	4	276	69	0	12 756.00	12 756.00	12 480.00	12 756.00	12 426.00	12 756.00
