Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
15.07.2019	4	4.00	82.50	20.63	0.00	988.50	988.50	906.00	988.50	906.00	988.50
16.07.2019	9	9.00	-64.50	-7.17	0.00	924.00	924.00	988.50	1 008.50	924.00	924.00
17.07.2019	5	5.00	11.00	2.20	0.00	935.00	935.00	924.00	941.50	924.00	935.00
18.07.2019	7	7.00	148.50	21.21	0.00	1 083.50	1 083.50	935.00	1 083.50	905.50	1 083.50
19.07.2019	2	2.00	49.00	24.50	0.00	1 132.50	1 132.50	1 083.50	1 132.50	1 083.50	1 132.50
22.07.2019	3	3.00	127.00	42.33	0.00	1 259.50	1 259.50	1 132.50	1 259.50	1 132.50	1 259.50
23.07.2019	6	6.00	-43.50	-7.25	0.00	1 216.00	1 216.00	1 259.50	1 277.00	1 216.00	1 216.00
24.07.2019	4	4.00	30.00	7.50	0.00	1 246.00	1 246.00	1 216.00	1 246.00	1 201.00	1 246.00
25.07.2019	4	4.00	-54.50	-13.63	0.00	1 191.50	1 191.50	1 246.00	1 246.00	1 191.50	1 191.50
26.07.2019	7	7.00	69.00	9.86	0.00	1 260.50	1 260.50	1 191.50	1 262.00	1 191.50	1 260.50
29.07.2019	5	5.00	58.00	11.60	0.00	1 318.50	1 318.50	1 260.50	1 318.50	1 233.00	1 318.50
30.07.2019	4	4.00	-7.50	-1.88	0.00	1 311.00	1 311.00	1 318.50	1 318.50	1 299.00	1 311.00
31.07.2019	5	5.00	-78.00	-15.60	0.00	1 233.00	1 233.00	1 311.00	1 311.00	1 233.00	1 233.00
01.08.2019	6	6.00	164.00	27.33	0.00	1 397.00	1 397.00	1 233.00	1 397.00	1 233.00	1 397.00
02.08.2019	3	3.00	-148.00	-49.33	0.00	1 249.00	1 249.00	1 397.00	1 397.00	1 249.00	1 249.00
05.08.2019	3	3.00	-38.00	-12.67	0.00	1 211.00	1 211.00	1 249.00	1 249.00	1 211.00	1 211.00
06.08.2019	6	6.00	394.00	65.67	0.00	1 605.00	1 605.00	1 211.00	1 605.00	1 211.00	1 605.00
07.08.2019	3	3.00	45.50	15.17	0.00	1 650.50	1 650.50	1 605.00	1 650.50	1 563.00	1 650.50
08.08.2019	2	2.00	95.00	47.50	0.00	1 745.50	1 745.50	1 650.50	1 745.50	1 650.50	1 745.50
09.08.2019	3	3.00	34.00	11.33	0.00	1 779.50	1 779.50	1 745.50	1 813.00	1 745.50	1 779.50
12.08.2019	4	4.00	58.50	14.63	0.00	1 838.00	1 838.00	1 779.50	1 838.00	1 779.50	1 838.00
13.08.2019	8	8.00	-268.50	-33.56	0.00	1 569.50	1 569.50	1 838.00	1 861.00	1 569.50	1 569.50
14.08.2019	4	4.00	-99.00	-24.75	0.00	1 470.50	1 470.50	1 569.50	1 569.50	1 470.50	1 470.50
15.08.2019	5	5.00	273.00	54.60	0.00	1 743.50	1 743.50	1 470.50	1 743.50	1 470.50	1 743.50
16.08.2019	5	5.00	11.00	2.20	0.00	1 754.50	1 754.50	1 743.50	1 800.00	1 725.50	1 754.50
19.08.2019	5	5.00	58.50	11.70	0.00	1 813.00	1 813.00	1 754.50	1 813.00	1 736.00	1 813.00
20.08.2019	6	6.00	-17.50	-2.92	0.00	1 795.50	1 795.50	1 813.00	1 845.00	1 795.50	1 795.50
21.08.2019	5	5.00	78.00	15.60	0.00	1 873.50	1 873.50	1 795.50	1 888.50	1 795.50	1 873.50
22.08.2019	5	5.00	30.50	6.10	0.00	1 904.00	1 904.00	1 873.50	1 906.50	1 852.00	1 904.00
23.08.2019	4	4.00	-17.00	-4.25	0.00	1 887.00	1 887.00	1 904.00	1 954.00	1 887.00	1 887.00
26.08.2019	1	1.00	140.00	140.00	0.00	2 027.00	2 027.00	1 887.00	2 027.00	1 887.00	2 027.00
27.08.2019	3	3.00	76.00	25.33	0.00	2 103.00	2 103.00	2 027.00	2 103.00	2 027.00	2 103.00
28.08.2019	3	3.00	-10.00	-3.33	0.00	2 093.00	2 093.00	2 103.00	2 103.00	2 049.50	2 093.00
29.08.2019	3	3.00	174.00	58.00	0.00	2 267.00	2 267.00	2 093.00	2 267.00	2 093.00	2 267.00
30.08.2019	3	3.00	74.00	24.67	0.00	2 341.00	2 341.00	2 267.00	2 341.00	2 267.00	2 341.00
02.09.2019	3	3.00	54.00	18.00	0.00	2 395.00	2 395.00	2 341.00	2 395.00	2 341.00	2 395.00
03.09.2019	4	4.00	48.00	12.00	0.00	2 443.00	2 443.00	2 395.00	2 454.00	2 360.50	2 443.00
04.09.2019	6	6.00	58.50	9.75	0.00	2 501.50	2 501.50	2 443.00	2 530.00	2 426.50	2 501.50
05.09.2019	4	4.00	95.50	23.88	0.00	2 597.00	2 597.00	2 501.50	2 597.00	2 493.50	2 597.00
06.09.2019	6	6.00	32.50	5.42	0.00	2 629.50	2 629.50	2 597.00	2 643.00	2 597.00	2 629.50
09.09.2019	3	3.00	-16.00	-5.33	0.00	2 613.50	2 613.50	2 629.50	2 650.50	2 613.50	2 613.50
10.09.2019	4	4.00	-60.50	-15.13	0.00	2 553.00	2 553.00	2 613.50	2 630.00	2 553.00	2 553.00
11.09.2019	3	3.00	71.00	23.67	0.00	2 624.00	2 624.00	2 553.00	2 624.00	2 539.00	2 624.00
12.09.2019	5	5.00	65.00	13.00	0.00	2 689.00	2 689.00	2 624.00	2 740.50	2 624.00	2 689.00
13.09.2019	5	5.00	-19.50	-3.90	0.00	2 669.50	2 669.50	2 689.00	2 727.50	2 669.50	2 669.50
16.09.2019	2	2.00	73.50	36.75	0.00	2 743.00	2 743.00	2 669.50	2 743.00	2 669.50	2 743.00
17.09.2019	5	5.00	60.50	12.10	0.00	2 803.50	2 803.50	2 743.00	2 803.50	2 715.00	2 803.50
18.09.2019	3	3.00	-32.00	-10.67	0.00	2 771.50	2 771.50	2 803.50	2 803.50	2 771.50	2 771.50
19.09.2019	3	3.00	38.50	12.83	0.00	2 810.00	2 810.00	2 771.50	2 810.00	2 756.50	2 810.00
20.09.2019	1	1.00	26.50	26.50	0.00	2 836.50	2 836.50	2 810.00	2 836.50	2 810.00	2 836.50
23.09.2019	5	5.00	9.00	1.80	0.00	2 845.50	2 845.50	2 836.50	2 864.00	2 821.50	2 845.50
24.09.2019	2	2.00	4.00	2.00	0.00	2 849.50	2 849.50	2 845.50	2 849.50	2 834.00	2 849.50
25.09.2019	4	4.00	22.50	5.63	0.00	2 872.00	2 872.00	2 849.50	2 872.00	2 827.00	2 872.00
26.09.2019	5	5.00	26.50	5.30	0.00	2 898.50	2 898.50	2 872.00	2 898.50	2 831.50	2 898.50
27.09.2019	5	5.00	26.00	5.20	0.00	2 924.50	2 924.50	2 898.50	2 952.00	2 885.00	2 924.50
30.09.2019	3	3.00	83.50	27.83	0.00	3 008.00	3 008.00	2 924.50	3 008.00	2 924.50	3 008.00
01.10.2019	5	5.00	14.00	2.80	0.00	3 022.00	3 022.00	3 008.00	3 035.50	2 996.00	3 022.00
02.10.2019	4	4.00	-0.50	-0.13	0.00	3 021.50	3 021.50	3 022.00	3 022.00	2 966.50	3 021.50
03.10.2019	3	3.00	-14.00	-4.67	0.00	3 007.50	3 007.50	3 021.50	3 021.50	2 969.50	3 007.50
04.10.2019	3	3.00	-34.50	-11.50	0.00	2 973.00	2 973.00	3 007.50	3 007.50	2 973.00	2 973.00
07.10.2019	1	1.00	10.50	10.50	0.00	2 983.50	2 983.50	2 973.00	2 983.50	2 973.00	2 983.50
08.10.2019	5	5.00	95.50	19.10	0.00	3 079.00	3 079.00	2 983.50	3 079.00	2 983.50	3 079.00
09.10.2019	5	5.00	13.00	2.60	0.00	3 092.00	3 092.00	3 079.00	3 122.50	3 079.00	3 092.00
10.10.2019	6	6.00	177.50	29.58	0.00	3 269.50	3 269.50	3 092.00	3 312.50	3 092.00	3 269.50
11.10.2019	4	4.00	23.50	5.88	0.00	3 293.00	3 293.00	3 269.50	3 315.50	3 228.00	3 293.00
14.10.2019	3	3.00	-35.50	-11.83	0.00	3 257.50	3 257.50	3 293.00	3 297.00	3 248.50	3 257.50
15.10.2019	3	3.00	51.00	17.00	0.00	3 308.50	3 308.50	3 257.50	3 313.00	3 257.50	3 308.50
16.10.2019	4	4.00	-13.50	-3.38	0.00	3 295.00	3 295.00	3 308.50	3 308.50	3 279.00	3 295.00
17.10.2019	4	4.00	-19.00	-4.75	0.00	3 276.00	3 276.00	3 295.00	3 296.50	3 271.50	3 276.00
18.10.2019	5	5.00	-60.50	-12.10	0.00	3 215.50	3 215.50	3 276.00	3 276.00	3 215.50	3 215.50
21.10.2019	6	6.00	26.00	4.33	0.00	3 241.50	3 241.50	3 215.50	3 241.50	3 209.50	3 241.50
22.10.2019	5	5.00	53.00	10.60	0.00	3 294.50	3 294.50	3 241.50	3 310.50	3 241.50	3 294.50
23.10.2019	5	5.00	-4.50	-0.90	0.00	3 290.00	3 290.00	3 294.50	3 294.50	3 240.50	3 290.00
24.10.2019	2	2.00	22.00	11.00	0.00	3 312.00	3 312.00	3 290.00	3 312.00	3 278.50	3 312.00
25.10.2019	2	2.00	42.00	21.00	0.00	3 354.00	3 354.00	3 312.00	3 379.00	3 312.00	3 354.00
28.10.2019	3	3.00	-4.00	-1.33	0.00	3 350.00	3 350.00	3 354.00	3 354.00	3 330.50	3 350.00
29.10.2019	6	6.00	-101.00	-16.83	0.00	3 249.00	3 249.00	3 350.00	3 359.00	3 249.00	3 249.00
30.10.2019	2	2.00	-1.00	-0.50	0.00	3 248.00	3 248.00	3 249.00	3 273.50	3 248.00	3 248.00
31.10.2019	3	3.00	-8.50	-2.83	0.00	3 239.50	3 239.50	3 248.00	3 258.50	3 239.00	3 239.50
01.11.2019	5	5.00	24.00	4.80	0.00	3 263.50	3 263.50	3 239.50	3 263.50	3 234.00	3 263.50
04.11.2019	6	6.00	63.50	10.58	0.00	3 327.00	3 327.00	3 263.50	3 327.00	3 263.50	3 327.00
05.11.2019	4	4.00	39.00	9.75	0.00	3 366.00	3 366.00	3 327.00	3 378.00	3 327.00	3 366.00
06.11.2019	3	3.00	-7.00	-2.33	0.00	3 359.00	3 359.00	3 366.00	3 384.50	3 359.00	3 359.00
07.11.2019	4	4.00	5.00	1.25	0.00	3 364.00	3 364.00	3 359.00	3 364.00	3 349.00	3 364.00
08.11.2019	3	3.00	-29.00	-9.67	0.00	3 335.00	3 335.00	3 364.00	3 364.00	3 335.00	3 335.00
11.11.2019	4	4.00	21.00	5.25	0.00	3 356.00	3 356.00	3 335.00	3 356.00	3 311.50	3 356.00
12.11.2019	2	2.00	-1.00	-0.50	0.00	3 355.00	3 355.00	3 356.00	3 356.00	3 341.00	3 355.00
13.11.2019	3	3.00	-21.00	-7.00	0.00	3 334.00	3 334.00	3 355.00	3 356.50	3 334.00	3 334.00
14.11.2019	5	5.00	-40.50	-8.10	0.00	3 293.50	3 293.50	3 334.00	3 353.50	3 293.50	3 293.50
15.11.2019	6	6.00	33.00	5.50	0.00	3 326.50	3 326.50	3 293.50	3 369.50	3 293.50	3 326.50
18.11.2019	1	1.00	63.00	63.00	0.00	3 389.50	3 389.50	3 326.50	3 389.50	3 326.50	3 389.50
19.11.2019	4	4.00	48.50	12.13	0.00	3 438.00	3 438.00	3 389.50	3 447.50	3 389.50	3 438.00
20.11.2019	2	2.00	4.50	2.25	0.00	3 442.50	3 442.50	3 438.00	3 442.50	3 413.50	3 442.50
21.11.2019	4	4.00	53.00	13.25	0.00	3 495.50	3 495.50	3 442.50	3 495.50	3 442.50	3 495.50
22.11.2019	5	5.00	46.50	9.30	0.00	3 542.00	3 542.00	3 495.50	3 542.00	3 495.50	3 542.00
25.11.2019	6	6.00	47.00	7.83	0.00	3 589.00	3 589.00	3 542.00	3 589.00	3 518.00	3 589.00
26.11.2019	5	5.00	-15.50	-3.10	0.00	3 573.50	3 573.50	3 589.00	3 614.50	3 573.50	3 573.50
27.11.2019	3	3.00	-1.50	-0.50	0.00	3 572.00	3 572.00	3 573.50	3 586.00	3 565.00	3 572.00
28.11.2019	3	3.00	29.00	9.67	0.00	3 601.00	3 601.00	3 572.00	3 601.00	3 562.00	3 601.00
29.11.2019	4	4.00	-5.00	-1.25	0.00	3 596.00	3 596.00	3 601.00	3 603.50	3 585.00	3 596.00
02.12.2019	4	4.00	77.50	19.38	0.00	3 673.50	3 673.50	3 596.00	3 673.50	3 596.00	3 673.50
03.12.2019	1	1.00	-48.00	-48.00	0.00	3 625.50	3 625.50	3 673.50	3 673.50	3 625.50	3 625.50
04.12.2019	3	3.00	135.50	45.17	0.00	3 761.00	3 761.00	3 625.50	3 761.00	3 625.50	3 761.00
05.12.2019	6	6.00	-25.50	-4.25	0.00	3 735.50	3 735.50	3 761.00	3 761.00	3 726.50	3 735.50
06.12.2019	6	6.00	59.00	9.83	0.00	3 794.50	3 794.50	3 735.50	3 812.50	3 728.50	3 794.50
09.12.2019	3	3.00	60.50	20.17	0.00	3 855.00	3 855.00	3 794.50	3 868.00	3 794.50	3 855.00
10.12.2019	2	2.00	-4.00	-2.00	0.00	3 851.00	3 851.00	3 855.00	3 855.00	3 834.50	3 851.00
11.12.2019	4	4.00	21.00	5.25	0.00	3 872.00	3 872.00	3 851.00	3 890.00	3 851.00	3 872.00
12.12.2019	7	7.00	-24.00	-3.43	0.00	3 848.00	3 848.00	3 872.00	3 883.00	3 848.00	3 848.00
13.12.2019	2	2.00	-24.50	-12.25	0.00	3 823.50	3 823.50	3 848.00	3 848.00	3 823.50	3 823.50
16.12.2019	7	7.00	-12.00	-1.71	0.00	3 811.50	3 811.50	3 823.50	3 833.00	3 802.00	3 811.50
17.12.2019	5	5.00	5.50	1.10	0.00	3 817.00	3 817.00	3 811.50	3 840.00	3 799.00	3 817.00
18.12.2019	3	3.00	-10.50	-3.50	0.00	3 806.50	3 806.50	3 817.00	3 817.00	3 794.50	3 806.50
19.12.2019	4	4.00	-2.00	-0.50	0.00	3 804.50	3 804.50	3 806.50	3 806.50	3 783.50	3 804.50
20.12.2019	7	7.00	-25.00	-3.57	0.00	3 779.50	3 779.50	3 804.50	3 804.50	3 753.50	3 779.50
23.12.2019	3	3.00	-1.50	-0.50	0.00	3 778.00	3 778.00	3 779.50	3 779.50	3 769.50	3 778.00
24.12.2019	4	4.00	14.00	3.50	0.00	3 792.00	3 792.00	3 778.00	3 792.00	3 775.50	3 792.00
26.12.2019	4	4.00	43.50	10.88	0.00	3 835.50	3 835.50	3 792.00	3 835.50	3 792.00	3 835.50
27.12.2019	3	3.00	-0.50	-0.17	0.00	3 835.00	3 835.00	3 835.50	3 849.00	3 835.00	3 835.00
30.12.2019	5	5.00	9.00	1.80	0.00	3 844.00	3 844.00	3 835.00	3 872.50	3 835.00	3 844.00
31.12.2019	3	3.00	60.50	20.17	0.00	3 904.50	3 904.50	3 844.00	3 904.50	3 844.00	3 904.50
02.01.2020	4	4.00	82.00	20.50	0.00	3 986.50	3 986.50	3 904.50	3 986.50	3 890.00	3 986.50
03.01.2020	3	3.00	23.50	7.83	0.00	4 010.00	4 010.00	3 986.50	4 010.00	3 948.00	4 010.00
06.01.2020	2	2.00	96.00	48.00	0.00	4 106.00	4 106.00	4 010.00	4 106.00	4 010.00	4 106.00
07.01.2020	4	4.00	-15.50	-3.88	0.00	4 090.50	4 090.50	4 106.00	4 153.50	4 090.50	4 090.50
08.01.2020	6	6.00	200.00	33.33	0.00	4 290.50	4 290.50	4 090.50	4 290.50	4 090.50	4 290.50
09.01.2020	2	2.00	25.50	12.75	0.00	4 316.00	4 316.00	4 290.50	4 316.00	4 253.00	4 316.00
10.01.2020	5	5.00	65.00	13.00	0.00	4 381.00	4 381.00	4 316.00	4 381.00	4 316.00	4 381.00
13.01.2020	4	4.00	76.00	19.00	0.00	4 457.00	4 457.00	4 381.00	4 470.50	4 381.00	4 457.00
14.01.2020	5	5.00	-69.00	-13.80	0.00	4 388.00	4 388.00	4 457.00	4 457.00	4 388.00	4 388.00
15.01.2020	3	3.00	-10.50	-3.50	0.00	4 377.50	4 377.50	4 388.00	4 389.50	4 367.50	4 377.50
16.01.2020	3	3.00	-2.00	-0.67	0.00	4 375.50	4 375.50	4 377.50	4 377.50	4 358.50	4 375.50
17.01.2020	4	4.00	-1.00	-0.25	0.00	4 374.50	4 374.50	4 375.50	4 375.50	4 351.00	4 374.50
20.01.2020	5	5.00	-31.50	-6.30	0.00	4 343.00	4 343.00	4 374.50	4 374.50	4 343.00	4 343.00
21.01.2020	4	4.00	-1.50	-0.38	0.00	4 341.50	4 341.50	4 343.00	4 343.00	4 289.50	4 341.50
22.01.2020	4	4.00	86.00	21.50	0.00	4 427.50	4 427.50	4 341.50	4 427.50	4 341.50	4 427.50
23.01.2020	4	4.00	-48.00	-12.00	0.00	4 379.50	4 379.50	4 427.50	4 427.50	4 374.50	4 379.50
24.01.2020	5	5.00	-36.00	-7.20	0.00	4 343.50	4 343.50	4 379.50	4 379.50	4 343.50	4 343.50
27.01.2020	3	3.00	-144.00	-48.00	0.00	4 199.50	4 199.50	4 343.50	4 343.50	4 199.50	4 199.50
28.01.2020	2	2.00	25.50	12.75	0.00	4 225.00	4 225.00	4 199.50	4 247.50	4 199.50	4 225.00
29.01.2020	2	2.00	42.00	21.00	0.00	4 267.00	4 267.00	4 225.00	4 274.00	4 225.00	4 267.00
30.01.2020	5	5.00	-134.00	-26.80	0.00	4 133.00	4 133.00	4 267.00	4 267.00	4 133.00	4 133.00
31.01.2020	4	4.00	-36.00	-9.00	0.00	4 097.00	4 097.00	4 133.00	4 144.00	4 097.00	4 097.00
03.02.2020	6	6.00	179.00	29.83	0.00	4 276.00	4 276.00	4 097.00	4 294.50	4 097.00	4 276.00
04.02.2020	5	5.00	19.50	3.90	0.00	4 295.50	4 295.50	4 276.00	4 362.50	4 276.00	4 295.50
05.02.2020	4	4.00	62.00	15.50	0.00	4 357.50	4 357.50	4 295.50	4 357.50	4 247.50	4 357.50
06.02.2020	4	4.00	42.50	10.63	0.00	4 400.00	4 400.00	4 357.50	4 453.50	4 357.50	4 400.00
07.02.2020	3	3.00	-34.50	-11.50	0.00	4 365.50	4 365.50	4 400.00	4 401.50	4 360.00	4 365.50
10.02.2020	3	3.00	79.50	26.50	0.00	4 445.00	4 445.00	4 365.50	4 445.00	4 347.50	4 445.00
11.02.2020	4	4.00	-20.50	-5.13	0.00	4 424.50	4 424.50	4 445.00	4 458.00	4 424.50	4 424.50
12.02.2020	4	4.00	79.00	19.75	0.00	4 503.50	4 503.50	4 424.50	4 503.50	4 404.50	4 503.50
13.02.2020	4	4.00	-14.50	-3.63	0.00	4 489.00	4 489.00	4 503.50	4 529.50	4 447.00	4 489.00
14.02.2020	5	5.00	-92.00	-18.40	0.00	4 397.00	4 397.00	4 489.00	4 526.50	4 397.00	4 397.00
17.02.2020	3	3.00	62.50	20.83	0.00	4 459.50	4 459.50	4 397.00	4 470.50	4 397.00	4 459.50
18.02.2020	4	4.00	69.50	17.38	0.00	4 529.00	4 529.00	4 459.50	4 529.00	4 430.50	4 529.00
19.02.2020	2	2.00	36.50	18.25	0.00	4 565.50	4 565.50	4 529.00	4 572.00	4 529.00	4 565.50
20.02.2020	4	4.00	48.00	12.00	0.00	4 613.50	4 613.50	4 565.50	4 636.00	4 565.50	4 613.50
21.02.2020	3	3.00	-61.50	-20.50	0.00	4 552.00	4 552.00	4 613.50	4 613.50	4 513.50	4 552.00
24.02.2020	2	2.00	-209.00	-104.50	0.00	4 343.00	4 343.00	4 552.00	4 552.00	4 343.00	4 343.00
25.02.2020	3	3.00	-22.50	-7.50	0.00	4 320.50	4 320.50	4 343.00	4 366.00	4 320.50	4 320.50
26.02.2020	1	1.00	-91.50	-91.50	0.00	4 229.00	4 229.00	4 320.50	4 320.50	4 229.00	4 229.00
27.02.2020	7	7.00	-667.00	-95.29	0.00	3 562.00	3 562.00	4 229.00	4 229.00	3 562.00	3 562.00
28.02.2020	3	3.00	285.50	95.17	0.00	3 847.50	3 847.50	3 562.00	3 847.50	3 370.00	3 847.50
02.03.2020	4	4.00	132.50	33.13	0.00	3 980.00	3 980.00	3 847.50	4 073.50	3 740.00	3 980.00
03.03.2020	3	3.00	-51.00	-17.00	0.00	3 929.00	3 929.00	3 980.00	3 980.00	3 799.50	3 929.00
04.03.2020	2	2.00	261.00	130.50	0.00	4 190.00	4 190.00	3 929.00	4 190.00	3 929.00	4 190.00
05.03.2020	6	6.00	-24.50	-4.08	0.00	4 165.50	4 165.50	4 190.00	4 190.00	4 036.00	4 165.50
06.03.2020	3	3.00	205.50	68.50	0.00	4 371.00	4 371.00	4 165.50	4 371.00	4 109.50	4 371.00
09.03.2020	3	3.00	-152.00	-50.67	0.00	4 219.00	4 219.00	4 371.00	4 371.00	4 219.00	4 219.00
10.03.2020	4	4.00	531.50	132.88	0.00	4 750.50	4 750.50	4 219.00	4 750.50	4 117.00	4 750.50
11.03.2020	5	5.00	-394.00	-78.80	0.00	4 356.50	4 356.50	4 750.50	4 750.50	4 356.50	4 356.50
12.03.2020	4	4.00	-374.50	-93.63	0.00	3 982.00	3 982.00	4 356.50	4 460.00	3 982.00	3 982.00
13.03.2020	3	3.00	-110.50	-36.83	0.00	3 871.50	3 871.50	3 982.00	3 982.00	3 711.00	3 871.50
18.03.2020	2	2.00	186.00	93.00	0.00	4 057.50	4 057.50	3 871.50	4 068.00	3 871.50	4 057.50
19.03.2020	3	3.00	-381.00	-127.00	0.00	3 676.50	3 676.50	4 057.50	4 057.50	3 676.50	3 676.50
20.03.2020	2	2.00	534.00	267.00	0.00	4 210.50	4 210.50	3 676.50	4 210.50	3 676.50	4 210.50
23.03.2020	2	2.00	263.00	131.50	0.00	4 473.50	4 473.50	4 210.50	4 473.50	4 210.50	4 473.50
24.03.2020	4	4.00	541.00	135.25	0.00	5 014.50	5 014.50	4 473.50	5 014.50	4 473.50	5 014.50
25.03.2020	4	4.00	287.50	71.88	0.00	5 302.00	5 302.00	5 014.50	5 302.00	4 740.00	5 302.00
26.03.2020	3	3.00	-346.50	-115.50	0.00	4 955.50	4 955.50	5 302.00	5 302.00	4 955.50	4 955.50
27.03.2020	5	5.00	-328.00	-65.60	0.00	4 627.50	4 627.50	4 955.50	4 955.50	4 627.50	4 627.50
30.03.2020	5	5.00	373.00	74.60	0.00	5 000.50	5 000.50	4 627.50	5 000.50	4 627.50	5 000.50
31.03.2020	5	5.00	-6.50	-1.30	0.00	4 994.00	4 994.00	5 000.50	5 132.00	4 994.00	4 994.00
01.04.2020	4	4.00	-351.50	-87.88	0.00	4 642.50	4 642.50	4 994.00	4 994.00	4 642.50	4 642.50
02.04.2020	4	4.00	11.00	2.75	0.00	4 653.50	4 653.50	4 642.50	4 695.50	4 587.00	4 653.50
03.04.2020	6	6.00	-105.50	-17.58	0.00	4 548.00	4 548.00	4 653.50	4 653.50	4 422.00	4 548.00
06.04.2020	3	3.00	198.00	66.00	0.00	4 746.00	4 746.00	4 548.00	4 809.00	4 548.00	4 746.00
07.04.2020	3	3.00	206.50	68.83	0.00	4 952.50	4 952.50	4 746.00	4 952.50	4 746.00	4 952.50
08.04.2020	4	4.00	72.50	18.13	0.00	5 025.00	5 025.00	4 952.50	5 025.00	4 812.50	5 025.00
09.04.2020	3	3.00	-40.50	-13.50	0.00	4 984.50	4 984.50	5 025.00	5 061.50	4 955.50	4 984.50
13.04.2020	1	1.00	108.50	108.50	0.00	5 093.00	5 093.00	4 984.50	5 093.00	4 984.50	5 093.00
14.04.2020	5	5.00	364.50	72.90	0.00	5 457.50	5 457.50	5 093.00	5 457.50	5 093.00	5 457.50
15.04.2020	5	5.00	-286.50	-57.30	0.00	5 171.00	5 171.00	5 457.50	5 457.50	5 171.00	5 171.00
16.04.2020	4	4.00	43.00	10.75	0.00	5 214.00	5 214.00	5 171.00	5 214.00	5 077.00	5 214.00
17.04.2020	1	1.00	-105.00	-105.00	0.00	5 109.00	5 109.00	5 214.00	5 214.00	5 109.00	5 109.00
20.04.2020	2	2.00	35.50	17.75	0.00	5 144.50	5 144.50	5 109.00	5 228.50	5 109.00	5 144.50
21.04.2020	4	4.00	-43.00	-10.75	0.00	5 101.50	5 101.50	5 144.50	5 144.50	4 940.00	5 101.50
22.04.2020	6	6.00	132.00	22.00	0.00	5 233.50	5 233.50	5 101.50	5 233.50	4 982.00	5 233.50
23.04.2020	8	8.00	85.50	10.69	0.00	5 319.00	5 319.00	5 233.50	5 319.00	5 093.00	5 319.00
24.04.2020	3	3.00	170.00	56.67	0.00	5 489.00	5 489.00	5 319.00	5 489.00	5 277.00	5 489.00
27.04.2020	2	2.00	34.50	17.25	0.00	5 523.50	5 523.50	5 489.00	5 584.00	5 489.00	5 523.50
28.04.2020	4	4.00	179.50	44.88	0.00	5 703.00	5 703.00	5 523.50	5 703.00	5 501.00	5 703.00
29.04.2020	4	4.00	98.50	24.63	0.00	5 801.50	5 801.50	5 703.00	5 834.00	5 703.00	5 801.50
30.04.2020	3	3.00	16.00	5.33	0.00	5 817.50	5 817.50	5 801.50	5 855.00	5 769.00	5 817.50
01.05.2020	3	3.00	-39.50	-13.17	0.00	5 778.00	5 778.00	5 817.50	5 817.50	5 718.50	5 778.00
04.05.2020	2	2.00	182.50	91.25	0.00	5 960.50	5 960.50	5 778.00	5 960.50	5 778.00	5 960.50
05.05.2020	3	3.00	269.00	89.67	0.00	6 229.50	6 229.50	5 960.50	6 229.50	5 960.50	6 229.50
06.05.2020	3	3.00	89.00	29.67	0.00	6 318.50	6 318.50	6 229.50	6 356.50	6 229.50	6 318.50
07.05.2020	4	4.00	134.00	33.50	0.00	6 452.50	6 452.50	6 318.50	6 452.50	6 282.50	6 452.50
08.05.2020	2	2.00	136.00	68.00	0.00	6 588.50	6 588.50	6 452.50	6 588.50	6 452.50	6 588.50
11.05.2020	2	2.00	-72.00	-36.00	0.00	6 516.50	6 516.50	6 588.50	6 588.50	6 516.50	6 516.50
12.05.2020	4	4.00	65.00	16.25	0.00	6 581.50	6 581.50	6 516.50	6 581.50	6 504.50	6 581.50
13.05.2020	4	4.00	66.00	16.50	0.00	6 647.50	6 647.50	6 581.50	6 757.00	6 581.50	6 647.50
14.05.2020	5	5.00	46.00	9.20	0.00	6 693.50	6 693.50	6 647.50	6 693.50	6 531.50	6 693.50
15.05.2020	3	3.00	289.00	96.33	0.00	6 982.50	6 982.50	6 693.50	6 982.50	6 693.50	6 982.50
18.05.2020	8	8.00	141.50	17.69	0.00	7 124.00	7 124.00	6 982.50	7 124.00	6 947.00	7 124.00
19.05.2020	5	5.00	229.00	45.80	0.00	7 353.00	7 353.00	7 124.00	7 353.00	7 124.00	7 353.00
20.05.2020	4	4.00	256.50	64.13	0.00	7 609.50	7 609.50	7 353.00	7 609.50	7 321.00	7 609.50
21.05.2020	3	3.00	-94.00	-31.33	0.00	7 515.50	7 515.50	7 609.50	7 610.00	7 515.50	7 515.50
22.05.2020	3	3.00	-63.50	-21.17	0.00	7 452.00	7 452.00	7 515.50	7 550.50	7 452.00	7 452.00
25.05.2020	4	4.00	97.00	24.25	0.00	7 549.00	7 549.00	7 452.00	7 568.00	7 430.00	7 549.00
26.05.2020	3	3.00	63.50	21.17	0.00	7 612.50	7 612.50	7 549.00	7 644.00	7 549.00	7 612.50
27.05.2020	5	5.00	346.50	69.30	0.00	7 959.00	7 959.00	7 612.50	7 959.00	7 612.50	7 959.00
28.05.2020	3	3.00	-75.50	-25.17	0.00	7 883.50	7 883.50	7 959.00	8 006.50	7 883.50	7 883.50
29.05.2020	3	3.00	-59.50	-19.83	0.00	7 824.00	7 824.00	7 883.50	7 883.50	7 788.50	7 824.00
01.06.2020	4	4.00	209.50	52.38	0.00	8 033.50	8 033.50	7 824.00	8 033.50	7 824.00	8 033.50
