Run_Start	Date	Contracts	PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-05-24	2019-05-24	1.32	0.0	0.0	0.0	-1500.0
2019-05-24	2019-05-27	1.32	44.22	44.22	0.0	-1500.0
2019-05-24	2019-05-28	1.32	36.3	80.52	44.22	-1455.78
2019-05-24	2019-05-29	1.32	-32.34	48.18	91.02	-1408.98
2019-05-24	2019-05-30	1.32	62.7	110.88	91.02	-1408.98
2019-05-24	2019-05-31	1.32	-66.66	44.22	110.88	-1389.12
2019-05-24	2019-06-03	1.32	6.6	50.82	110.88	-1389.12
2019-05-24	2019-06-04	1.32	-36.3	14.52	110.88	-1389.12
2019-05-24	2019-06-05	1.32	19.8	34.32	110.88	-1389.12
2019-05-24	2019-06-06	1.32	95.7	130.02	110.88	-1389.12
2019-05-24	2019-06-07	1.32	56.1	186.12	130.02	-1369.98
2019-05-24	2019-06-10	1.32	-34.98	151.14	186.12	-1313.88
2019-05-24	2019-06-11	1.32	13.86	165.0	186.12	-1313.88
2019-05-24	2019-06-12	1.32	-60.06	104.94	186.12	-1313.88
2019-05-24	2019-06-13	1.32	150.48	255.42	186.12	-1313.88
2019-05-24	2019-06-14	1.32	12.54	267.96	255.42	-1244.58
2019-05-24	2019-06-17	1.32	5.94	273.9	267.96	-1232.04
2019-05-24	2019-06-18	1.32	2.64	276.54	290.9	-1209.1
2019-05-24	2019-06-19	1.32	1.32	277.86	290.9	-1209.1
2019-05-24	2019-06-20	1.32	23.1	300.96	290.9	-1209.1
2019-05-24	2019-06-21	1.32	28.38	329.34	300.96	-1199.04
2019-05-24	2019-06-24	1.32	0.66	330.0	329.34	-1170.66
2019-05-24	2019-06-25	1.32	75.24	405.24	341.5	-1158.5
2019-05-24	2019-06-26	1.32	28.38	433.62	405.24	-1094.76
2019-05-24	2019-06-27	1.32	37.62	471.24	443.62	-1056.38
2019-05-24	2019-06-28	1.32	55.44	526.68	471.24	-1028.76
2019-05-24	2019-07-02	1.32	8.58	535.26	526.68	-973.32
2019-05-24	2019-07-03	1.32	-5.28	529.98	553.76	-946.24
2019-05-24	2019-07-04	1.32	1.32	531.3	553.76	-946.24
2019-05-24	2019-07-05	1.32	-33.66	497.64	553.76	-946.24
2019-05-24	2019-07-08	1.32	-5.28	492.36	553.76	-946.24
2019-05-24	2019-07-09	1.32	-50.82	441.54	553.76	-946.24
2019-05-24	2019-07-10	1.32	-47.52	394.02	553.76	-946.24
2019-05-24	2019-07-11	1.32	45.54	439.56	553.76	-946.24
