Run_Start	Date	Contracts	PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-05-24	2019-05-24	5	0.0	0.0	0.0	-3000.0
2019-05-24	2019-05-27	5	167.5	167.5	0.0	-3000.0
2019-05-24	2019-05-28	5	137.5	305.0	167.5	-2832.5
2019-05-24	2019-05-29	5	-122.5	182.5	315.5	-2684.5
2019-05-24	2019-05-30	5	237.5	420.0	315.5	-2684.5
2019-05-24	2019-05-31	5	-252.5	167.5	420.0	-2580.0
2019-05-24	2019-06-03	5	25.0	192.5	420.0	-2580.0
2019-05-24	2019-06-04	5	-137.5	55.0	420.0	-2580.0
2019-05-24	2019-06-05	5	75.0	130.0	420.0	-2580.0
2019-05-24	2019-06-06	5	362.5	492.5	420.0	-2580.0
2019-05-24	2019-06-07	5	212.5	705.0	492.5	-2507.5
2019-05-24	2019-06-10	5	-132.5	572.5	705.0	-2295.0
2019-05-24	2019-06-11	5	52.5	625.0	705.0	-2295.0
2019-05-24	2019-06-12	5	-227.5	397.5	705.0	-2295.0
2019-05-24	2019-06-13	5	570.0	967.5	705.0	-2295.0
2019-05-24	2019-06-14	5	47.5	1015.0	967.5	-2032.5
2019-05-24	2019-06-17	5	22.5	1037.5	1015.0	-1985.0
2019-05-24	2019-06-18	5	10.0	1047.5	1054.5	-1945.5
2019-05-24	2019-06-19	5	5.0	1052.5	1059.5	-1940.5
2019-05-24	2019-06-20	5	87.5	1140.0	1059.5	-1940.5
2019-05-24	2019-06-21	5	107.5	1247.5	1140.0	-1860.0
2019-05-24	2019-06-24	5	2.5	1250.0	1247.5	-1752.5
2019-05-24	2019-06-25	5	285.0	1535.0	1261.5	-1738.5
2019-05-24	2019-06-26	5	107.5	1642.5	1535.0	-1465.0
2019-05-24	2019-06-27	5	142.5	1785.0	1652.5	-1347.5
2019-05-24	2019-06-28	5	210.0	1995.0	1785.0	-1215.0
2019-05-24	2019-07-02	5	32.5	2027.5	1995.0	-1005.0
2019-05-24	2019-07-03	5	-20.0	2007.5	2046.0	-954.0
2019-05-24	2019-07-04	5	5.0	2012.5	2046.0	-954.0
2019-05-24	2019-07-05	5	-127.5	1885.0	2046.0	-954.0
2019-05-24	2019-07-08	5	-20.0	1865.0	2046.0	-954.0
2019-05-24	2019-07-09	5	-192.5	1672.5	2046.0	-954.0
2019-05-24	2019-07-10	5	-180.0	1492.5	2046.0	-954.0
2019-05-24	2019-07-11	5	172.5	1665.0	2046.0	-954.0
2019-05-24	2019-07-12	5	92.5	1757.5	2046.0	-954.0
2019-05-24	2019-07-15	5	167.5	1925.0	2046.0	-954.0
2019-05-24	2019-07-16	5	30.0	1955.0	2046.0	-954.0
2019-05-24	2019-07-17	5	82.5	2037.5	2046.0	-954.0
2019-05-24	2019-07-18	5	37.5	2075.0	2046.0	-954.0
2019-05-24	2019-07-19	5	152.5	2227.5	2075.0	-925.0
2019-05-24	2019-07-22	5	162.5	2390.0	2227.5	-772.5
2019-05-24	2019-07-23	5	-72.5	2317.5	2390.0	-610.0
2019-05-24	2019-07-24	5	60.0	2377.5	2390.0	-610.0
2019-05-24	2019-07-25	5	-15.0	2362.5	2390.0	-610.0
2019-05-24	2019-07-26	5	85.0	2447.5	2390.0	-610.0
2019-05-24	2019-07-29	5	-30.0	2417.5	2465.5	-534.5
