Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
18.07.2019	7	7.00	148.50	21.21	0.00	1 084.00	1 084.00	935.50	1 084.00	906.00	1 084.00
19.07.2019	5	5.00	-33.00	-6.60	0.00	1 051.00	1 051.00	1 084.00	1 171.00	1 051.00	1 051.00
22.07.2019	5	5.00	135.00	27.00	0.00	1 186.00	1 186.00	1 051.00	1 186.00	1 051.00	1 186.00
23.07.2019	9	9.00	18.50	2.06	0.00	1 204.50	1 204.50	1 186.00	1 204.50	1 126.50	1 204.50
24.07.2019	7	7.00	92.00	13.14	0.00	1 296.50	1 296.50	1 204.50	1 296.50	1 189.50	1 296.50
25.07.2019	7	7.00	-47.50	-6.79	0.00	1 249.00	1 249.00	1 296.50	1 298.50	1 247.00	1 249.00
26.07.2019	9	9.00	95.00	10.56	0.00	1 344.00	1 344.00	1 249.00	1 345.50	1 249.00	1 344.00
29.07.2019	8	8.00	27.00	3.38	0.00	1 371.00	1 371.00	1 344.00	1 377.00	1 316.50	1 371.00
30.07.2019	6	6.00	-6.50	-1.08	0.00	1 364.50	1 364.50	1 371.00	1 371.00	1 320.00	1 364.50
31.07.2019	5	5.00	-78.00	-15.60	0.00	1 286.50	1 286.50	1 364.50	1 364.50	1 286.50	1 286.50
01.08.2019	8	8.00	118.50	14.81	0.00	1 405.00	1 405.00	1 286.50	1 430.00	1 286.50	1 405.00
02.08.2019	7	7.00	-275.00	-39.29	0.00	1 130.00	1 130.00	1 405.00	1 405.00	1 072.00	1 130.00
05.08.2019	6	6.00	-128.00	-21.33	0.00	1 002.00	1 002.00	1 130.00	1 130.00	968.50	1 002.00
06.08.2019	8	8.00	446.00	55.75	0.00	1 448.00	1 448.00	1 002.00	1 463.50	1 002.00	1 448.00
07.08.2019	5	5.00	209.50	41.90	0.00	1 657.50	1 657.50	1 448.00	1 657.50	1 406.00	1 657.50
08.08.2019	5	5.00	262.50	52.50	0.00	1 920.00	1 920.00	1 657.50	1 920.00	1 657.50	1 920.00
09.08.2019	6	6.00	113.50	18.92	0.00	2 033.50	2 033.50	1 920.00	2 078.50	1 920.00	2 033.50
12.08.2019	7	7.00	-88.00	-12.57	0.00	1 945.50	1 945.50	2 033.50	2 092.00	1 945.50	1 945.50
13.08.2019	11	11.00	122.50	11.14	0.00	2 068.00	2 068.00	1 945.50	2 226.00	1 835.00	2 068.00
14.08.2019	6	6.00	-186.00	-31.00	0.00	1 882.00	1 882.00	2 068.00	2 068.00	1 882.00	1 882.00
15.08.2019	8	8.00	97.50	12.19	0.00	1 979.50	1 979.50	1 882.00	2 064.00	1 882.00	1 979.50
16.08.2019	8	8.00	32.50	4.06	0.00	2 012.00	2 012.00	1 979.50	2 061.50	1 961.50	2 012.00
19.08.2019	6	6.00	73.50	12.25	0.00	2 085.50	2 085.50	2 012.00	2 085.50	1 993.50	2 085.50
20.08.2019	8	8.00	-77.50	-9.69	0.00	2 008.00	2 008.00	2 085.50	2 117.50	2 008.00	2 008.00
21.08.2019	9	9.00	26.00	2.89	0.00	2 034.00	2 034.00	2 008.00	2 101.00	2 008.00	2 034.00
22.08.2019	7	7.00	22.50	3.21	0.00	2 056.50	2 056.50	2 034.00	2 067.00	2 012.50	2 056.50
23.08.2019	7	7.00	-145.00	-20.71	0.00	1 911.50	1 911.50	2 056.50	2 106.50	1 911.50	1 911.50
26.08.2019	5	5.00	48.00	9.60	0.00	1 959.50	1 959.50	1 911.50	2 051.50	1 909.50	1 959.50
27.08.2019	5	5.00	95.00	19.00	0.00	2 054.50	2 054.50	1 959.50	2 068.00	1 959.50	2 054.50
28.08.2019	5	5.00	-93.00	-18.60	0.00	1 961.50	1 961.50	2 054.50	2 054.50	1 918.00	1 961.50
29.08.2019	5	5.00	139.50	27.90	0.00	2 101.00	2 101.00	1 961.50	2 105.50	1 961.50	2 101.00
30.08.2019	4	4.00	36.00	9.00	0.00	2 137.00	2 137.00	2 101.00	2 175.00	2 101.00	2 137.00
02.09.2019	4	4.00	90.50	22.63	0.00	2 227.50	2 227.50	2 137.00	2 227.50	2 137.00	2 227.50
03.09.2019	5	5.00	57.00	11.40	0.00	2 284.50	2 284.50	2 227.50	2 286.50	2 193.00	2 284.50
04.09.2019	8	8.00	102.00	12.75	0.00	2 386.50	2 386.50	2 284.50	2 386.50	2 268.00	2 386.50
05.09.2019	5	5.00	125.00	25.00	0.00	2 511.50	2 511.50	2 386.50	2 511.50	2 378.50	2 511.50
06.09.2019	7	7.00	-8.50	-1.21	0.00	2 503.00	2 503.00	2 511.50	2 557.50	2 503.00	2 503.00
09.09.2019	4	4.00	13.50	3.38	0.00	2 516.50	2 516.50	2 503.00	2 524.00	2 487.00	2 516.50
10.09.2019	6	6.00	73.50	12.25	0.00	2 590.00	2 590.00	2 516.50	2 590.00	2 456.00	2 590.00
11.09.2019	6	6.00	44.00	7.33	0.00	2 634.00	2 634.00	2 590.00	2 634.00	2 576.00	2 634.00
12.09.2019	6	6.00	29.50	4.92	0.00	2 663.50	2 663.50	2 634.00	2 750.50	2 634.00	2 663.50
13.09.2019	8	8.00	-99.50	-12.44	0.00	2 564.00	2 564.00	2 663.50	2 702.00	2 564.00	2 564.00
16.09.2019	5	5.00	110.00	22.00	0.00	2 674.00	2 674.00	2 564.00	2 703.50	2 564.00	2 674.00
17.09.2019	6	6.00	34.00	5.67	0.00	2 708.00	2 708.00	2 674.00	2 708.00	2 645.00	2 708.00
18.09.2019	7	7.00	-77.50	-11.07	0.00	2 630.50	2 630.50	2 708.00	2 708.00	2 591.50	2 630.50
19.09.2019	7	7.00	-7.00	-1.00	0.00	2 623.50	2 623.50	2 630.50	2 675.50	2 615.50	2 623.50
20.09.2019	4	4.00	9.00	2.25	0.00	2 632.50	2 632.50	2 623.50	2 668.50	2 623.50	2 632.50
23.09.2019	6	6.00	-15.50	-2.58	0.00	2 617.00	2 617.00	2 632.50	2 660.00	2 613.50	2 617.00
24.09.2019	5	5.00	-58.00	-11.60	0.00	2 559.00	2 559.00	2 617.00	2 643.00	2 559.00	2 559.00
25.09.2019	5	5.00	54.00	10.80	0.00	2 613.00	2 613.00	2 559.00	2 613.00	2 536.50	2 613.00
26.09.2019	6	6.00	43.50	7.25	0.00	2 656.50	2 656.50	2 613.00	2 656.50	2 572.50	2 656.50
27.09.2019	7	7.00	54.00	7.71	0.00	2 710.50	2 710.50	2 656.50	2 710.50	2 643.00	2 710.50
30.09.2019	6	6.00	53.00	8.83	0.00	2 763.50	2 763.50	2 710.50	2 766.00	2 710.50	2 763.50
01.10.2019	9	9.00	48.50	5.39	0.00	2 812.00	2 812.00	2 763.50	2 827.00	2 751.50	2 812.00
02.10.2019	4	4.00	-0.50	-0.13	0.00	2 811.50	2 811.50	2 812.00	2 812.00	2 756.50	2 811.50
03.10.2019	6	6.00	100.50	16.75	0.00	2 912.00	2 912.00	2 811.50	2 912.00	2 744.00	2 912.00
04.10.2019	7	7.00	130.50	18.64	0.00	3 042.50	3 042.50	2 912.00	3 042.50	2 853.00	3 042.50
07.10.2019	2	2.00	-40.50	-20.25	0.00	3 002.00	3 002.00	3 042.50	3 053.00	3 002.00	3 002.00
08.10.2019	7	7.00	-5.00	-0.71	0.00	2 997.00	2 997.00	3 002.00	3 064.50	2 969.00	2 997.00
09.10.2019	8	8.00	96.50	12.06	0.00	3 093.50	3 093.50	2 997.00	3 097.50	2 997.00	3 093.50
10.10.2019	8	8.00	156.00	19.50	0.00	3 249.50	3 249.50	3 093.50	3 314.00	3 093.50	3 249.50
11.10.2019	6	6.00	24.50	4.08	0.00	3 274.00	3 274.00	3 249.50	3 295.50	3 208.00	3 274.00
14.10.2019	4	4.00	-57.50	-14.38	0.00	3 216.50	3 216.50	3 274.00	3 274.00	3 207.50	3 216.50
15.10.2019	5	5.00	8.00	1.60	0.00	3 224.50	3 224.50	3 216.50	3 246.00	3 203.00	3 224.50
16.10.2019	6	6.00	-27.00	-4.50	0.00	3 197.50	3 197.50	3 224.50	3 224.50	3 181.50	3 197.50
17.10.2019	6	6.00	-36.50	-6.08	0.00	3 161.00	3 161.00	3 197.50	3 199.00	3 153.50	3 161.00
18.10.2019	6	6.00	-34.50	-5.75	0.00	3 126.50	3 126.50	3 161.00	3 161.00	3 107.00	3 126.50
21.10.2019	6	6.00	26.00	4.33	0.00	3 152.50	3 152.50	3 126.50	3 152.50	3 120.50	3 152.50
22.10.2019	6	6.00	8.00	1.33	0.00	3 160.50	3 160.50	3 152.50	3 221.50	3 152.50	3 160.50
23.10.2019	6	6.00	51.00	8.50	0.00	3 211.50	3 211.50	3 160.50	3 211.50	3 106.50	3 211.50
24.10.2019	6	6.00	39.00	6.50	0.00	3 250.50	3 250.50	3 211.50	3 264.50	3 200.00	3 250.50
25.10.2019	3	3.00	48.50	16.17	0.00	3 299.00	3 299.00	3 250.50	3 317.50	3 250.50	3 299.00
28.10.2019	6	6.00	52.00	8.67	0.00	3 351.00	3 351.00	3 299.00	3 351.00	3 275.50	3 351.00
29.10.2019	7	7.00	-121.50	-17.36	0.00	3 229.50	3 229.50	3 351.00	3 360.00	3 229.50	3 229.50
30.10.2019	4	4.00	56.50	14.13	0.00	3 286.00	3 286.00	3 229.50	3 286.00	3 216.00	3 286.00
31.10.2019	4	4.00	-80.50	-20.13	0.00	3 205.50	3 205.50	3 286.00	3 296.50	3 205.50	3 205.50
01.11.2019	8	8.00	90.00	11.25	0.00	3 295.50	3 295.50	3 205.50	3 295.50	3 178.00	3 295.50
04.11.2019	7	7.00	78.00	11.14	0.00	3 373.50	3 373.50	3 295.50	3 373.50	3 295.50	3 373.50
05.11.2019	7	7.00	2.50	0.36	0.00	3 376.00	3 376.00	3 373.50	3 426.00	3 373.50	3 376.00
06.11.2019	5	5.00	-20.50	-4.10	0.00	3 355.50	3 355.50	3 376.00	3 394.50	3 355.50	3 355.50
07.11.2019	7	7.00	-56.00	-8.00	0.00	3 299.50	3 299.50	3 355.50	3 360.50	3 299.50	3 299.50
08.11.2019	5	5.00	-2.50	-0.50	0.00	3 297.00	3 297.00	3 299.50	3 319.00	3 273.50	3 297.00
11.11.2019	5	5.00	23.50	4.70	0.00	3 320.50	3 320.50	3 297.00	3 320.50	3 273.50	3 320.50
12.11.2019	5	5.00	-34.50	-6.90	0.00	3 286.00	3 286.00	3 320.50	3 320.50	3 286.00	3 286.00
13.11.2019	6	6.00	-21.50	-3.58	0.00	3 264.50	3 264.50	3 286.00	3 302.50	3 250.50	3 264.50
14.11.2019	7	7.00	-36.50	-5.21	0.00	3 228.00	3 228.00	3 264.50	3 284.00	3 207.50	3 228.00
15.11.2019	6	6.00	33.00	5.50	0.00	3 261.00	3 261.00	3 228.00	3 304.00	3 228.00	3 261.00
18.11.2019	4	4.00	123.50	30.88	0.00	3 384.50	3 384.50	3 261.00	3 384.50	3 261.00	3 384.50
19.11.2019	6	6.00	49.00	8.17	0.00	3 433.50	3 433.50	3 384.50	3 442.50	3 384.50	3 433.50
20.11.2019	5	5.00	-27.50	-5.50	0.00	3 406.00	3 406.00	3 433.50	3 438.00	3 406.00	3 406.00
21.11.2019	8	8.00	42.00	5.25	0.00	3 448.00	3 448.00	3 406.00	3 466.50	3 406.00	3 448.00
22.11.2019	7	7.00	38.50	5.50	0.00	3 486.50	3 486.50	3 448.00	3 494.50	3 448.00	3 486.50
25.11.2019	8	8.00	28.00	3.50	0.00	3 514.50	3 514.50	3 486.50	3 515.50	3 444.50	3 514.50
26.11.2019	6	6.00	-13.00	-2.17	0.00	3 501.50	3 501.50	3 514.50	3 540.00	3 499.00	3 501.50
27.11.2019	3	3.00	-1.50	-0.50	0.00	3 500.00	3 500.00	3 501.50	3 514.00	3 493.00	3 500.00
28.11.2019	3	3.00	29.00	9.67	0.00	3 529.00	3 529.00	3 500.00	3 529.00	3 490.00	3 529.00
29.11.2019	4	4.00	-5.00	-1.25	0.00	3 524.00	3 524.00	3 529.00	3 531.50	3 513.00	3 524.00
02.12.2019	6	6.00	52.00	8.67	0.00	3 576.00	3 576.00	3 524.00	3 576.00	3 524.00	3 576.00
03.12.2019	2	2.00	-25.50	-12.75	0.00	3 550.50	3 550.50	3 576.00	3 576.00	3 528.00	3 550.50
04.12.2019	6	6.00	97.50	16.25	0.00	3 648.00	3 648.00	3 550.50	3 686.00	3 550.50	3 648.00
05.12.2019	8	8.00	-7.50	-0.94	0.00	3 640.50	3 640.50	3 648.00	3 655.00	3 614.50	3 640.50
06.12.2019	7	7.00	80.00	11.43	0.00	3 720.50	3 720.50	3 640.50	3 720.50	3 633.50	3 720.50
09.12.2019	5	5.00	47.50	9.50	0.00	3 768.00	3 768.00	3 720.50	3 789.50	3 720.50	3 768.00
10.12.2019	5	5.00	7.00	1.40	0.00	3 775.00	3 775.00	3 768.00	3 784.50	3 747.50	3 775.00
11.12.2019	6	6.00	36.50	6.08	0.00	3 811.50	3 811.50	3 775.00	3 839.50	3 775.00	3 811.50
12.12.2019	8	8.00	-2.50	-0.31	0.00	3 809.00	3 809.00	3 811.50	3 822.50	3 787.50	3 809.00
13.12.2019	4	4.00	-45.50	-11.38	0.00	3 763.50	3 763.50	3 809.00	3 809.00	3 760.50	3 763.50
16.12.2019	8	8.00	-20.50	-2.56	0.00	3 743.00	3 743.00	3 763.50	3 773.00	3 733.50	3 743.00
17.12.2019	6	6.00	-3.50	-0.58	0.00	3 739.50	3 739.50	3 743.00	3 771.50	3 730.50	3 739.50
18.12.2019	3	3.00	-10.50	-3.50	0.00	3 729.00	3 729.00	3 739.50	3 739.50	3 717.00	3 729.00
19.12.2019	5	5.00	13.00	2.60	0.00	3 742.00	3 742.00	3 729.00	3 742.00	3 706.00	3 742.00
20.12.2019	9	9.00	3.00	0.33	0.00	3 745.00	3 745.00	3 742.00	3 745.00	3 691.00	3 745.00
23.12.2019	5	5.00	-2.50	-0.50	0.00	3 742.50	3 742.50	3 745.00	3 745.00	3 735.00	3 742.50
24.12.2019	3	3.00	-2.50	-0.83	0.00	3 740.00	3 740.00	3 742.50	3 755.00	3 740.00	3 740.00
26.12.2019	6	6.00	75.50	12.58	0.00	3 815.50	3 815.50	3 740.00	3 815.50	3 740.00	3 815.50
27.12.2019	6	6.00	-8.00	-1.33	0.00	3 807.50	3 807.50	3 815.50	3 829.00	3 807.50	3 807.50
30.12.2019	7	7.00	37.00	5.29	0.00	3 844.50	3 844.50	3 807.50	3 845.00	3 807.50	3 844.50
31.12.2019	6	6.00	48.50	8.08	0.00	3 893.00	3 893.00	3 844.50	3 893.00	3 831.50	3 893.00
02.01.2020	6	6.00	118.50	19.75	0.00	4 011.50	4 011.50	3 893.00	4 011.50	3 878.50	4 011.50
03.01.2020	7	7.00	25.50	3.64	0.00	4 037.00	4 037.00	4 011.50	4 079.50	3 935.00	4 037.00
06.01.2020	5	5.00	125.00	25.00	0.00	4 162.00	4 162.00	4 037.00	4 162.00	4 015.00	4 162.00
07.01.2020	5	5.00	-26.50	-5.30	0.00	4 135.50	4 135.50	4 162.00	4 209.50	4 135.50	4 135.50
08.01.2020	9	9.00	240.00	26.67	0.00	4 375.50	4 375.50	4 135.50	4 375.50	4 135.50	4 375.50
09.01.2020	5	5.00	51.00	10.20	0.00	4 426.50	4 426.50	4 375.50	4 426.50	4 338.00	4 426.50
10.01.2020	8	8.00	3.00	0.38	0.00	4 429.50	4 429.50	4 426.50	4 491.50	4 426.50	4 429.50
13.01.2020	7	7.00	128.00	18.29	0.00	4 557.50	4 557.50	4 429.50	4 557.50	4 429.50	4 557.50
14.01.2020	5	5.00	-69.00	-13.80	0.00	4 488.50	4 488.50	4 557.50	4 557.50	4 488.50	4 488.50
15.01.2020	7	7.00	-63.00	-9.00	0.00	4 425.50	4 425.50	4 488.50	4 495.00	4 425.50	4 425.50
16.01.2020	5	5.00	19.00	3.80	0.00	4 444.50	4 444.50	4 425.50	4 444.50	4 406.50	4 444.50
17.01.2020	6	6.00	-3.50	-0.58	0.00	4 441.00	4 441.00	4 444.50	4 444.50	4 420.00	4 441.00
20.01.2020	5	5.00	-26.00	-5.20	0.00	4 415.00	4 415.00	4 441.00	4 441.00	4 400.50	4 415.00
21.01.2020	6	6.00	-31.00	-5.17	0.00	4 384.00	4 384.00	4 415.00	4 415.00	4 343.50	4 384.00
22.01.2020	6	6.00	56.50	9.42	0.00	4 440.50	4 440.50	4 384.00	4 468.50	4 384.00	4 440.50
23.01.2020	6	6.00	-17.00	-2.83	0.00	4 423.50	4 423.50	4 440.50	4 440.50	4 374.50	4 423.50
24.01.2020	6	6.00	-36.00	-6.00	0.00	4 387.50	4 387.50	4 423.50	4 423.50	4 387.50	4 387.50
27.01.2020	4	4.00	-75.50	-18.88	0.00	4 312.00	4 312.00	4 387.50	4 387.50	4 243.50	4 312.00
28.01.2020	6	6.00	182.50	30.42	0.00	4 494.50	4 494.50	4 312.00	4 494.50	4 312.00	4 494.50
29.01.2020	5	5.00	93.00	18.60	0.00	4 587.50	4 587.50	4 494.50	4 590.50	4 494.50	4 587.50
30.01.2020	6	6.00	-103.00	-17.17	0.00	4 484.50	4 484.50	4 587.50	4 587.50	4 453.50	4 484.50
31.01.2020	6	6.00	-16.50	-2.75	0.00	4 468.00	4 468.00	4 484.50	4 495.50	4 448.50	4 468.00
03.02.2020	6	6.00	179.00	29.83	0.00	4 647.00	4 647.00	4 468.00	4 665.50	4 468.00	4 647.00
04.02.2020	7	7.00	85.00	12.14	0.00	4 732.00	4 732.00	4 647.00	4 740.50	4 647.00	4 732.00
05.02.2020	5	5.00	88.50	17.70	0.00	4 820.50	4 820.50	4 732.00	4 820.50	4 684.00	4 820.50
06.02.2020	7	7.00	50.50	7.21	0.00	4 871.00	4 871.00	4 820.50	4 916.50	4 809.50	4 871.00
07.02.2020	4	4.00	-51.50	-12.88	0.00	4 819.50	4 819.50	4 871.00	4 872.50	4 819.50	4 819.50
10.02.2020	5	5.00	62.50	12.50	0.00	4 882.00	4 882.00	4 819.50	4 899.00	4 801.50	4 882.00
11.02.2020	6	6.00	-78.00	-13.00	0.00	4 804.00	4 804.00	4 882.00	4 895.00	4 804.00	4 804.00
12.02.2020	6	6.00	70.00	11.67	0.00	4 874.00	4 874.00	4 804.00	4 882.50	4 784.00	4 874.00
13.02.2020	6	6.00	-39.50	-6.58	0.00	4 834.50	4 834.50	4 874.00	4 874.00	4 785.50	4 834.50
14.02.2020	7	7.00	-99.00	-14.14	0.00	4 735.50	4 735.50	4 834.50	4 872.00	4 735.50	4 735.50
17.02.2020	5	5.00	28.50	5.70	0.00	4 764.00	4 764.00	4 735.50	4 809.00	4 735.50	4 764.00
18.02.2020	6	6.00	94.00	15.67	0.00	4 858.00	4 858.00	4 764.00	4 858.00	4 724.00	4 858.00
19.02.2020	3	3.00	13.00	4.33	0.00	4 871.00	4 871.00	4 858.00	4 901.00	4 858.00	4 871.00
20.02.2020	7	7.00	83.50	11.93	0.00	4 954.50	4 954.50	4 871.00	4 954.50	4 871.00	4 954.50
21.02.2020	5	5.00	-161.00	-32.20	0.00	4 793.50	4 793.50	4 954.50	4 954.50	4 793.50	4 793.50
24.02.2020	4	4.00	-310.00	-77.50	0.00	4 483.50	4 483.50	4 793.50	4 793.50	4 483.50	4 483.50
25.02.2020	5	5.00	-155.50	-31.10	0.00	4 328.00	4 328.00	4 483.50	4 565.50	4 328.00	4 328.00
26.02.2020	3	3.00	-7.50	-2.50	0.00	4 320.50	4 320.50	4 328.00	4 328.00	4 152.50	4 320.50
27.02.2020	7	7.00	-667.00	-95.29	0.00	3 653.50	3 653.50	4 320.50	4 320.50	3 653.50	3 653.50
28.02.2020	5	5.00	108.50	21.70	0.00	3 762.00	3 762.00	3 653.50	3 820.50	3 461.50	3 762.00
02.03.2020	8	8.00	199.50	24.94	0.00	3 961.50	3 961.50	3 762.00	4 120.50	3 654.50	3 961.50
03.03.2020	5	5.00	-497.50	-99.50	0.00	3 464.00	3 464.00	3 961.50	3 961.50	3 464.00	3 464.00
04.03.2020	5	5.00	503.00	100.60	0.00	3 967.00	3 967.00	3 464.00	3 967.00	3 464.00	3 967.00
05.03.2020	6	6.00	-24.50	-4.08	0.00	3 942.50	3 942.50	3 967.00	3 967.00	3 813.00	3 942.50
06.03.2020	5	5.00	-13.50	-2.70	0.00	3 929.00	3 929.00	3 942.50	4 045.50	3 784.00	3 929.00
09.03.2020	5	5.00	-535.00	-107.00	0.00	3 394.00	3 394.00	3 929.00	3 929.00	3 394.00	3 394.00
10.03.2020	5	5.00	338.50	67.70	0.00	3 732.50	3 732.50	3 394.00	3 732.50	3 279.50	3 732.50
11.03.2020	9	9.00	-557.50	-61.94	0.00	3 175.00	3 175.00	3 732.50	3 732.50	3 164.50	3 175.00
12.03.2020	6	6.00	-686.50	-114.42	0.00	2 488.50	2 488.50	3 175.00	3 278.50	2 488.50	2 488.50
13.03.2020	5	5.00	-111.50	-22.30	0.00	2 377.00	2 377.00	2 488.50	2 636.50	2 217.50	2 377.00
16.03.2020	1	1.00	-153.00	-153.00	0.00	2 224.00	2 224.00	2 377.00	2 377.00	2 224.00	2 224.00
17.03.2020	2	2.00	-185.50	-92.75	0.00	2 038.50	2 038.50	2 224.00	2 224.00	1 928.00	2 038.50
18.03.2020	5	5.00	518.00	103.60	0.00	2 556.50	2 556.50	2 038.50	2 556.50	2 008.50	2 556.50
19.03.2020	5	5.00	-755.50	-151.10	0.00	1 801.00	1 801.00	2 556.50	2 556.50	1 801.00	1 801.00
20.03.2020	3	3.00	398.00	132.67	0.00	2 199.00	2 199.00	1 801.00	2 335.00	1 801.00	2 199.00
23.03.2020	5	5.00	714.50	142.90	0.00	2 913.50	2 913.50	2 199.00	3 182.00	2 199.00	2 913.50
24.03.2020	7	7.00	657.50	93.93	0.00	3 571.00	3 571.00	2 913.50	3 571.00	2 913.50	3 571.00
25.03.2020	6	6.00	25.00	4.17	0.00	3 596.00	3 596.00	3 571.00	3 789.00	3 296.50	3 596.00
26.03.2020	6	6.00	-98.00	-16.33	0.00	3 498.00	3 498.00	3 596.00	3 596.00	3 249.50	3 498.00
27.03.2020	8	8.00	-452.00	-56.50	0.00	3 046.00	3 046.00	3 498.00	3 498.00	2 926.50	3 046.00
30.03.2020	7	7.00	305.00	43.57	0.00	3 351.00	3 351.00	3 046.00	3 419.00	3 046.00	3 351.00
31.03.2020	6	6.00	-126.00	-21.00	0.00	3 225.00	3 225.00	3 351.00	3 482.50	3 225.00	3 225.00
01.04.2020	6	6.00	-383.00	-63.83	0.00	2 842.00	2 842.00	3 225.00	3 225.00	2 842.00	2 842.00
02.04.2020	7	7.00	40.50	5.79	0.00	2 882.50	2 882.50	2 842.00	2 895.00	2 685.50	2 882.50
03.04.2020	7	7.00	-20.50	-2.93	0.00	2 862.00	2 862.00	2 882.50	2 882.50	2 651.00	2 862.00
06.04.2020	7	7.00	205.50	29.36	0.00	3 067.50	3 067.50	2 862.00	3 123.00	2 862.00	3 067.50
07.04.2020	8	8.00	-27.50	-3.44	0.00	3 040.00	3 040.00	3 067.50	3 472.50	3 040.00	3 040.00
08.04.2020	9	9.00	31.50	3.50	0.00	3 071.50	3 071.50	3 040.00	3 135.50	2 900.00	3 071.50
09.04.2020	5	5.00	72.00	14.40	0.00	3 143.50	3 143.50	3 071.50	3 274.00	3 002.00	3 143.50
13.04.2020	4	4.00	249.00	62.25	0.00	3 392.50	3 392.50	3 143.50	3 392.50	3 143.50	3 392.50
14.04.2020	7	7.00	310.50	44.36	0.00	3 703.00	3 703.00	3 392.50	3 719.50	3 392.50	3 703.00
15.04.2020	7	7.00	-236.50	-33.79	0.00	3 466.50	3 466.50	3 703.00	3 703.00	3 357.00	3 466.50
16.04.2020	6	6.00	-54.50	-9.08	0.00	3 412.00	3 412.00	3 466.50	3 468.00	3 275.00	3 412.00
17.04.2020	4	4.00	-89.50	-22.38	0.00	3 322.50	3 322.50	3 412.00	3 412.00	3 164.50	3 322.50
20.04.2020	5	5.00	-82.00	-16.40	0.00	3 240.50	3 240.50	3 322.50	3 442.00	3 240.50	3 240.50
21.04.2020	6	6.00	-125.00	-20.83	0.00	3 115.50	3 115.50	3 240.50	3 240.50	2 954.00	3 115.50
22.04.2020	7	7.00	87.50	12.50	0.00	3 203.00	3 203.00	3 115.50	3 247.50	2 996.00	3 203.00
23.04.2020	9	9.00	-44.50	-4.94	0.00	3 158.50	3 158.50	3 203.00	3 288.50	3 062.50	3 158.50
24.04.2020	5	5.00	246.50	49.30	0.00	3 405.00	3 405.00	3 158.50	3 405.00	3 116.50	3 405.00
27.04.2020	5	5.00	16.50	3.30	0.00	3 421.50	3 421.50	3 405.00	3 543.00	3 400.50	3 421.50
28.04.2020	5	5.00	59.00	11.80	0.00	3 480.50	3 480.50	3 421.50	3 601.00	3 399.00	3 480.50
29.04.2020	7	7.00	90.50	12.93	0.00	3 571.00	3 571.00	3 480.50	3 611.50	3 480.50	3 571.00
30.04.2020	8	8.00	-143.50	-17.94	0.00	3 427.50	3 427.50	3 571.00	3 624.50	3 366.00	3 427.50
01.05.2020	5	5.00	54.50	10.90	0.00	3 482.00	3 482.00	3 427.50	3 494.00	3 328.50	3 482.00
04.05.2020	5	5.00	336.50	67.30	0.00	3 818.50	3 818.50	3 482.00	3 818.50	3 482.00	3 818.50
05.05.2020	4	4.00	356.00	89.00	0.00	4 174.50	4 174.50	3 818.50	4 174.50	3 818.50	4 174.50
06.05.2020	5	5.00	-4.50	-0.90	0.00	4 170.00	4 170.00	4 174.50	4 301.50	4 170.00	4 170.00
07.05.2020	6	6.00	126.00	21.00	0.00	4 296.00	4 296.00	4 170.00	4 304.00	4 134.00	4 296.00
08.05.2020	6	6.00	96.00	16.00	0.00	4 392.00	4 392.00	4 296.00	4 469.00	4 296.00	4 392.00
11.05.2020	6	6.00	34.00	5.67	0.00	4 426.00	4 426.00	4 392.00	4 474.00	4 270.00	4 426.00
12.05.2020	7	7.00	1.50	0.21	0.00	4 427.50	4 427.50	4 426.00	4 520.00	4 414.00	4 427.50
13.05.2020	6	6.00	-99.00	-16.50	0.00	4 328.50	4 328.50	4 427.50	4 603.00	4 328.50	4 328.50
14.05.2020	6	6.00	203.50	33.92	0.00	4 532.00	4 532.00	4 328.50	4 532.00	4 212.50	4 532.00
15.05.2020	6	6.00	413.00	68.83	0.00	4 945.00	4 945.00	4 532.00	4 945.00	4 532.00	4 945.00
18.05.2020	9	9.00	91.50	10.17	0.00	5 036.50	5 036.50	4 945.00	5 086.50	4 909.50	5 036.50
19.05.2020	6	6.00	175.50	29.25	0.00	5 212.00	5 212.00	5 036.50	5 265.50	5 036.50	5 212.00
20.05.2020	7	7.00	165.50	23.64	0.00	5 377.50	5 377.50	5 212.00	5 468.50	5 180.00	5 377.50
21.05.2020	4	4.00	-51.50	-12.88	0.00	5 326.00	5 326.00	5 377.50	5 420.50	5 326.00	5 326.00
22.05.2020	7	7.00	94.50	13.50	0.00	5 420.50	5 420.50	5 326.00	5 420.50	5 262.50	5 420.50
25.05.2020	4	4.00	93.00	23.25	0.00	5 513.50	5 513.50	5 420.50	5 513.50	5 398.50	5 513.50
26.05.2020	6	6.00	-98.50	-16.42	0.00	5 415.00	5 415.00	5 513.50	5 589.50	5 415.00	5 415.00
27.05.2020	6	6.00	292.50	48.75	0.00	5 707.50	5 707.50	5 415.00	5 707.50	5 415.00	5 707.50
28.05.2020	5	5.00	156.50	31.30	0.00	5 864.00	5 864.00	5 707.50	5 864.00	5 632.00	5 864.00
29.05.2020	4	4.00	-158.00	-39.50	0.00	5 706.00	5 706.00	5 864.00	5 864.00	5 706.00	5 706.00
01.06.2020	4	4.00	209.50	52.38	0.00	5 915.50	5 915.50	5 706.00	5 915.50	5 706.00	5 915.50
