Run_Start	Date	Contracts	PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-05-23	2019-05-23	1	0.0	0.0	0.0	-1500.0
2019-05-23	2019-05-24	1	-55.5	-55.5	0.0	-1500.0
2019-05-23	2019-05-27	1	14.0	-41.5	0.0	-1500.0
2019-05-23	2019-05-28	1	88.0	46.5	0.0	-1500.0
2019-05-23	2019-05-29	1	-81.5	-35.0	46.5	-1453.5
2019-05-23	2019-05-30	1	-6.5	-41.5	46.5	-1453.5
2019-05-23	2019-05-31	1	-122.5	-164.0	46.5	-1453.5
2019-05-23	2019-06-03	1	-29.0	-193.0	46.5	-1453.5
2019-05-23	2019-06-04	1	82.5	-110.5	46.5	-1453.5
2019-05-23	2019-06-05	1	56.0	-54.5	46.5	-1453.5
2019-05-23	2019-06-06	1	192.5	138.0	46.5	-1453.5
2019-05-23	2019-06-07	1	122.0	260.0	138.0	-1362.0
2019-05-23	2019-06-10	1	-78.0	182.0	260.0	-1240.0
2019-05-23	2019-06-11	1	33.5	215.5	260.0	-1240.0
2019-05-23	2019-06-12	1	-71.5	144.0	260.0	-1240.0
2019-05-23	2019-06-13	1	146.5	290.5	260.0	-1240.0
2019-05-23	2019-06-14	1	-12.0	278.5	290.5	-1209.5
2019-05-23	2019-06-17	1	83.0	361.5	290.5	-1209.5
2019-05-23	2019-06-18	1	158.5	520.0	361.5	-1138.5
2019-05-23	2019-06-19	1	-113.5	406.5	520.0	-980.0
2019-05-23	2019-06-20	1	81.0	487.5	520.0	-980.0
2019-05-23	2019-06-21	1	-81.0	406.5	520.0	-980.0
2019-05-23	2019-06-24	1	-49.0	357.5	520.0	-980.0
2019-05-23	2019-06-25	1	34.0	391.5	520.0	-980.0
2019-05-23	2019-06-26	1	102.5	494.0	520.0	-980.0
2019-05-23	2019-06-27	1	-16.5	477.5	520.0	-980.0
2019-05-23	2019-06-28	1	38.5	516.0	520.0	-980.0
2019-05-23	2019-07-01	1	24.5	540.5	520.0	-980.0
2019-05-23	2019-07-02	1	74.0	614.5	540.5	-959.5
2019-05-23	2019-07-03	1	-31.0	583.5	614.5	-885.5
2019-05-23	2019-07-04	1	52.0	635.5	614.5	-885.5
2019-05-23	2019-07-05	1	11.5	647.0	635.5	-864.5
2019-05-23	2019-07-08	1	8.0	655.0	647.0	-853.0
2019-05-23	2019-07-09	1	26.5	681.5	655.0	-845.0
2019-05-23	2019-07-10	1	224.5	906.0	681.5	-818.5
2019-05-23	2019-07-11	1	-6.0	900.0	906.0	-594.0
2019-05-23	2019-07-12	1	74.5	974.5	906.0	-594.0
2019-05-23	2019-07-15	1	57.0	1031.5	974.5	-525.5
2019-05-23	2019-07-16	1	-75.0	956.5	1031.5	-468.5
2019-05-23	2019-07-17	1	-21.0	935.5	1031.5	-468.5
2019-05-23	2019-07-18	1	148.5	1084.0	1031.5	-468.5
2019-05-23	2019-07-19	1	-33.0	1051.0	1084.0	-416.0
2019-05-23	2019-07-22	1	135.0	1186.0	1084.0	-416.0
2019-05-23	2019-07-23	1	18.5	1204.5	1186.0	-314.0
2019-05-23	2019-07-24	1	92.0	1296.5	1204.5	-295.5
2019-05-23	2019-07-25	1	-47.5	1249.0	1296.5	-203.5
2019-05-23	2019-07-26	1	95.0	1344.0	1296.5	-203.5
2019-05-23	2019-07-29	1	27.0	1371.0	1344.0	-156.0
2019-05-23	2019-07-30	1	-6.5	1364.5	1371.0	-129.0
2019-05-23	2019-07-31	1	-78.0	1286.5	1371.0	-129.0
2019-05-23	2019-08-01	1	118.5	1405.0	1371.0	-129.0
2019-05-23	2019-08-02	1	-275.0	1130.0	1405.0	-95.0
2019-05-23	2019-08-05	1	-128.0	1002.0	1405.0	-95.0
2019-05-23	2019-08-06	1	446.0	1448.0	1405.0	-95.0
