Ticket	Entry_time	Exit_time	MAE	MFE	PNL
83	2019.06.13 02:03:40	2019.06.13 03:30:00	-5.5	26.5	24
85	2019.06.13 06:14:40	2019.06.13 06:30:00	-6.5	46.5	39.5
87	2019.06.13 08:02:40	2019.06.13 08:12:40	-12.5	5.5	-12.5
89	2019.06.13 09:04:40	2019.06.13 11:00:00	-20	86	61.5
91	2019.06.14 04:31:40	2019.06.14 09:39:40	-39.5	18.5	-39.5
93	2019.06.17 01:31:20	2019.06.17 05:00:00	-6	45.5	39
95	2019.06.17 06:13:30	2019.06.17 06:28:00	-11	1	-11
97	2019.06.17 07:04:01	2019.06.17 07:21:00	-5.5	1.5	-5.5
99	2019.06.17 08:06:00	2019.06.17 08:59:00	-7	8	-7
102	2019.06.18 03:14:30	2019.06.18 04:30:30	-7.5	13	6
104	2019.06.18 06:05:01	2019.06.18 06:39:30	-15	0.5	-15
106	2019.06.19 01:45:30	2019.06.19 03:00:30	1.5	23	17.5
108	2019.06.19 05:42:30	2019.06.19 11:52:00	-12.5	7.5	-12.5
110	2019.06.20 02:13:30	2019.06.20 04:01:01	-5.5	42.5	42.5
112	2019.06.20 04:58:59	2019.06.20 06:30:30	-11	27	21.5
115	2019.06.20 08:05:30	2019.06.20 08:21:00	-13	4	-13
117	2019.06.20 09:26:00	2019.06.20 10:30:30	2	43	36
119	2019.06.21 02:31:30	2019.06.21 03:00:00	1.5	58.5	55.5
123	2019.06.21 07:00:40	2019.06.21 07:32:40	-16	1.5	-16
125	2019.06.21 09:00:40	2019.06.21 09:30:00	-7.5	24	22.5
127	2019.06.24 02:48:40	2019.06.24 07:00:00	-18.5	43	31
131	2019.06.25 03:00:40	2019.06.25 03:30:00	0	20.5	18.5
133	2019.06.25 04:01:40	2019.06.25 04:10:40	-11	6	-11
135	2019.06.25 07:15:40	2019.06.25 07:24:40	-14.5	0	-14.5
137	2019.06.25 08:34:40	2019.06.25 10:30:00	-6.5	36	30
139	2019.06.26 01:59:40	2019.06.26 02:04:40	-18	2	-18
141	2019.06.26 03:30:20	2019.06.26 07:58:40	-27	15	-27
143	2019.06.26 08:31:40	2019.06.26 08:45:40	-9	0.5	-9
145	2019.06.26 09:00:40	2019.06.26 12:00:00	-7.5	34.5	33.5
147	2019.06.27 01:33:59	2019.06.27 04:00:00	-11	25.5	20.5
149	2019.06.27 04:31:40	2019.06.27 05:00:00	0.5	31	24.5
151	2019.06.27 05:32:40	2019.06.27 07:49:40	-19.5	7	-19.5
153	2019.06.27 09:18:40	2019.06.27 10:30:00	0	40.5	26
157	2019.06.28 07:00:40	2019.06.28 08:00:40	-9.5	6.5	-9.5
159	2019.06.28 09:20:20	2019.06.28 10:30:00	-7.5	29.5	22
162	2019.07.02 03:00:40	2019.07.02 05:00:00	-9	28.5	23
164	2019.07.02 06:28:40	2019.07.02 10:11:40	-12.5	15	-12.5
167	2019.07.03 02:34:00	2019.07.03 02:42:20	-7.5	2.5	-7.5
169	2019.07.03 03:34:40	2019.07.03 04:01:40	-16	2.5	-16
171	2019.07.03 05:05:40	2019.07.03 10:30:00	-12.5	42	35.5
175	2019.07.04 04:32:40	2019.07.04 05:39:00	-10	3	-10
177	2019.07.04 06:31:00	2019.07.04 12:30:00	-7	15	12.5
180	2019.07.05 04:03:40	2019.07.05 04:31:40	-8.5	2	-8.5
182	2019.07.05 05:30:40	2019.07.05 10:05:40	-14	11.5	-14
187	2019.07.09 02:03:00	2019.07.09 02:25:40	-9	4	-9
189	2019.07.09 03:38:40	2019.07.09 04:05:40	-11.5	7.5	-11.5
193	2019.07.09 07:30:20	2019.07.09 09:00:00	-3	17.5	15
196	2019.07.10 03:01:40	2019.07.10 03:30:00	7	29	22
201	2019.07.11 03:11:40	2019.07.11 04:30:00	-2.5	16	14.5
203	2019.07.11 05:00:20	2019.07.11 07:30:00	-5	24	22.5
205	2019.07.11 09:00:40	2019.07.11 09:19:40	-8.5	2	-8.5
207	2019.07.12 02:53:40	2019.07.12 04:00:00	-2	43	43
212	2019.07.12 08:30:40	2019.07.12 09:33:40	-11	2.5	-11
215	2019.07.15 03:39:40	2019.07.15 04:15:40	-10.5	2	-10.5
217	2019.07.15 05:00:40	2019.07.15 06:00:00	-6.5	26	22
220	2019.07.15 09:06:40	2019.07.15 10:00:00	-8.5	15.5	13
222	2019.07.16 02:32:40	2019.07.16 03:00:00	0.5	23	16
226	2019.07.16 06:27:40	2019.07.16 09:59:40	-17	8	-17
228	2019.07.17 01:42:40	2019.07.17 03:58:40	-15	3	-15
230	2019.07.17 05:00:20	2019.07.17 11:30:00	-7.5	43.5	37.5
233	2019.07.18 04:30:20	2019.07.18 08:20:40	-28	2.5	-28
236	2019.07.19 02:38:40	2019.07.19 04:30:00	-13.5	35	32.5
238	2019.07.19 05:00:40	2019.07.19 06:47:40	-15	2.5	-15
240	2019.07.19 08:00:40	2019.07.19 09:20:40	-16.5	4.5	-16.5
242	2019.07.22 01:39:00	2019.07.22 11:30:00	-23.5	54	48.5
245	2019.07.23 02:34:40	2019.07.23 03:02:00	-6	5.5	-6
247	2019.07.23 03:32:40	2019.07.23 13:30:00	-32.5	37.5	37
249	2019.07.24 01:47:40	2019.07.24 05:00:00	-14.5	23	21.5
251	2019.07.24 05:30:40	2019.07.24 08:10:00	-11.5	11	-11.5
254	2019.07.25 01:30:20	2019.07.25 15:00:00	-16.5	33.5	32
257	2019.07.26 03:00:20	2019.07.26 05:00:00	-6	40	34
259	2019.07.26 05:30:40	2019.07.26 10:04:40	-12.5	12.5	-12.5
262	2019.07.29 04:30:40	2019.07.29 05:05:40	-13	3	-13
264	2019.07.29 06:03:40	2019.07.29 10:30:00	-6.5	17	13.5
266	2019.07.30 01:30:40	2019.07.30 03:30:00	-1	19	18
268	2019.07.30 05:30:40	2019.07.30 06:54:40	-9.5	3.5	-9.5
270	2019.07.30 08:04:40	2019.07.30 08:34:40	-7.5	3	-7.5
273	2019.07.31 03:01:40	2019.07.31 04:56:40	-14.5	15	-14.5
275	2019.07.31 05:31:40	2019.07.31 06:00:00	1	16.5	16.5
278	2019.07.31 08:04:00	2019.07.31 08:19:40	-9	2	-9
280	2019.07.31 09:00:40	2019.07.31 09:21:40	-12	3.5	-12
282	2019.08.01 01:35:40	2019.08.01 04:30:00	-14.5	43.5	43.5
284	2019.08.01 05:00:20	2019.08.01 08:57:20	-36.5	3.5	-36.5
286	2019.08.02 02:06:20	2019.08.02 03:06:40	-30	9	-30
289	2019.08.02 04:32:40	2019.08.02 10:42:20	-36.5	34	-36.5
292	2019.08.05 03:38:20	2019.08.05 04:18:40	-20.5	34	-20.5
294	2019.08.05 07:01:40	2019.08.05 11:08:40	-34	50.5	-34
297	2019.08.06 03:30:40	2019.08.06 04:30:00	-26	178	96.5
300	2019.08.06 06:31:20	2019.08.06 07:00:00	-9.5	125	121.5
302	2019.08.06 08:30:40	2019.08.06 11:30:00	-45	92	88
305	2019.08.07 03:00:20	2019.08.07 03:10:00	-33.5	2	-33.5
307	2019.08.07 04:01:40	2019.08.07 04:29:40	-46.5	17.5	-46.5
310	2019.08.07 06:37:40	2019.08.07 09:00:00	-12	59.5	38.5
312	2019.08.07 09:30:40	2019.08.07 10:00:00	-5.5	32	30
314	2019.08.08 01:44:00	2019.08.08 02:44:40	-45	20	-45
316	2019.08.08 04:15:40	2019.08.08 05:00:00	-2.5	100	93.5
318	2019.08.08 06:35:40	2019.08.08 11:12:40	-44.5	35.5	-44.5
320	2019.08.09 02:00:40	2019.08.09 03:30:00	-26	73.5	62.5
323	2019.08.09 06:00:40	2019.08.09 06:03:40	-16	1	-16
325	2019.08.09 07:00:40	2019.08.09 10:00:00	-15.5	22	17.5
328	2019.08.12 03:37:40	2019.08.12 04:30:00	-2.5	48.5	44.5
330	2019.08.12 05:15:40	2019.08.12 10:30:00	-23.5	50.5	40
332	2019.08.13 02:39:40	2019.08.13 03:30:00	-7	22	20.5
335	2019.08.13 07:31:40	2019.08.13 09:17:40	-24	5	-24
337	2019.08.14 02:00:40	2019.08.14 02:48:40	-16.5	5.5	-16.5
340	2019.08.14 06:00:20	2019.08.14 08:00:00	-15	45	39
342	2019.08.15 02:30:40	2019.08.15 03:00:00	-1	46.5	45.5
344	2019.08.15 04:06:40	2019.08.15 05:00:00	-12.5	47.5	45.5
346	2019.08.15 05:35:20	2019.08.15 06:45:40	-27	7.5	-27
348	2019.08.15 08:02:00	2019.08.15 09:30:00	-7.5	52.5	46.5
351	2019.08.16 02:33:40	2019.08.16 02:51:00	-8	5.5	-8
353	2019.08.16 04:01:40	2019.08.16 11:30:00	-16.5	72.5	65.5
356	2019.08.19 02:50:40	2019.08.19 03:49:40	-12.5	16.5	-12.5
358	2019.08.19 04:32:40	2019.08.19 08:30:00	-7.5	35	32
360	2019.08.19 09:30:40	2019.08.19 14:00:00	-19	62.5	44.5
363	2019.08.20 04:31:40	2019.08.20 05:00:00	-9	19	19
365	2019.08.20 05:36:40	2019.08.20 09:00:00	2	29	26.5
367	2019.08.21 01:30:40	2019.08.21 05:00:00	-12	55	51
369	2019.08.21 06:37:40	2019.08.21 08:30:00	-10	16	15.5
373	2019.08.22 04:08:40	2019.08.22 04:45:40	-17.5	5.5	-17.5
376	2019.08.22 07:05:40	2019.08.22 08:26:40	-19	6	-19
378	2019.08.22 09:00:20	2019.08.22 09:21:20	-20	2.5	-20
381	2019.08.23 03:02:40	2019.08.23 04:00:00	-3	32.5	29
383	2019.08.23 04:39:40	2019.08.23 09:00:00	-6	36	36
387	2019.08.26 03:05:40	2019.08.26 06:00:00	-33	104	93
390	2019.08.26 09:00:40	2019.08.26 09:30:00	2.5	47.5	42
393	2019.08.27 03:35:40	2019.08.27 04:30:00	-4.5	52.5	30.5
397	2019.08.28 01:30:40	2019.08.28 03:00:00	13	35	28
401	2019.08.28 06:39:20	2019.08.28 10:00:40	-18	12	-18
404	2019.08.29 05:35:40	2019.08.29 08:00:00	-3	28	22
408	2019.08.30 03:09:40	2019.08.30 04:30:00	-6	35.5	25
410	2019.08.30 05:00:40	2019.08.30 06:00:00	-6.5	31	23
412	2019.08.30 07:00:40	2019.08.30 07:40:40	-11.5	0.5	-11.5
414	2019.09.02 01:40:40	2019.09.02 04:30:00	-17.5	35	26.5
416	2019.09.02 05:09:20	2019.09.02 05:42:40	-27	3.5	-27
418	2019.09.02 06:46:40	2019.09.02 10:30:00	-8.5	62.5	57.5
420	2019.09.03 01:33:00	2019.09.03 09:48:40	-66.5	53.5	-66.5
422	2019.09.04 02:05:40	2019.09.04 02:54:40	-18	2	-18
424	2019.09.04 03:53:40	2019.09.04 04:30:00	-2	53	46.5
427	2019.09.04 08:00:40	2019.09.04 10:00:00	-14.5	60.5	54
430	2019.09.05 03:02:40	2019.09.05 03:30:00	3	49	38.5
432	2019.09.05 04:02:40	2019.09.05 04:18:40	-12	12.5	-12
434	2019.09.05 05:00:40	2019.09.05 10:18:20	-88.5	35.5	-88.5
436	2019.09.06 01:50:40	2019.09.06 03:00:00	-2.5	25	22.5
438	2019.09.06 04:21:00	2019.09.06 04:51:40	-28	0	-28
440	2019.09.06 06:03:40	2019.09.06 07:38:40	-12.5	7.5	-12.5
442	2019.09.06 09:14:40	2019.09.06 10:00:00	-13	16	15
445	2019.09.09 03:36:40	2019.09.09 16:38:20	-28	25.5	-28
447	2019.09.10 02:57:40	2019.09.10 03:30:00	-4.5	30.5	18.5
449	2019.09.10 04:26:40	2019.09.10 04:32:40	-14	2.5	-14
454	2019.09.11 02:31:00	2019.09.11 03:03:40	-17	3	-17
456	2019.09.11 05:30:40	2019.09.11 06:30:00	-3	33	27.5
459	2019.09.11 08:30:20	2019.09.11 10:04:40	-37.5	0	-37.5
463	2019.09.12 04:13:40	2019.09.12 04:45:20	-25.5	3.5	-25.5
465	2019.09.12 06:49:40	2019.09.12 08:48:40	-16.5	36.5	-16.5
469	2019.09.13 03:40:20	2019.09.13 05:32:40	-14	16.5	-14
471	2019.09.13 06:07:00	2019.09.13 10:30:00	-6.5	30	27
474	2019.09.16 04:36:40	2019.09.16 08:30:00	-17.5	53.5	51
479	2019.09.17 05:55:40	2019.09.17 08:11:00	-21.5	8.5	-21.5
481	2019.09.17 09:09:40	2019.09.17 10:30:00	-14	27	18.5
483	2019.09.18 02:00:40	2019.09.18 02:07:00	-8.5	0	-8.5
485	2019.09.18 04:43:40	2019.09.18 04:53:00	-13	0	-13
487	2019.09.18 07:45:00	2019.09.18 08:32:40	-7	1	-7
489	2019.09.18 09:00:20	2019.09.18 10:00:40	-15	1.5	-15
492	2019.09.20 04:02:30	2019.09.20 04:31:00	2.5	21.5	21.5
494	2019.09.20 07:12:00	2019.09.20 07:42:30	-10.5	1.5	-10.5
497	2019.09.20 09:55:30	2019.09.20 10:09:00	-7	5	-7
500	2019.09.23 02:31:40	2019.09.23 02:38:00	-10	4.5	-10
502	2019.09.23 03:30:20	2019.09.23 04:54:40	-16	14.5	-16
505	2019.09.23 07:47:40	2019.09.23 07:54:40	-9.5	0	-9.5
507	2019.09.23 08:13:20	2019.09.23 10:20:40	-11.5	32.5	-11.5
513	2019.09.24 08:17:40	2019.09.24 09:12:40	-17	9.5	-17
515	2019.09.25 02:00:40	2019.09.25 10:32:40	-47	26.5	-47
519	2019.09.26 04:00:40	2019.09.26 07:09:40	-14.5	13	-14.5
521	2019.09.26 08:47:40	2019.09.26 08:51:40	-9.5	2	-9.5
523	2019.09.26 09:00:40	2019.09.26 11:00:00	-20	48.5	39.5
526	2019.09.27 04:04:40	2019.09.27 04:30:40	-16.5	9	-16.5
529	2019.09.27 07:15:00	2019.09.27 09:00:00	-15	51	47
531	2019.09.30 02:31:40	2019.09.30 05:00:00	-8	50	36
533	2019.09.30 05:31:40	2019.09.30 07:15:40	-15	11.5	-15
536	2019.09.30 09:00:20	2019.09.30 09:04:40	-10.5	2.5	-10.5
540	2019.10.01 02:32:20	2019.10.01 02:53:40	-15	2	-15
542	2019.10.01 03:35:40	2019.10.01 04:00:00	-1	38	34
546	2019.10.01 09:04:40	2019.10.01 09:30:00	0	26.5	12
548	2019.10.02 02:01:40	2019.10.02 04:16:40	-26.5	20	-26.5
550	2019.10.02 06:04:20	2019.10.02 09:10:40	-13	17.5	-13
552	2019.10.03 02:04:40	2019.10.03 03:39:40	-29.5	22	-29.5
554	2019.10.03 04:32:40	2019.10.03 09:04:20	-38	18.5	-38
556	2019.10.04 02:32:20	2019.10.04 02:41:40	-9	0	-9
558	2019.10.04 04:04:20	2019.10.04 04:33:40	-13.5	6	-13.5
560	2019.10.04 05:03:40	2019.10.04 08:00:00	-14	18.5	17.5
563	2019.10.07 02:34:40	2019.10.07 03:11:40	-16.5	5	-16.5
566	2019.10.07 06:20:40	2019.10.07 08:00:00	-6	20	17
568	2019.10.07 09:02:40	2019.10.07 09:59:40	-8	14.5	-8
570	2019.10.08 02:18:20	2019.10.08 04:00:00	-10	35.5	30
572	2019.10.08 05:04:40	2019.10.08 10:40:40	-36	22.5	-36
576	2019.10.09 03:00:40	2019.10.09 03:30:00	4	37.5	28
578	2019.10.09 04:16:40	2019.10.09 07:37:40	-27.5	13	-27.5
580	2019.10.09 09:00:40	2019.10.09 09:32:40	-17	13	-17
582	2019.10.10 02:31:40	2019.10.10 03:00:00	-11.5	69.5	66.5
584	2019.10.10 04:15:40	2019.10.10 05:00:00	8.5	123.5	69.5
587	2019.10.10 08:02:40	2019.10.10 10:32:40	-24.5	32	-24.5
590	2019.10.11 03:01:20	2019.10.11 03:09:40	-29.5	1	-29.5
592	2019.10.11 04:27:40	2019.10.11 07:00:00	-19	32	30.5
594	2019.10.11 07:33:40	2019.10.11 09:10:40	-15	20.5	-15
596	2019.10.14 01:40:40	2019.10.14 10:15:40	-61.5	27.5	-61.5
598	2019.10.15 01:30:40	2019.10.15 03:00:00	-10	26.5	21.5
600	2019.10.15 04:31:40	2019.10.15 09:30:00	-18	42	40
602	2019.10.16 05:00:40	2019.10.16 06:20:20	-24	6.5	-24
604	2019.10.16 08:00:40	2019.10.16 08:30:40	-8	9	-8
606	2019.10.16 09:00:40	2019.10.16 09:30:00	-7	36.5	26.5
608	2019.10.17 03:30:40	2019.10.17 09:00:20	-17	25.5	-17
610	2019.10.17 09:41:40	2019.10.17 11:00:00	-8	38.5	28.5
613	2019.10.18 03:00:40	2019.10.18 03:45:40	-7.5	5.5	-7.5
616	2019.10.18 08:05:40	2019.10.18 08:21:40	-9.5	3	-9.5
618	2019.10.18 09:36:20	2019.10.18 10:13:40	-23	1.5	-23
621	2019.10.21 02:30:40	2019.10.21 03:30:00	-5.5	24	16
623	2019.10.21 04:02:20	2019.10.21 08:44:40	-19	9.5	-19
625	2019.10.21 09:35:40	2019.10.21 10:00:40	-18.5	2.5	-18.5
627	2019.10.22 04:23:40	2019.10.22 10:38:40	-64	5	-64
630	2019.10.23 04:02:40	2019.10.23 04:55:20	-21.5	10	-21.5
632	2019.10.23 05:31:40	2019.10.23 08:30:00	-16	30	25
634	2019.10.23 09:01:20	2019.10.23 09:15:40	-13.5	0	-13.5
637	2019.10.24 07:04:01	2019.10.24 07:59:40	-8	0.5	-8
639	2019.10.24 09:03:40	2019.10.24 10:00:00	2.5	20.5	17.5
642	2019.10.25 02:40:40	2019.10.25 02:41:40	-5.5	1	-5.5
644	2019.10.25 03:30:20	2019.10.25 04:00:00	-2	21	12.5
646	2019.10.25 05:35:40	2019.10.25 05:44:20	-9	2	-9
648	2019.10.25 06:10:40	2019.10.25 14:00:00	-11	24	17.5
651	2019.10.28 03:10:40	2019.10.28 03:35:40	-13	9	-13
653	2019.10.28 04:00:20	2019.10.28 04:02:40	-7	0	-7
655	2019.10.28 05:04:20	2019.10.28 09:00:40	-15	4	-15
657	2019.10.28 09:47:40	2019.10.28 10:07:20	-6.5	2	-6.5
659	2019.10.29 03:02:40	2019.10.29 04:34:40	-11.5	7.5	-11.5
662	2019.10.29 07:07:40	2019.10.29 08:27:40	-9	3.5	-9
664	2019.10.29 09:00:20	2019.10.29 11:05:40	-6.5	7	-6.5
666	2019.10.30 01:36:20	2019.10.30 01:59:40	-11.5	0.5	-11.5
669	2019.10.30 05:31:40	2019.10.30 10:42:40	-13.5	11	-13.5
671	2019.10.31 02:32:40	2019.10.31 02:46:20	-5	0	-5
674	2019.10.31 06:04:40	2019.10.31 09:32:40	-8	12	-8
676	2019.11.01 02:40:40	2019.11.01 02:46:20	-4.5	0	-4.5
678	2019.11.01 03:00:40	2019.11.01 04:30:00	-7	18.5	18.5
680	2019.11.01 05:23:40	2019.11.01 14:55:40	-36	16.5	-36
683	2019.11.04 03:17:40	2019.11.04 05:00:00	-4	27	24.5
685	2019.11.04 07:01:01	2019.11.04 07:11:20	-4.5	0.5	-4.5
687	2019.11.04 09:29:40	2019.11.04 10:07:40	-8	7.5	-8
690	2019.11.05 04:00:40	2019.11.05 06:00:00	-7	23	22.5
693	2019.11.05 08:04:40	2019.11.05 08:50:20	-9	8	-9
695	2019.11.06 01:30:40	2019.11.06 02:29:40	-9.5	7.5	-9.5
697	2019.11.06 04:17:40	2019.11.06 07:30:00	-9.5	18	17.5
699	2019.11.06 08:00:20	2019.11.06 08:15:40	-6	2	-6
701	2019.11.07 02:30:40	2019.11.07 03:20:40	-9.5	4.5	-9.5
703	2019.11.07 04:31:40	2019.11.07 05:19:40	-15.5	1.5	-15.5
706	2019.11.07 06:36:40	2019.11.07 07:15:00	-6	2.5	-6
709	2019.11.07 09:01:00	2019.11.07 09:30:00	-6.5	97	91
711	2019.11.08 01:30:40	2019.11.08 02:41:40	-12	29	-12
713	2019.11.08 05:11:40	2019.11.08 06:56:40	-13	5.5	-13
715	2019.11.08 08:00:40	2019.11.08 08:36:40	-16	1.5	-16
717	2019.11.08 09:00:40	2019.11.08 10:00:00	-0.5	29	23
719	2019.11.11 05:00:20	2019.11.11 08:09:40	-11.5	5.5	-11.5
723	2019.11.12 04:30:40	2019.11.12 04:53:40	-10	1	-10
725	2019.11.12 05:44:40	2019.11.12 07:00:00	-3.5	16.5	15.5
727	2019.11.12 07:39:40	2019.11.12 08:00:00	-3.5	28	23
731	2019.11.13 04:51:40	2019.11.13 10:00:00	-12.5	16	15
733	2019.11.14 03:25:40	2019.11.14 04:00:00	0.5	38	22.5
736	2019.11.14 06:31:40	2019.11.14 09:18:40	-20	22	-20
738	2019.11.14 09:30:40	2019.11.14 11:02:40	-31.5	7	-31.5
740	2019.11.15 02:37:40	2019.11.15 03:00:00	7.5	53.5	51.5
742	2019.11.15 04:41:40	2019.11.15 10:04:40	-14	16	-14
744	2019.11.18 03:00:20	2019.11.18 04:00:00	-6.5	16.5	14
746	2019.11.18 05:00:40	2019.11.18 06:53:20	-11	4	-11
748	2019.11.18 07:47:40	2019.11.18 09:30:00	-2	96	54.5
750	2019.11.19 03:30:40	2019.11.19 04:00:00	-2	31	21
752	2019.11.19 04:31:40	2019.11.19 10:30:00	-10.5	39.5	25.5
755	2019.11.20 04:30:40	2019.11.20 09:30:00	-17.5	33	33
757	2019.11.21 04:21:40	2019.11.21 04:30:00	16	58.5	38
760	2019.11.21 07:30:40	2019.11.21 09:31:40	-14	36	-14
762	2019.11.22 01:30:20	2019.11.22 01:44:40	-11.5	0	-11.5
764	2019.11.22 02:34:40	2019.11.22 03:30:00	0	44	38.5
766	2019.11.22 04:05:40	2019.11.22 05:04:40	-15	1	-15
768	2019.11.22 07:04:20	2019.11.22 07:30:00	-1	11.5	6.5
772	2019.11.25 02:01:40	2019.11.25 17:00:00	-12.5	91.5	87
775	2019.11.26 02:00:20	2019.11.26 02:30:00	-4.5	16.5	15
777	2019.11.26 03:46:40	2019.11.26 05:37:40	-25.5	54	-25.5
779	2019.11.26 06:31:40	2019.11.26 07:30:40	-12	6	-12
781	2019.11.26 09:01:40	2019.11.26 10:28:20	-14.5	7.5	-14.5
784	2019.11.27 02:01:40	2019.11.27 02:38:40	-8.5	13.5	-8.5
786	2019.11.27 04:30:20	2019.11.27 09:30:00	-6	20.5	18
788	2019.11.28 04:36:40	2019.11.28 19:30:00	-16	34.5	32.5
790	2019.11.29 01:35:00	2019.11.29 03:17:40	-24	6	-24
796	2019.11.29 09:32:20	2019.11.29 10:13:40	-13.5	1.5	-13.5
798	2019.12.02 02:00:40	2019.12.02 02:30:00	1	36.5	30.5
800	2019.12.02 04:41:40	2019.12.02 08:24:40	-7.5	7.5	-7.5
803	2019.12.03 03:00:40	2019.12.03 03:34:40	-17.5	11.5	-17.5
805	2019.12.03 04:00:20	2019.12.03 06:00:00	-5	37	27
807	2019.12.03 06:30:40	2019.12.03 07:01:40	-9.5	2	-9.5
809	2019.12.03 07:30:40	2019.12.03 07:47:20	-8	13	-8
812	2019.12.03 09:02:40	2019.12.03 09:40:40	-11	6.5	-11
814	2019.12.04 02:00:40	2019.12.04 02:12:40	-15.5	9	-15.5
817	2019.12.04 04:32:40	2019.12.04 05:06:40	-13.5	2.5	-13.5
819	2019.12.04 05:42:40	2019.12.04 09:28:40	-19.5	16.5	-19.5
822	2019.12.05 03:14:40	2019.12.05 03:30:40	-17.5	24.5	-17.5
824	2019.12.05 04:01:20	2019.12.05 09:30:00	-18	38.5	32
826	2019.12.06 01:30:40	2019.12.06 03:00:00	-5	25.5	21
832	2019.12.09 04:32:40	2019.12.09 09:00:00	-4.5	19	15
834	2019.12.10 01:31:40	2019.12.10 03:06:40	-12	8	-12
836	2019.12.10 04:01:40	2019.12.10 08:30:01	-3.5	16	13.5
838	2019.12.10 09:31:20	2019.12.10 10:01:40	-4	3.5	-4
842	2019.12.11 04:09:40	2019.12.11 06:30:00	-4	16.5	16
844	2019.12.11 08:00:40	2019.12.11 09:30:40	-8.5	2	-8.5
847	2019.12.12 03:41:40	2019.12.12 12:00:01	-10.5	23.5	14
849	2019.12.13 01:41:40	2019.12.13 13:00:00	-11.5	48.5	42.5
852	2019.12.16 02:04:20	2019.12.16 04:30:30	-6.5	18.5	17
854	2019.12.16 08:17:40	2019.12.16 13:33:30	-6	22.5	12
856	2019.12.17 03:30:40	2019.12.17 05:00:00	-3	12	12
858	2019.12.17 06:07:40	2019.12.17 10:00:00	-12	29	15.5
860	2019.12.18 03:32:20	2019.12.18 04:55:00	-13	9.5	-13
862	2019.12.18 05:39:30	2019.12.18 06:30:30	-2.5	5.5	2
864	2019.12.18 07:50:30	2019.12.18 08:00:40	-5.5	0	-5.5
868	2019.12.19 07:35:30	2019.12.19 08:33:30	1.5	15	10
872	2019.12.20 04:14:59	2019.12.20 16:00:30	-19.5	40.5	37
874	2019.12.23 01:32:40	2019.12.23 14:30:00	-14.5	44.5	32.5
879	2019.12.24 04:31:20	2019.12.24 10:00:00	-5.5	11.5	10.5
882	2019.12.26 02:05:40	2019.12.26 15:30:00	-3	32.5	25
884	2019.12.27 02:31:40	2019.12.27 03:00:00	-1.5	16.5	14
886	2019.12.27 03:31:40	2019.12.27 04:30:00	0	18	17
888	2019.12.27 05:35:40	2019.12.27 06:05:40	-11.5	0	-11.5
891	2019.12.27 09:30:40	2019.12.27 11:00:00	-2.5	16	9
893	2019.12.30 01:38:40	2019.12.30 13:03:40	-33.5	25	-33.5
