Ticket	Entry_time	Exit_time	MAE	MFE	PNL	
575	2020.12.02 17:12:40	2020.12.02 17:30:00	-5	63.5	39.5	85.25
577	2020.12.03 14:51:40	2020.12.03 15:37:40	-25.5	11	-25.5	12.75
581	2020.12.04 17:49:20	2020.12.04 20:00:00	-73	23.5	20	46
592	2020.12.11 17:12:40	2020.12.11 18:37:40	-161.5	9.5	-161.5	80.75
594	2020.12.14 14:40:20	2020.12.14 15:00:00	-7.5	9	7	7.25
596	2020.12.15 14:01:40	2020.12.15 14:30:00	6.5	51.5	46	11.5
600	2020.12.16 17:34:40	2020.12.16 19:00:00	-24.5	64	57	53.25
607	2020.12.22 14:04:40	2020.12.22 14:30:00	-3.5	42	31.5	13.25
611	2020.12.23 14:35:40	2020.12.23 16:00:00	-20.5	22	7	12.75
614	2020.12.23 17:33:40	2020.12.23 17:52:40	-65	7.5	-65	32.5
618	2020.12.28 14:18:20	2020.12.28 14:30:00	-2	12.5	10	6
621	2020.12.28 17:50:40	2020.12.28 18:30:00	-3.5	44	34	63.75
624	2020.12.29 17:38:40	2020.12.29 18:00:00	-21.5	35	23	58.25
629	2020.12.31 14:21:40	2020.12.31 14:27:40	-13	0	-13	6.5
633	2021.01.04 14:36:40	2021.01.04 15:00:00	-11.5	22.5	21.5	7.5
640	2021.01.07 14:01:40	2021.01.07 14:30:00	-12	38	18.5	19.25
642	2021.01.08 14:10:40	2021.01.08 14:30:00	-1	22.5	13.5	13.5
644	2021.01.08 17:05:20	2021.01.08 17:26:40	-132.5	5	-132.5	66.25
648	2021.01.11 17:06:40	2021.01.11 17:30:00	-32	43.5	31	82.5
650	2021.01.12 14:05:40	2021.01.12 15:14:40	-30.5	5	-30.5	15.25
655	2021.01.18 14:00:40	2021.01.18 16:15:40	-20	11.5	-20	10
657	2021.01.18 17:55:40	2021.01.19 01:30:00	-31.5	20	20	21.5
662	2021.01.20 14:31:40	2021.01.20 15:00:00	-3.5	30	29	12.75
664	2021.01.21 17:10:40	2021.01.21 17:30:00	3	67.5	40	60.5
668	2021.01.25 14:11:40	2021.01.25 16:30:00	-38	34	13.5	20.5
671	2021.01.26 17:48:40	2021.01.26 23:30:00	-108	181	106.5	82.5
676	2021.01.28 14:08:40	2021.01.28 14:30:00	-3.5	81	44	37
678	2021.01.29 14:30:40	2021.01.29 14:40:40	-97.5	7	-97.5	48.75
680	2021.01.29 17:23:40	2021.01.29 18:22:40	-274.5	44	-274.5	137.25
683	2021.02.01 17:35:20	2021.02.01 18:30:00	-125	106	102	133.75
685	2021.02.02 14:22:40	2021.02.02 16:14:20	-42	16.5	-42	21
690	2021.02.04 14:07:40	2021.02.04 15:30:00	-35.5	27	14	31.25
698	2021.02.08 17:04:40	2021.02.08 18:29:20	-82	38.5	-82	41
704	2021.02.11 14:59:40	2021.02.11 15:30:00	-6.5	26.5	17	14.25
706	2021.02.11 17:50:40	2021.02.11 19:19:40	-113.5	10	-113.5	56.75
708	2021.02.12 17:38:40	2021.02.12 18:00:00	-3.5	53	27	30.75
711	2021.02.15 14:30:40	2021.02.15 14:42:40	-6.5	3	-6.5	3.25
713	2021.02.15 17:31:40	2021.02.15 18:00:00	-2.5	11	7.5	6.25
716	2021.02.17 14:36:40	2021.02.17 15:17:40	-39	11.5	-39	19.5
720	2021.02.19 14:04:40	2021.02.19 14:30:00	-2.5	45	43.5	14
723	2021.02.19 17:42:20	2021.02.19 18:30:00	-34.5	40	31	47.75
726	2021.02.23 17:25:40	2021.02.23 18:00:00	-76.5	167	117	259
728	2021.02.24 14:07:40	2021.02.24 14:30:00	-7	112	96.5	47.5
731	2021.02.25 14:03:40	2021.02.25 14:30:00	-55.5	36.5	25.5	42.5
734	2021.02.26 14:02:40	2021.02.26 14:30:00	-28	144.5	102.5	74.25
737	2021.02.26 17:42:40	2021.02.26 18:00:00	-36.5	136	97	158
741	2021.03.01 17:02:20	2021.03.01 17:30:00	-89	66.5	42.5	75
743	2021.03.02 14:03:40	2021.03.02 14:30:00	-2.5	43.5	30.5	20.5
751	2021.03.05 14:29:40	2021.03.05 15:00:00	-26	52	25	39.5
755	2021.03.08 17:30:40	2021.03.08 18:50:40	-344	34	-344	172
761	2021.03.11 14:45:40	2021.03.11 15:00:00	-8.5	71	27.5	34.75
763	2021.03.11 17:49:40	2021.03.11 18:00:00	-24.5	45.5	37.5	92.75
774	2021.03.19 17:54:40	2021.03.19 19:00:00	-38	64.5	53	94.75
779	2021.03.23 14:34:40	2021.03.23 15:00:00	-19	57	41.5	18.25
781	2021.03.24 14:10:20	2021.03.24 14:46:40	-54	3	-54	27
786	2021.03.25 17:30:40	2021.03.25 18:00:00	-91	65	53	65.75
788	2021.03.26 14:43:40	2021.03.26 15:30:00	-13	57	42.5	65.75
791	2021.03.26 17:45:40	2021.03.26 19:30:00	-49.5	85	63.5	72
794	2021.03.29 17:36:40	2021.03.29 19:00:00	-90.5	84.5	46.5	60.25
799	2021.03.30 17:43:40	2021.03.30 18:30:00	-23.5	69.5	45.5	75.75
801	2021.03.31 14:38:40	2021.03.31 15:30:00	-22.5	36	11	14.5
803	2021.04.05 14:49:40	2021.04.05 16:00:00	-30	101.5	83.5	23.5
805	2021.04.06 17:54:40	2021.04.06 18:30:00	-39	66.5	39	40
812	2021.04.12 14:07:20	2021.04.12 14:30:00	-6	30.5	25.5	12.5
815	2021.04.13 14:36:40	2021.04.13 15:30:00	-16	42.5	24.5	30
820	2021.04.15 14:49:40	2021.04.15 15:00:00	-6.5	24.5	23.5	24
826	2021.04.20 14:35:40	2021.04.20 16:30:00	-25	41.5	33.5	21.75
832	2021.04.22 17:27:40	2021.04.22 18:00:00	-5.5	65.5	23.5	56.5
837	2021.04.26 14:44:40	2021.04.26 15:00:00	-5	28	25	18.25
839	2021.04.26 17:04:20	2021.04.26 18:00:00	-19.5	54.5	17	48.75
843	2021.04.28 14:03:40	2021.04.28 14:30:00	-6.5	16	5	11
846	2021.04.29 14:05:00	2021.04.29 14:30:00	-3	26.5	9.5	10.75
851	2021.05.03 17:07:40	2021.05.03 17:53:40	-130.5	62.5	-130.5	65.25
855	2021.05.05 17:40:40	2021.05.05 19:00:00	-58.5	50.5	43.5	75.5
859	2021.05.06 17:36:40	2021.05.06 18:00:00	-8	78.5	33.5	60
865	2021.05.11 14:00:40	2021.05.11 14:26:40	-67	2	-67	33.5
871	2021.05.14 14:04:40	2021.05.14 14:25:20	-36.5	18	-36.5	18.25
875	2021.05.17 17:38:40	2021.05.17 18:51:40	-161.5	20.5	-161.5	80.75
878	2021.05.18 17:17:20	2021.05.18 17:30:00	-29.5	41	41	62
881	2021.05.21 14:08:40	2021.05.21 14:30:00	-3	28.5	26	15
885	2021.05.24 14:01:20	2021.05.24 14:14:40	-21.5	0	-21.5	10.75
887	2021.05.24 14:58:40	2021.05.24 15:30:00	-1	37	26	17.75
889	2021.05.25 14:11:40	2021.05.25 14:30:00	-7	21	17.5	13.75
892	2021.05.26 17:53:20	2021.05.26 23:30:00	-66	32	-10	46.75
894	2021.05.27 17:17:40	2021.05.27 19:00:00	-39.5	51	25.5	51.25
901	2021.06.01 14:19:40	2021.06.01 14:30:00	-4.5	26.5	10	9
907	2021.06.03 17:59:40	2021.06.03 20:30:00	-85.5	79.5	38.5	107.5
909	2021.06.07 14:00:40	2021.06.07 14:30:00	-7.5	65	43.5	12.5
915	2021.06.10 14:10:40	2021.06.10 14:34:40	-33	19.5	-33	16.5
921	2021.06.15 14:44:40	2021.06.15 15:30:40	-19	7.5	-19	9.5
929	2021.06.21 17:37:40	2021.06.21 18:00:00	-3	71.5	36	66.25
934	2021.06.24 14:07:40	2021.06.24 15:30:00	-17	20.5	11.5	10
939	2021.06.29 17:46:40	2021.06.29 19:30:00	-54.5	55	53	42.75
941	2021.06.30 14:02:40	2021.06.30 14:30:00	-0.5	45.5	20.5	13.5
944	2021.07.01 14:30:40	2021.07.01 15:00:00	-7.5	39.5	31	30.75
953	2021.07.13 14:30:40	2021.07.13 14:51:40	-17.5	2.5	-17.5	8.75
955	2021.07.14 17:04:40	2021.07.14 18:28:40	-113	9	-113	56.5
967	2021.07.20 17:20:40	2021.07.20 18:00:00	-39	119.5	101	84
974	2021.07.23 17:16:40	2021.07.23 18:00:00	-20.5	52	43.5	59.75
976	2021.07.26 14:25:40	2021.07.26 15:38:40	-44	25	-44	22
978	2021.07.26 17:36:40	2021.07.26 17:46:20	-63	9.5	-63	31.5
982	2021.07.28 17:10:40	2021.07.28 17:30:00	-52	84.5	60.5	120.75
984	2021.07.29 14:58:40	2021.07.29 15:30:00	-6	25.5	15.5	36.75
991	2021.08.03 14:42:40	2021.08.03 15:00:00	-1	12.5	4.5	13.75
998	2021.08.05 14:33:40	2021.08.05 15:00:00	-0.5	15	4.5	12.25
1001	2021.08.10 14:01:40	2021.08.10 14:42:40	-13.5	10.5	-13.5	6.75
1007	2021.08.12 14:34:40	2021.08.12 15:26:40	-25.5	5.5	-25.5	12.75
1009	2021.08.12 17:19:40	2021.08.12 17:30:00	-3	32	27	59
1017	2021.08.17 17:43:40	2021.08.17 18:55:40	-174.5	31.5	-174.5	87.25
1022	2021.08.20 14:28:40	2021.08.20 15:30:00	-6	64	48.5	15
1025	2021.08.24 17:08:40	2021.08.24 17:30:00	-15	32	27.5	40.75
1030	2021.08.26 17:06:40	2021.08.26 17:23:40	-56	5.5	-56	28
1038	2021.09.01 14:32:40	2021.09.01 15:00:00	-6.5	12	9.5	14
1040	2021.09.02 14:14:40	2021.09.02 15:00:00	-8.5	24	8.5	8
1044	2021.09.03 14:10:40	2021.09.03 14:30:00	-5.5	11.5	8	6.5
1047	2021.09.06 14:39:40	2021.09.06 17:00:00	-17.5	15	14.5	9.25
1050	2021.09.07 14:00:40	2021.09.07 14:30:00	-13	15	12	16
1053	2021.09.07 17:32:40	2021.09.07 18:00:00	1	65.5	58	38.25
1055	2021.09.08 14:11:40	2021.09.08 15:15:40	-22.5	17	-22.5	11.25
1059	2021.09.09 14:06:40	2021.09.09 14:14:40	-16.5	2.5	-16.5	8.25
1061	2021.09.09 14:35:40	2021.09.09 14:43:40	-22.5	0	-22.5	11.25
1077	2021.09.17 14:38:40	2021.09.17 15:30:00	-12.5	63	52.5	19
1090	2021.09.23 14:33:40	2021.09.23 14:47:20	-29.5	14	-29.5	14.75
1097	2021.09.28 14:00:40	2021.09.28 14:22:40	-74	8	-74	37
1110	2021.10.05 14:29:20	2021.10.05 16:07:40	-49	31.5	-49	24.5
1112	2021.10.06 14:03:40	2021.10.06 14:30:00	-17	38	22.5	29.25
1114	2021.10.08 14:02:40	2021.10.08 14:30:00	0	34	32.5	13.25
1122	2021.10.14 14:10:40	2021.10.14 14:30:00	-1.5	24	6	14.25
1124	2021.10.15 14:21:20	2021.10.15 16:14:40	-38.5	29	-38.5	19.25
1127	2021.10.15 17:45:40	2021.10.15 18:00:00	-7	50.5	48	40.25
1129	2021.10.19 17:16:20	2021.10.19 18:00:00	-60.5	37.5	36	55.75
1132	2021.10.20 17:30:20	2021.10.20 18:02:40	-83.5	15	-83.5	41.75
1137	2021.10.25 14:48:40	2021.10.25 15:00:00	2	20	14	28.5
1140	2021.10.27 14:26:40	2021.10.27 15:30:00	-53.5	27	24	31
1142	2021.10.27 17:54:40	2021.10.27 19:30:00	-70.5	64	44	85.75
1144	2021.10.28 17:08:40	2021.10.28 18:00:00	-73.5	109	39.5	57.5
1146	2021.10.29 17:52:20	2021.10.29 18:30:00	-51	63	48	39.5
1150	2021.11.01 17:02:40	2021.11.01 17:30:00	-22.5	39	30	40
1154	2021.11.05 14:33:40	2021.11.05 15:00:00	-8.5	62	27	11.5
1156	2021.11.05 17:48:40	2021.11.05 18:37:40	-63.5	22	-63.5	31.75
1166	2021.11.12 17:45:40	2021.11.12 18:00:00	-0.5	69	60.5	76.25
1168	2021.11.15 14:54:40	2021.11.15 15:30:00	-7	82.5	61	13.5
1174	2021.11.17 17:11:40	2021.11.17 18:00:00	-45	62.5	22	52.5
1177	2021.11.18 14:30:40	2021.11.18 14:42:40	-16	1.5	-16	8
1181	2021.11.19 14:08:40	2021.11.19 16:00:00	-35.5	34	31.5	35
1188	2021.11.24 17:00:40	2021.11.24 17:30:00	-102.5	98.5	82	106.25
1190	2021.11.25 14:33:40	2021.11.25 15:13:40	-25.5	19	-25.5	12.75
1193	2021.11.26 14:03:40	2021.11.26 15:02:40	-72.5	88	-72.5	36.25
1198	2021.11.29 14:40:20	2021.11.29 16:00:00	-35.5	85.5	74	23.75
1201	2021.11.30 14:24:40	2021.11.30 16:00:00	-67.5	72	69.5	42.5
1203	2021.12.01 17:01:40	2021.12.01 18:00:00	-156	47.5	33.5	83.25
1211	2021.12.06 17:15:40	2021.12.06 20:00:00	-209.5	137.5	136	201.25
1217	2021.12.09 14:06:20	2021.12.09 16:30:00	-46	22.5	9.5	29.75
1224	2021.12.13 14:36:40	2021.12.13 16:00:40	-36	4.5	-36	18
1228	2021.12.14 14:08:40	2021.12.14 14:30:00	1.5	51	43	29.25
1236	2021.12.17 17:35:20	2021.12.17 18:00:00	-37.5	235.5	199	146
1240	2021.12.21 14:27:40	2021.12.21 15:00:00	-24	23.5	10.5	20.75
1245	2021.12.22 17:37:40	2021.12.22 18:00:00	16.5	133	123	84
1247	2021.12.23 14:01:40	2021.12.23 15:00:00	-23	14.5	11	12
1249	2021.12.28 14:24:20	2021.12.28 15:15:40	-33.5	27.5	-33.5	16.75
1255	2021.12.30 14:35:40	2021.12.30 14:57:40	-25	13	-25	12.5
1257	2021.12.31 14:27:40	2021.12.31 15:00:00	-2	39	35	24.75
1267	2022.01.06 14:05:40	2022.01.06 14:26:40	-77	7	-77	38.5
1270	2022.01.07 14:06:40	2022.01.07 14:26:40	-64.5	7	-64.5	32.25
1276	2022.01.11 17:03:40	2022.01.11 18:30:00	-179	323	314	118.5
1279	2022.01.13 14:11:40	2022.01.13 14:30:00	-23.5	16.5	16.5	20.75
1288	2022.01.18 17:06:40	2022.01.18 17:30:00	1.5	119.5	92	103.25
1294	2022.01.20 17:31:40	2022.01.20 18:00:00	-20	70.5	33.5	75.75
1298	2022.01.21 17:31:40	2022.01.21 18:00:00	-7.5	276	165.5	148.5
1307	2022.01.26 17:03:40	2022.01.26 17:44:40	-295.5	34	-295.5	147.75
1309	2022.01.27 14:53:40	2022.01.27 15:30:00	-57	71	37	77.5
1312	2022.01.28 14:03:40	2022.01.28 14:21:40	-95.5	29.5	-95.5	47.75
1315	2022.01.28 17:54:40	2022.01.28 18:00:00	-37.5	89.5	85	235.25
1322	2022.02.03 14:37:40	2022.02.03 15:00:00	-4	56.5	16	43.75
1324	2022.02.04 14:45:40	2022.02.04 15:00:00	6	96	78	71.25
1330	2022.02.08 17:45:40	2022.02.08 18:00:00	31.5	142	100.5	89
1333	2022.02.10 14:02:40	2022.02.10 14:30:00	1	39.5	22	19
1336	2022.02.14 14:39:40	2022.02.14 15:00:00	64	294.5	235	53.5
1338	2022.02.14 17:48:40	2022.02.14 18:30:00	-99	140	104.5	98.25
1340	2022.02.15 17:41:40	2022.02.15 19:00:00	-19	87	59.5	69
1351	2022.02.22 14:14:40	2022.02.22 16:35:20	-127	58.5	-127	63.5
1353	2022.02.23 14:25:40	2022.02.23 15:00:00	-6.5	50.5	31	56.75
1358	2022.02.25 17:31:20	2022.02.25 18:00:00	-148	152.5	87	153.5
1360	2022.02.28 17:38:40	2022.02.28 18:00:00	22	157	117	124
1365	2022.03.03 14:27:20	2022.03.03 15:30:00	-58	79	49	53.75
1370	2022.03.04 14:46:40	2022.03.04 16:46:40	-135.5	140.5	-135.5	67.75
1377	2022.03.08 17:54:40	2022.03.08 18:00:00	-39	76	53	150
1379	2022.03.09 14:35:40	2022.03.09 15:00:00	-64	36	23	56.5
1381	2022.03.09 17:02:40	2022.03.09 18:00:00	-109.5	125.5	88.5	125
1385	2022.03.11 14:32:40	2022.03.11 14:55:40	-89.5	14	-89.5	44.75
1389	2022.03.14 14:54:40	2022.03.14 15:33:40	-157.5	36.5	-157.5	78.75
1392	2022.03.15 14:20:40	2022.03.15 15:00:00	-31	149	70	53.75
1398	2022.03.18 14:27:40	2022.03.18 14:50:40	-49.5	25.5	-49.5	24.75
1400	2022.03.18 17:02:40	2022.03.18 18:00:00	-32	102.5	28	87.75
1405	2022.03.22 14:48:40	2022.03.22 15:00:00	-5.5	19.5	13.5	27.25
1409	2022.03.24 14:50:40	2022.03.24 15:30:40	-63	5	-63	31.5
1414	2022.03.29 14:13:40	2022.03.29 14:31:20	-54.5	8	-54.5	27.25
1420	2022.03.31 17:34:40	2022.03.31 18:00:00	-43.5	91.5	54.5	83.5
