Ticket	Entry_time	Exit_time	MAE	MFE	PNL
176	2010.06.24 09:28:20	2010.06.24 10:05:40	-7	1.5	-7
181	2010.06.24 12:07:20	2010.06.24 16:30:00	-2.5	21.5	15.5
185	2010.06.24 18:40:40	2010.06.24 22:12:40	-20	31.5	-20
188	2010.06.24 23:09:40	2010.06.24 23:30:00	-2.5	4.5	-2.5
190	2010.06.25 01:04:40	2010.06.25 01:42:30	-2.5	0.5	-2.5
192	2010.06.25 02:58:00	2010.06.25 03:16:40	-3.5	0.5	-3.5
195	2010.06.25 04:12:40	2010.06.25 06:44:40	-6.5	8.5	-6.5
198	2010.06.25 08:00:40	2010.06.25 10:12:20	-6	5	-6
204	2010.06.25 13:16:40	2010.06.25 16:38:40	-12.5	19.5	-12.5
208	2010.06.25 18:34:20	2010.06.28 16:56:20	-24	34.5	-24
210	2010.06.28 18:00:40	2010.06.28 23:30:00	-20	16.5	-15.5
212	2010.06.29 02:16:40	2010.06.29 03:30:01	-3.5	9	9
214	2010.06.29 04:35:20	2010.06.29 04:41:20	-3	0	-3
227	2010.06.29 13:16:40	2010.06.29 14:34:40	-11.5	5.5	-11.5
232	2010.06.29 18:11:40	2010.06.29 22:19:40	-40.5	1.5	-40.5
236	2010.06.30 01:35:59	2010.06.30 05:30:00	-2.5	14.5	14
239	2010.06.30 07:06:00	2010.06.30 08:00:40	-3	2	-3
241	2010.06.30 08:40:00	2010.06.30 12:14:20	-6.5	7	-6.5
248	2010.06.30 16:42:40	2010.06.30 21:23:40	-13.5	21	-13.5
255	2010.07.01 02:11:40	2010.07.01 04:00:40	-4	9	-4
260	2010.07.01 07:17:40	2010.07.01 12:00:00	-2	14.5	11
262	2010.07.01 13:16:40	2010.07.01 15:30:40	-8.5	9	-8.5
266	2010.07.01 18:25:40	2010.07.01 23:30:00	-5	42.5	22
268	2010.07.02 04:58:00	2010.07.02 10:22:40	-14	9	-14
271	2010.07.02 11:07:20	2010.07.02 15:30:00	-4	19	19
280	2010.07.02 20:32:40	2010.07.06 03:16:40	-17.5	41.5	-17.5
282	2010.07.06 05:03:40	2010.07.06 10:30:00	-1	37.5	36
284	2010.07.06 11:37:40	2010.07.06 13:00:00	-0.5	14	11.5
286	2010.07.06 15:15:40	2010.07.06 16:40:40	-6.5	10.5	-6.5
288	2010.07.06 17:02:40	2010.07.06 19:27:40	-19	14.5	-19
294	2010.07.06 22:43:40	2010.07.06 23:30:00	-8.5	16	12.5
301	2010.07.07 05:32:40	2010.07.07 07:18:40	-5.5	5.5	-5.5
303	2010.07.07 07:46:01	2010.07.07 11:42:40	-5.5	11.5	-5.5
306	2010.07.07 13:44:20	2010.07.07 17:00:00	-0.5	39	34.5
308	2010.07.07 18:35:40	2010.07.07 18:54:40	-16.5	1	-16.5
311	2010.07.07 20:12:40	2010.07.07 20:30:00	1.5	17	14.5
313	2010.07.07 21:54:40	2010.07.07 23:00:00	-4.5	35.5	32.5
315	2010.07.08 01:00:40	2010.07.08 02:46:40	-2	6	-2
318	2010.07.08 03:57:40	2010.07.08 08:42:40	-4	12	-4
322	2010.07.08 10:33:40	2010.07.08 11:16:20	-5.5	0	-5.5
325	2010.07.08 12:16:00	2010.07.08 16:00:00	-3	27	24.5
331	2010.07.08 20:10:20	2010.07.08 21:13:20	-15	7	-15
333	2010.07.08 21:58:40	2010.07.08 23:30:00	-11	28.5	23.5
339	2010.07.09 04:21:00	2010.07.09 06:00:00	-2	8.5	8
342	2010.07.09 08:02:40	2010.07.09 09:06:40	-4	4	-4
344	2010.07.09 09:44:40	2010.07.09 10:05:40	-4	0.5	-4
347	2010.07.09 11:14:40	2010.07.09 11:49:40	-8	1.5	-8
349	2010.07.09 13:04:01	2010.07.09 15:16:20	-8	4	-8
352	2010.07.09 16:06:40	2010.07.09 19:30:00	-5.5	27.5	20
354	2010.07.09 20:06:20	2010.07.09 20:24:40	-9	0.5	-9
356	2010.07.09 21:05:40	2010.07.12 17:00:00	-8	51	46
361	2010.07.12 19:07:40	2010.07.12 23:30:00	-5	20.5	15
364	2010.07.13 03:02:40	2010.07.13 03:30:00	-0.5	7	4
371	2010.07.13 07:30:00	2010.07.13 07:53:40	-6	0	-6
375	2010.07.13 09:13:40	2010.07.13 09:14:40	-2.5	0	-2.5
377	2010.07.13 09:42:00	2010.07.13 11:30:00	-3	14	12.5
380	2010.07.13 14:26:40	2010.07.13 14:49:20	-3.5	1.5	-3.5
382	2010.07.13 15:17:40	2010.07.13 16:29:40	-5	6.5	-5
386	2010.07.13 18:06:40	2010.07.13 23:30:00	-2	56	56
388	2010.07.14 03:27:40	2010.07.14 09:01:40	-3	4.5	-3
392	2010.07.14 10:35:40	2010.07.14 12:33:40	-5	2.5	-5
394	2010.07.14 13:24:40	2010.07.14 14:00:40	-6	0	-6
396	2010.07.14 14:31:40	2010.07.14 15:14:40	-8.5	0.5	-8.5
400	2010.07.14 16:32:40	2010.07.14 16:42:40	-7	8	-7
402	2010.07.14 17:21:40	2010.07.14 21:01:20	-17	20	-17
404	2010.07.14 21:53:40	2010.07.14 23:30:00	-11.5	10	3.5
413	2010.07.15 07:34:40	2010.07.15 07:56:00	-4.5	0	-4.5
418	2010.07.15 11:25:40	2010.07.15 14:00:00	-2.5	18	16
421	2010.07.15 15:07:40	2010.07.15 15:30:40	-5	8.5	-5
427	2010.07.15 20:08:40	2010.07.15 23:00:00	-7	35.5	24.5
429	2010.07.16 02:47:40	2010.07.16 02:58:01	-2.5	0	-2.5
433	2010.07.16 05:31:01	2010.07.16 05:50:40	-5	1.5	-5
437	2010.07.16 07:09:30	2010.07.16 07:23:20	-4.5	0.5	-4.5
442	2010.07.16 09:02:40	2010.07.16 09:12:40	-3.5	0.5	-3.5
445	2010.07.16 12:14:40	2010.07.16 14:30:00	-3.5	16.5	15.5
448	2010.07.16 15:36:40	2010.07.16 16:00:20	-8.5	2.5	-8.5
456	2010.07.16 20:18:20	2010.07.16 20:27:40	-10	1.5	-10
458	2010.07.16 20:33:40	2010.07.16 20:46:40	-15.5	7.5	-15.5
465	2010.07.19 02:05:40	2010.07.19 23:30:00	-17.5	40	8
468	2010.07.20 01:33:40	2010.07.20 03:00:00	-2	6.5	6
471	2010.07.20 05:13:00	2010.07.20 07:00:30	0	11.5	9
473	2010.07.20 08:16:40	2010.07.20 08:37:00	-5	6.5	-5
475	2010.07.20 09:22:00	2010.07.20 10:13:40	-11	1	-11
481	2010.07.20 14:30:40	2010.07.20 15:05:40	-14	0.5	-14
483	2010.07.20 16:21:00	2010.07.20 16:36:40	-16.5	2.5	-16.5
486	2010.07.20 19:47:40	2010.07.20 21:00:00	-3	39.5	38
488	2010.07.20 21:51:40	2010.07.20 23:30:00	-10	30	27
492	2010.07.21 02:34:00	2010.07.21 03:10:40	-3	2	-3
495	2010.07.21 04:26:01	2010.07.21 05:10:40	-3	4	-3
499	2010.07.21 07:48:59	2010.07.21 08:24:01	-4.5	0	-4.5
502	2010.07.21 09:04:40	2010.07.21 10:01:20	-2	4	-2
504	2010.07.21 12:16:40	2010.07.21 13:28:40	-8	3	-8
506	2010.07.21 13:59:40	2010.07.21 16:35:40	-8	17	-8
510	2010.07.21 18:41:40	2010.07.21 21:10:40	-18.5	19.5	-18.5
515	2010.07.22 01:18:01	2010.07.22 05:40:40	-4.5	6	-4.5
518	2010.07.22 07:11:40	2010.07.22 07:28:20	-3.5	1.5	-3.5
520	2010.07.22 08:01:01	2010.07.22 08:10:00	-2	1	-2
522	2010.07.22 09:31:40	2010.07.22 11:00:00	-3.5	15.5	14.5
524	2010.07.22 11:32:40	2010.07.22 13:00:00	-1	23	21.5
526	2010.07.22 13:46:40	2010.07.22 15:08:40	-9	0	-9
528	2010.07.22 15:54:40	2010.07.22 17:00:00	-1.5	30	27.5
531	2010.07.22 21:06:40	2010.07.22 22:36:40	-10	11.5	-10
535	2010.07.23 04:41:30	2010.07.23 04:58:20	-5	0	-5
538	2010.07.23 05:58:01	2010.07.23 08:51:40	-6.5	9	-6.5
540	2010.07.23 10:34:40	2010.07.23 16:16:40	-14	15.5	-14
542	2010.07.23 16:42:40	2010.07.23 16:58:40	-18	5.5	-18
544	2010.07.23 17:31:40	2010.07.23 19:44:40	-27.5	5.5	-27.5
546	2010.07.23 21:54:40	2010.07.23 22:42:40	-15	2	-15
548	2010.07.26 03:24:40	2010.07.26 10:38:40	-6.5	15.5	-6.5
551	2010.07.26 13:01:20	2010.07.26 14:09:40	-6	2.5	-6
554	2010.07.26 15:54:40	2010.07.26 16:34:40	-7	12	-7
556	2010.07.26 17:01:40	2010.07.26 23:30:00	-8.5	25	23.5
560	2010.07.27 03:09:40	2010.07.27 03:11:40	-1.5	0.5	-1.5
565	2010.07.27 07:46:40	2010.07.27 07:53:40	-2	0	-2
568	2010.07.27 12:59:40	2010.07.27 16:48:40	-5.5	10	-5.5
572	2010.07.27 19:03:40	2010.07.27 20:29:40	-15.5	6.5	-15.5
574	2010.07.27 20:49:40	2010.07.27 23:30:00	-5.5	14	3
577	2010.07.28 02:42:20	2010.07.28 04:30:40	-1.5	4	-1.5
579	2010.07.28 05:45:40	2010.07.28 13:19:40	-5.5	14.5	-5.5
581	2010.07.28 14:22:00	2010.07.28 15:31:40	-12	5	-12
583	2010.07.28 16:35:40	2010.07.28 17:31:40	-20.5	6	-20.5
587	2010.07.28 20:00:40	2010.07.28 20:26:40	-11	0	-11
590	2010.07.28 21:05:40	2010.07.28 21:15:40	-8.5	1	-8.5
594	2010.07.28 22:31:40	2010.07.28 23:30:00	-4	3	-2
597	2010.07.29 04:33:40	2010.07.29 05:29:40	-5	0.5	-5
599	2010.07.29 06:30:00	2010.07.29 11:30:00	-2	18.5	15
602	2010.07.29 14:27:40	2010.07.29 14:57:40	-5.5	3	-5.5
605	2010.07.29 15:30:40	2010.07.29 17:02:40	-7	17.5	-7
611	2010.07.29 19:59:40	2010.07.29 22:00:00	-2.5	52	46
618	2010.07.30 05:02:40	2010.07.30 06:03:40	-4	3	-4
620	2010.07.30 08:02:40	2010.07.30 12:58:40	-7.5	16	-7.5
622	2010.07.30 13:18:40	2010.07.30 15:29:20	-5.5	5.5	-5.5
626	2010.07.30 17:01:40	2010.08.02 03:30:01	1	61	58.5
628	2010.08.02 04:38:40	2010.08.02 05:24:20	-5.5	0	-5.5
630	2010.08.02 06:25:00	2010.08.02 11:00:00	-4	10.5	10.5
632	2010.08.02 12:58:40	2010.08.02 16:32:40	-6	6.5	-6
634	2010.08.02 17:00:40	2010.08.02 23:30:00	7	31	15
637	2010.08.03 01:44:59	2010.08.03 03:45:00	-1.5	2	-1.5
639	2010.08.03 04:18:40	2010.08.03 04:34:01	-3	0	-3
643	2010.08.03 06:45:40	2010.08.03 07:29:40	-1.5	1	-1.5
645	2010.08.03 07:42:20	2010.08.03 07:52:00	-2.5	0	-2.5
647	2010.08.03 09:26:40	2010.08.03 10:00:40	-4	3.5	-4
649	2010.08.03 10:59:40	2010.08.03 13:30:01	-2	10	8
652	2010.08.03 15:13:40	2010.08.03 16:45:40	-9	6.5	-9
655	2010.08.03 17:32:40	2010.08.03 23:30:00	-4	22.5	12.5
659	2010.08.04 04:03:40	2010.08.04 07:17:00	-4.5	5	-4.5
662	2010.08.04 08:35:20	2010.08.04 08:38:01	-1.5	0	-1.5
664	2010.08.04 09:44:00	2010.08.04 10:20:40	-4.5	3.5	-4.5
669	2010.08.04 12:06:40	2010.08.04 12:34:40	-6	0	-6
671	2010.08.04 14:00:40	2010.08.04 15:30:00	-2	24.5	23
674	2010.08.04 16:32:40	2010.08.04 17:10:40	-5	16.5	-5
677	2010.08.04 19:10:40	2010.08.04 20:24:40	-8.5	10.5	-8.5
679	2010.08.04 21:31:40	2010.08.04 23:30:00	-7.5	7.5	0
682	2010.08.05 02:40:30	2010.08.05 06:30:01	-4	4.5	-4
684	2010.08.05 08:27:00	2010.08.05 09:39:40	-3	4	-3
686	2010.08.05 10:05:00	2010.08.05 10:11:20	-3.5	0.5	-3.5
689	2010.08.05 11:33:40	2010.08.05 13:30:01	0	9.5	9
694	2010.08.05 16:31:40	2010.08.05 16:33:40	-6.5	1.5	-6.5
697	2010.08.05 20:31:40	2010.08.05 23:30:00	-2	11.5	2.5
701	2010.08.06 03:41:00	2010.08.06 03:51:01	-1	0.5	-1
703	2010.08.06 04:55:01	2010.08.06 05:19:40	-2	1.5	-2
706	2010.08.06 06:27:00	2010.08.06 07:02:00	0	6.5	6
709	2010.08.06 08:56:00	2010.08.06 11:30:20	-3	6	-3
711	2010.08.06 13:31:00	2010.08.06 15:30:40	-7.5	7.5	-7.5
714	2010.08.06 16:33:40	2010.08.06 17:00:00	-1	33	32
718	2010.08.06 19:46:40	2010.08.06 22:00:00	-7	28	26
723	2010.08.09 04:16:40	2010.08.09 09:00:00	-1.5	10.5	10.5
725	2010.08.09 10:33:40	2010.08.09 16:45:40	-6	11	-6
728	2010.08.09 20:54:40	2010.08.09 22:00:00	-2	13	12.5
732	2010.08.10 01:20:40	2010.08.10 02:34:30	-2	0.5	-2
735	2010.08.10 05:09:20	2010.08.10 05:33:00	-3	0	-3
741	2010.08.10 10:09:40	2010.08.10 10:27:40	-3.5	1.5	-3.5
744	2010.08.10 11:31:40	2010.08.10 12:12:40	-9.5	0.5	-9.5
746	2010.08.10 12:48:40	2010.08.10 15:16:40	-6	6	-6
750	2010.08.10 18:29:40	2010.08.10 20:20:40	-10.5	7.5	-10.5
752	2010.08.10 21:15:40	2010.08.10 23:30:00	-3	36	13.5
759	2010.08.11 05:05:40	2010.08.11 07:59:40	-5	7	-5
768	2010.08.11 13:56:20	2010.08.11 16:30:40	-10	3.5	-10
772	2010.08.11 18:39:40	2010.08.11 19:44:00	-14	1.5	-14
774	2010.08.11 20:07:40	2010.08.11 23:30:00	-12	11.5	-12
776	2010.08.12 03:14:40	2010.08.12 16:14:40	-25.5	24.5	-25.5
778	2010.08.12 16:34:40	2010.08.12 18:00:00	-4	41.5	34
781	2010.08.12 19:32:40	2010.08.12 20:41:40	-10.5	6.5	-10.5
783	2010.08.12 22:02:40	2010.08.12 23:30:00	-11	9	-5.5
785	2010.08.13 01:49:59	2010.08.13 05:30:00	-1	9.5	9
787	2010.08.13 06:47:00	2010.08.13 12:08:20	-6.5	12	-6.5
792	2010.08.13 14:15:20	2010.08.13 14:20:40	-5	0	-5
794	2010.08.13 15:01:40	2010.08.13 15:18:40	-6.5	0	-6.5
796	2010.08.13 15:30:20	2010.08.13 15:32:40	-10	3	-10
800	2010.08.13 19:05:40	2010.08.13 22:47:40	-7.5	12	-7.5
803	2010.08.16 01:00:40	2010.08.16 01:06:40	-6	0.5	-6
810	2010.08.16 04:35:40	2010.08.16 07:30:00	-0.5	19.5	17.5
812	2010.08.16 08:22:00	2010.08.16 10:30:00	-1	13.5	11
819	2010.08.16 15:03:40	2010.08.16 15:18:40	-7	0.5	-7
821	2010.08.16 15:34:40	2010.08.16 16:21:40	-8.5	4	-8.5
823	2010.08.16 16:40:40	2010.08.16 17:30:00	-1	26.5	23.5
825	2010.08.16 18:56:20	2010.08.16 21:10:40	-12.5	10	-12.5
832	2010.08.17 03:07:01	2010.08.17 03:18:00	-4	1.5	-4
834	2010.08.17 04:16:40	2010.08.17 06:00:01	0	11	10.5
836	2010.08.17 08:31:20	2010.08.17 09:33:20	-4.5	1.5	-4.5
838	2010.08.17 10:20:40	2010.08.17 17:00:00	-1.5	24	18.5
840	2010.08.17 20:10:20	2010.08.17 22:03:20	-6.5	12.5	-6.5
843	2010.08.18 01:35:40	2010.08.18 03:36:40	-4	0	-4
847	2010.08.18 06:05:40	2010.08.18 06:10:00	-3	0	-3
850	2010.08.18 07:01:00	2010.08.18 08:30:00	-1.5	6.5	6
852	2010.08.18 09:36:00	2010.08.18 10:03:40	-6	0.5	-6
855	2010.08.18 12:08:40	2010.08.18 19:30:00	-10.5	30.5	29
862	2010.08.19 02:11:01	2010.08.19 02:59:40	-6	0	-6
864	2010.08.19 03:15:40	2010.08.19 05:35:40	-6	4	-6
866	2010.08.19 07:13:40	2010.08.19 09:30:00	-0.5	13.5	11.5
868	2010.08.19 10:00:40	2010.08.19 10:17:40	-3.5	4.5	-3.5
872	2010.08.19 11:30:40	2010.08.19 13:30:00	-1	18	17
875	2010.08.19 14:59:40	2010.08.19 15:30:40	-4	7.5	-4
884	2010.08.19 21:23:40	2010.08.19 23:30:00	-3	19	-1.5
886	2010.08.20 01:00:40	2010.08.20 02:38:01	-3.5	0.5	-3.5
888	2010.08.20 03:32:40	2010.08.20 05:32:40	-3.5	3.5	-3.5
893	2010.08.20 08:16:40	2010.08.20 11:39:40	-5	15	-5
898	2010.08.20 14:08:40	2010.08.20 16:30:00	-2.5	17.5	16
900	2010.08.20 17:03:40	2010.08.20 18:35:40	-22.5	4.5	-22.5
902	2010.08.20 19:23:40	2010.08.23 01:30:00	-4.5	33.5	30.5
905	2010.08.23 02:36:00	2010.08.23 03:45:40	-3	3	-3
908	2010.08.23 04:39:40	2010.08.23 10:04:40	-6	4	-6
910	2010.08.23 11:00:40	2010.08.23 17:15:40	-12	24	-12
914	2010.08.23 19:05:40	2010.08.23 22:37:40	-13	9	-13
918	2010.08.24 02:05:40	2010.08.24 02:09:30	-1.5	0	-1.5
922	2010.08.24 05:16:40	2010.08.24 07:23:40	-4.5	7.5	-4.5
925	2010.08.24 08:18:00	2010.08.24 09:39:40	-4.5	4	-4.5
930	2010.08.24 13:05:40	2010.08.24 14:53:40	-6.5	4	-6.5
935	2010.08.24 17:50:20	2010.08.24 23:30:00	-17	24.5	-14
938	2010.08.25 02:39:01	2010.08.25 03:00:00	0	9	9
941	2010.08.25 06:08:30	2010.08.25 06:53:00	-5.5	0	-5.5
946	2010.08.25 09:14:40	2010.08.25 11:30:00	-4	17.5	13.5
950	2010.08.25 13:52:40	2010.08.25 14:18:00	-7.5	0	-7.5
954	2010.08.25 16:30:40	2010.08.25 22:00:00	-13.5	51.5	49.5
956	2010.08.25 22:32:40	2010.08.25 23:30:00	-11	13.5	-3.5
958	2010.08.26 01:34:30	2010.08.26 01:43:00	-1.5	0	-1.5
961	2010.08.26 04:11:30	2010.08.26 10:30:00	-2	11	10
963	2010.08.26 11:08:40	2010.08.26 11:22:40	-5	0	-5
966	2010.08.26 12:51:00	2010.08.26 14:54:40	-9	5.5	-9
968	2010.08.26 15:26:40	2010.08.26 16:00:00	-1.5	20.5	15
971	2010.08.26 17:04:40	2010.08.26 17:56:20	-22.5	3	-22.5
975	2010.08.26 19:37:40	2010.08.26 19:52:40	-12	0	-12
978	2010.08.26 20:33:40	2010.08.26 20:55:40	-9	2	-9
982	2010.08.26 22:20:40	2010.08.26 23:03:40	-16	9	-16
985	2010.08.27 02:45:40	2010.08.27 04:31:40	-2.5	6	-2.5
988	2010.08.27 05:34:40	2010.08.27 06:03:01	-3	0	-3
990	2010.08.27 06:07:01	2010.08.27 07:00:30	0.5	7	6.5
992	2010.08.27 09:33:40	2010.08.27 09:59:20	-2.5	2	-2.5
996	2010.08.27 12:30:40	2010.08.27 16:00:00	-1	29.5	22.5
999	2010.08.27 18:08:40	2010.08.30 23:30:00	-22	52.5	-21.5
1001	2010.08.31 01:18:20	2010.08.31 03:07:40	-4.5	5	-4.5
1007	2010.08.31 07:56:40	2010.08.31 08:40:00	-4	1	-4
1011	2010.08.31 10:24:40	2010.08.31 10:34:40	-10	1.5	-10
1013	2010.08.31 11:15:40	2010.08.31 16:41:40	-7.5	14.5	-7.5
1016	2010.08.31 18:34:40	2010.08.31 21:37:40	-17	6	-17
1019	2010.08.31 22:33:20	2010.08.31 23:30:00	-9.5	24.5	18
1021	2010.09.01 01:39:01	2010.09.01 02:28:40	-3.5	1	-3.5
1023	2010.09.01 03:05:40	2010.09.01 03:18:01	-4	1	-4
1025	2010.09.01 03:56:00	2010.09.01 05:00:00	-1.5	25	14
1027	2010.09.01 06:43:00	2010.09.01 07:20:40	-4.5	1.5	-4.5
1030	2010.09.01 09:23:30	2010.09.01 09:31:40	-4.5	1	-4.5
1033	2010.09.01 11:45:00	2010.09.01 17:00:00	0	49	35
1037	2010.09.01 20:12:40	2010.09.01 20:57:40	-4.5	3	-4.5
1040	2010.09.01 22:07:40	2010.09.01 23:30:00	-5.5	13.5	7.5
1042	2010.09.02 01:27:30	2010.09.02 03:10:20	-3.5	2	-3.5
1050	2010.09.02 09:05:00	2010.09.02 10:44:40	-4	6.5	-4
1052	2010.09.02 12:43:40	2010.09.02 18:00:00	-6.5	25	23
1054	2010.09.02 19:15:40	2010.09.02 20:12:20	-11.5	0.5	-11.5
1056	2010.09.02 20:34:40	2010.09.02 22:30:00	-2.5	13.5	10.5
1060	2010.09.03 03:09:40	2010.09.03 04:00:30	-1	4.5	3.5
1063	2010.09.03 05:06:40	2010.09.03 05:48:00	-5	0.5	-5
1065	2010.09.03 06:17:59	2010.09.03 06:43:00	-3	0.5	-3
1067	2010.09.03 07:15:40	2010.09.03 08:27:00	-4	1	-4
1069	2010.09.03 09:39:40	2010.09.03 16:00:00	-3.5	53	46.5
1071	2010.09.03 16:30:40	2010.09.03 17:15:40	-11	16.5	-11
1074	2010.09.03 18:15:40	2010.09.06 04:00:00	-6	29	27.5
1076	2010.09.06 06:15:40	2010.09.06 08:43:00	-3.5	1.5	-3.5
1080	2010.09.06 12:09:40	2010.09.07 02:49:00	-7.5	14	-7.5
1082	2010.09.07 04:01:40	2010.09.07 09:01:40	-4	9.5	-4
1086	2010.09.07 11:43:20	2010.09.07 13:04:40	-8.5	2	-8.5
1088	2010.09.07 14:11:40	2010.09.07 14:26:40	-7.5	1	-7.5
1091	2010.09.07 15:55:40	2010.09.07 17:02:40	-8.5	19.5	-8.5
1095	2010.09.07 20:52:40	2010.09.07 21:56:40	-8	8	-8
1099	2010.09.08 02:26:01	2010.09.08 04:14:20	-3	4.5	-3
1103	2010.09.08 06:27:01	2010.09.08 06:47:40	-4	0	-4
1106	2010.09.08 07:47:20	2010.09.08 08:00:40	-2	1	-2
1108	2010.09.08 08:46:59	2010.09.08 10:30:00	0	14.5	12
1111	2010.09.08 11:59:40	2010.09.08 12:26:00	-8.5	0.5	-8.5
1113	2010.09.08 13:11:40	2010.09.08 17:00:00	0	29.5	26.5
1115	2010.09.08 19:20:40	2010.09.08 20:45:40	-8.5	12.5	-8.5
1117	2010.09.08 22:05:40	2010.09.08 22:57:40	-16	0	-16
1119	2010.09.09 02:20:40	2010.09.09 04:00:20	-4	5	-4
1124	2010.09.09 07:08:01	2010.09.09 07:38:40	-2	1.5	-2
1127	2010.09.09 08:34:59	2010.09.09 09:30:00	-1	5.5	5.5
1129	2010.09.09 10:11:40	2010.09.09 10:16:20	-5	1	-5
1131	2010.09.09 11:09:20	2010.09.09 16:00:00	-0.5	27.5	24.5
1134	2010.09.09 18:24:40	2010.09.09 20:13:40	-13	7	-13
1138	2010.09.09 21:35:40	2010.09.09 23:30:00	-4.5	11	-2
1140	2010.09.10 01:37:30	2010.09.10 03:01:00	-3.5	1	-3.5
1145	2010.09.10 07:56:00	2010.09.10 10:30:00	-4.5	13.5	10.5
1149	2010.09.10 13:09:40	2010.09.10 16:21:40	-4	7	-4
1151	2010.09.10 16:50:40	2010.09.10 17:01:40	-7	6	-7
1155	2010.09.10 19:48:40	2010.09.13 01:30:00	-4	38	32.5
