Ticket	Entry_time	Exit_time	MAE	MFE	PNL	
4629	2016.02.24 17:36:40	2016.02.24 23:30:00	-22	213	207	16.5
4640	2016.02.25 20:03:00	2016.02.25 23:30:00	-4	101	98.5	10.75
4644	2016.02.26 04:32:40	2016.02.26 17:23:40	-9	90.5	-9	4.5
4650	2016.02.29 02:05:40	2016.02.29 03:38:40	-10.5	26	-10.5	5.25
4657	2016.02.29 18:00:40	2016.02.29 21:13:40	-33	31.5	-33	16.5
4664	2016.03.01 05:29:40	2016.03.01 17:30:00	-12	163	160	6.25
4666	2016.03.01 18:17:40	2016.03.01 23:30:00	-5.5	117.5	117	12.5
4669	2016.03.02 03:03:40	2016.03.02 12:58:40	-11.5	43.5	-11.5	5.75
4671	2016.03.02 14:33:40	2016.03.02 15:31:40	-12	10.5	-12	6
4673	2016.03.02 17:14:40	2016.03.02 17:41:40	-44	2.5	-44	22
4675	2016.03.02 18:03:40	2016.03.02 18:57:40	-33.5	9.5	-33.5	16.75
4677	2016.03.03 02:00:40	2016.03.03 16:32:40	-5	46	-5	2.5
4682	2016.03.04 02:31:40	2016.03.04 03:04:40	-4	0.5	-4	2
4684	2016.03.04 04:24:00	2016.03.04 07:14:20	-9.5	9.5	-9.5	4.75
4688	2016.03.04 08:55:00	2016.03.04 10:16:40	-5	13	-5	2.5
4690	2016.03.04 14:34:40	2016.03.04 15:48:40	-11	34	-11	5.5
4692	2016.03.04 18:06:40	2016.03.04 23:30:00	-41	43.5	-23.5	35.25
4695	2016.03.07 03:35:00	2016.03.07 04:54:40	-13	7.5	-13	6.5
4699	2016.03.07 08:20:00	2016.03.07 09:56:20	-5.5	14.5	-5.5	2.75
4701	2016.03.07 14:16:40	2016.03.07 15:56:40	-12	8.5	-12	6
4704	2016.03.07 17:39:20	2016.03.07 21:20:40	-33.5	56.5	-33.5	16.75
4711	2016.03.08 05:09:40	2016.03.08 05:25:40	-12	0	-12	6
4716	2016.03.08 18:28:40	2016.03.08 22:52:40	-47.5	34	-47.5	23.75
4719	2016.03.09 03:08:40	2016.03.09 03:35:40	-10	5	-10	5
4721	2016.03.09 04:43:40	2016.03.09 04:50:40	-5.5	1	-5.5	2.75
4723	2016.03.09 07:04:40	2016.03.09 10:01:40	-9	19.5	-9	4.5
4725	2016.03.09 14:02:40	2016.03.09 14:58:20	-12	6.5	-12	6
4727	2016.03.09 17:31:40	2016.03.09 23:30:00	-46.5	31	21.5	26.5
4731	2016.03.10 03:12:40	2016.03.10 09:01:40	-5.5	33	-5.5	2.75
4733	2016.03.10 14:04:20	2016.03.10 16:30:40	-14	77.5	-14	7
4740	2016.03.11 03:43:40	2016.03.11 23:30:00	0	140.5	124.5	8.25
4742	2016.03.14 03:00:40	2016.03.14 03:40:40	-12	3	-12	6
4744	2016.03.14 04:27:40	2016.03.14 08:15:40	-11.5	8	-11.5	5.75
4748	2016.03.14 18:17:40	2016.03.15 03:14:40	-17	17	-17	8.5
4752	2016.03.15 05:29:40	2016.03.15 05:36:40	-5	9	-5	2.5
4754	2016.03.15 07:33:40	2016.03.15 07:38:20	-4.5	0	-4.5	2.25
4757	2016.03.15 17:21:40	2016.03.16 15:01:40	-20.5	33.5	-20.5	10.25
4759	2016.03.17 04:06:40	2016.03.17 04:09:40	-10.5	0.5	-10.5	5.25
4762	2016.03.17 05:09:40	2016.03.17 06:28:40	-6.5	12.5	-6.5	3.25
4765	2016.03.17 08:01:40	2016.03.17 11:36:40	-11	29.5	-11	5.5
4767	2016.03.17 14:14:40	2016.03.28 23:30:00	-15.5	137	34.5	9.25
4770	2016.03.29 03:05:40	2016.03.29 12:29:40	-15	20.5	-15	7.5
4775	2016.03.30 02:00:40	2016.03.30 07:35:40	-4.5	15	-4.5	2.25
4778	2016.03.30 08:32:40	2016.03.30 12:30:00	-3.5	56.5	55.5	2.5
4783	2016.03.30 20:47:40	2016.03.30 23:30:00	-6.5	26	2	6.25
4786	2016.03.31 03:02:00	2016.03.31 03:12:40	-2.5	1.5	-2.5	1.25
4790	2016.03.31 08:18:00	2016.03.31 08:32:20	-4	4.5	-4	2
4796	2016.04.01 02:36:20	2016.04.01 03:00:40	-5	1.5	-5	2.5
4798	2016.04.01 03:59:40	2016.04.01 04:45:40	-14.5	11	-14.5	7.25
4805	2016.04.04 03:16:40	2016.04.04 10:05:40	-7.5	22	-7.5	3.75
4807	2016.04.04 17:01:40	2016.04.04 17:45:40	-26.5	7.5	-26.5	13.25
4810	2016.04.04 18:33:40	2016.04.04 23:30:00	-17.5	36.5	-10	9.25
4812	2016.04.05 03:00:40	2016.04.05 03:03:00	-5	0	-5	2.5
4815	2016.04.05 04:04:40	2016.04.05 04:15:40	-9.5	0	-9.5	4.75
4818	2016.04.05 05:36:40	2016.04.05 09:50:40	-9.5	12	-9.5	4.75
4820	2016.04.05 17:01:40	2016.04.05 19:21:40	-36.5	23.5	-36.5	18.25
4823	2016.04.06 04:42:40	2016.04.06 10:06:20	-12	22.5	-12	6
4826	2016.04.06 14:56:20	2016.04.06 15:17:40	-9.5	0.5	-9.5	4.75
4828	2016.04.06 17:43:40	2016.04.06 23:30:00	-4.5	102	97	17.5
4830	2016.04.07 03:27:20	2016.04.07 03:58:00	-5.5	2.5	-5.5	2.75
4832	2016.04.07 04:11:40	2016.04.07 05:17:20	-8	9.5	-8	4
4835	2016.04.07 08:00:40	2016.04.07 10:06:40	-6	12.5	-6	3
4840	2016.04.07 18:32:20	2016.04.07 20:53:40	-25.5	17.5	-25.5	12.75
4843	2016.04.08 03:08:40	2016.04.08 19:18:40	-9	94	-9	4.5
4845	2016.04.08 20:52:40	2016.04.08 22:33:40	-27	27.5	-27	13.5
4851	2016.04.11 05:30:40	2016.04.11 10:09:40	-11	27	-11	5.5
4853	2016.04.11 14:51:40	2016.04.11 15:00:40	-10.5	1	-10.5	5.25
4858	2016.04.12 02:36:40	2016.04.12 03:00:40	-2.5	4	-2.5	1.25
4861	2016.04.12 04:31:40	2016.04.12 11:15:40	-12.5	34	-12.5	6.25
4865	2016.04.12 17:51:40	2016.04.12 23:30:00	1.5	84.5	69	28.75
4867	2016.04.13 04:19:40	2016.04.13 23:30:00	-4	119	108	5.5
4872	2016.04.14 05:56:40	2016.04.14 09:24:20	-10	8	-10	5
4874	2016.04.14 17:21:40	2016.04.14 23:30:00	-20.5	27	-5	15.25
4876	2016.04.15 03:03:40	2016.04.15 06:43:40	-3.5	14.5	-3.5	1.75
4878	2016.04.15 07:51:20	2016.04.15 09:42:00	-9	4	-9	4.5
4880	2016.04.15 14:04:40	2016.04.15 15:05:40	-7	1	-7	3.5
4883	2016.04.15 17:30:40	2016.04.15 20:10:40	-18	19.5	-18	9
4889	2016.04.18 04:19:40	2016.04.18 08:27:40	-10	10	-10	5
4894	2016.04.18 20:41:40	2016.04.18 23:09:20	-14.5	20	-14.5	7.25
4897	2016.04.19 05:57:40	2016.04.19 06:39:40	-8	2.5	-8	4
4899	2016.04.19 08:35:40	2016.04.19 16:36:40	-10	59	-10	5
4903	2016.04.19 23:01:40	2016.04.19 23:05:40	-21	4.5	-21	10.5
4907	2016.04.20 03:06:00	2016.04.20 03:11:40	-5.5	2	-5.5	2.75
4913	2016.04.20 18:09:40	2016.04.20 23:30:00	-24	27.5	-11.5	14.25
4916	2016.04.21 04:46:40	2016.04.21 16:40:40	-11.5	34.5	-11.5	5.75
4918	2016.04.21 17:38:40	2016.04.21 23:05:40	-42.5	32.5	-42.5	21.25
4920	2016.04.22 04:38:00	2016.04.22 11:48:40	-8.5	22.5	-8.5	4.25
4922	2016.04.22 14:16:40	2016.04.22 15:07:40	-13.5	3	-13.5	6.75
4926	2016.04.22 18:32:40	2016.04.22 23:30:00	-20.5	54.5	44	10.75
4928	2016.04.25 02:34:40	2016.04.25 02:46:40	-4.5	0.5	-4.5	2.25
4937	2016.04.25 08:11:40	2016.04.25 10:26:40	-5.5	23.5	-5.5	2.75
4944	2016.04.26 02:01:40	2016.04.26 02:51:40	-2.5	2	-2.5	1.25
4947	2016.04.26 04:00:00	2016.04.26 05:29:20	-6	22	-6	3
4951	2016.04.26 07:31:20	2016.04.26 16:34:40	-6	38.5	-6	3
4957	2016.04.27 05:42:40	2016.04.27 07:13:20	-15.5	0	-15.5	7.75
4959	2016.04.27 08:38:40	2016.04.27 09:15:40	-7	4	-7	3.5
4961	2016.04.27 14:03:40	2016.04.27 16:27:40	-7.5	6	-7.5	3.75
4964	2016.04.27 18:35:20	2016.04.27 21:00:40	-39	6.5	-39	19.5
4966	2016.04.27 23:02:40	2016.04.27 23:30:00	-2	18.5	18.5	13.75
4968	2016.04.28 05:03:20	2016.04.28 05:25:40	-8	0.5	-8	4
4970	2016.04.28 05:47:40	2016.04.28 06:01:40	-9.5	6	-9.5	4.75
4974	2016.04.28 14:10:40	2016.04.28 21:45:40	-15	68.5	-15	7.5
4976	2016.04.29 02:00:40	2016.04.29 03:59:40	-5	13	-5	2.5
4980	2016.04.29 05:31:00	2016.04.29 10:16:40	-13	15.5	-13	6.5
4982	2016.04.29 14:03:20	2016.04.29 14:25:40	-11	0	-11	5.5
4986	2016.04.29 17:37:40	2016.04.29 17:52:40	-37.5	5.5	-37.5	18.75
4992	2016.05.02 03:06:40	2016.05.02 03:36:40	-9.5	5.5	-9.5	4.75
4994	2016.05.02 04:00:40	2016.05.02 23:30:00	-6.5	106.5	90	7.25
4998	2016.05.03 03:31:40	2016.05.03 03:45:40	-7	1	-7	3.5
5003	2016.05.03 14:12:40	2016.05.03 16:50:40	-14	27	-14	7
5007	2016.05.03 18:13:40	2016.05.03 18:31:40	-21.5	0	-21.5	10.75
5010	2016.05.04 02:10:00	2016.05.04 03:49:40	-5	9	-5	2.5
5015	2016.05.04 08:43:40	2016.05.04 09:42:40	-10	11	-10	5
5022	2016.05.05 02:00:40	2016.05.05 11:30:00	-0.5	55	54.5	2
5025	2016.05.05 17:12:40	2016.05.05 17:29:20	-38	8	-38	19
5028	2016.05.05 18:35:40	2016.05.05 20:10:40	-28	15	-28	14
5032	2016.05.06 02:52:40	2016.05.06 10:03:40	-15.5	15	-15.5	7.75
5034	2016.05.06 14:57:40	2016.05.06 15:30:40	-7	7	-7	3.5
5037	2016.05.06 18:23:40	2016.05.06 23:30:00	-33.5	71	70.5	18
5040	2016.05.09 02:59:40	2016.05.09 03:05:20	-4.5	2.5	-4.5	2.25
5042	2016.05.09 03:51:00	2016.05.09 03:57:40	-6.5	0.5	-6.5	3.25
5047	2016.05.09 08:54:40	2016.05.09 10:09:40	-7	10.5	-7	3.5
5049	2016.05.09 14:31:20	2016.05.09 14:52:40	-10	0	-10	5
5053	2016.05.09 20:03:40	2016.05.09 21:08:40	-10.5	10	-10.5	5.25
5057	2016.05.10 04:30:40	2016.05.10 19:00:00	1	89.5	89.5	4
5059	2016.05.10 20:51:40	2016.05.10 23:30:00	-3.5	25.5	14.5	6.25
5062	2016.05.11 03:34:00	2016.05.11 04:35:40	-5.5	7	-5.5	2.75
5072	2016.05.12 02:10:20	2016.05.12 02:40:40	-3.5	0.5	-3.5	1.75
5074	2016.05.12 03:11:40	2016.05.12 03:21:20	-5.5	0	-5.5	2.75
5076	2016.05.12 03:46:40	2016.05.12 04:33:00	-6.5	7.5	-6.5	3.25
5078	2016.05.12 05:56:40	2016.05.12 16:57:40	-14.5	53	-14.5	7.25
5084	2016.05.12 20:48:40	2016.05.12 23:30:00	-9	68	20	9
5092	2016.05.13 07:37:00	2016.05.13 09:00:40	-5.5	3.5	-5.5	2.75
5094	2016.05.13 18:10:40	2016.05.13 19:58:40	-33.5	13.5	-33.5	16.75
5098	2016.05.16 05:32:40	2016.05.16 13:35:40	-14	21	-14	7
5100	2016.05.16 17:36:40	2016.05.16 23:30:00	-10.5	92.5	58	12
5102	2016.05.17 02:24:00	2016.05.17 02:59:40	-3.5	1.5	-3.5	1.75
5106	2016.05.17 04:13:40	2016.05.17 15:31:40	-5.5	41.5	-5.5	2.75
5110	2016.05.17 18:49:40	2016.05.17 19:19:40	-21.5	7	-21.5	10.75
5114	2016.05.18 03:00:40	2016.05.18 03:30:00	-5	8.5	-5	2.5
5117	2016.05.18 04:32:40	2016.05.18 06:56:40	-11.5	9	-11.5	5.75
5120	2016.05.18 08:14:40	2016.05.18 09:17:40	-11.5	8	-11.5	5.75
5122	2016.05.18 14:03:40	2016.05.18 14:50:40	-7.5	5	-7.5	3.75
5124	2016.05.18 18:48:40	2016.05.18 21:00:40	-29	18.5	-29	14.5
5130	2016.05.19 05:40:40	2016.05.19 06:32:20	-9	1.5	-9	4.5
5132	2016.05.19 07:41:30	2016.05.19 07:46:40	-6	0.5	-6	3
5134	2016.05.19 08:49:40	2016.05.19 10:20:40	-8.5	9.5	-8.5	4.25
5138	2016.05.19 20:13:40	2016.05.19 23:30:00	-3	51.5	47.5	9.75
5140	2016.05.20 02:05:30	2016.05.20 02:44:40	-2.5	2.5	-2.5	1.25
5142	2016.05.20 03:13:40	2016.05.20 18:00:00	0.5	104.5	93.5	4.5
5146	2016.05.23 02:47:00	2016.05.23 02:56:40	-5	1	-5	2.5
5150	2016.05.23 04:32:40	2016.05.23 10:06:40	-9	25	-9	4.5
5152	2016.05.23 14:12:40	2016.05.23 22:54:40	-11.5	42.5	-11.5	5.75
5155	2016.05.24 02:35:30	2016.05.24 02:38:00	-1.5	0	-1.5	0.75
5157	2016.05.24 03:07:40	2016.05.24 06:26:40	-3.5	6	-3.5	1.75
5162	2016.05.24 20:33:20	2016.05.24 20:35:40	-9	0	-9	4.5
5166	2016.05.25 03:53:40	2016.05.25 23:30:00	-4	71.5	42.5	5.75
5171	2016.05.26 04:29:40	2016.05.26 05:01:00	-9	2	-9	4.5
5173	2016.05.26 05:31:30	2016.05.26 23:30:00	-4.5	54	51.5	2.75
5177	2016.05.27 08:34:40	2016.05.27 09:04:40	-2.5	6	-2.5	1.25
5182	2016.05.30 02:43:20	2016.05.30 03:58:40	-2.5	10	-2.5	1.25
5185	2016.05.30 04:34:40	2016.05.30 11:40:40	-8	13.5	-8	4
5187	2016.05.30 17:51:40	2016.05.31 11:00:40	-10.5	15.5	-10.5	5.25
5190	2016.05.31 14:40:40	2016.05.31 18:57:20	-8	21.5	-8	4
5192	2016.06.01 03:11:40	2016.06.01 10:07:40	-5	25	-5	2.5
5195	2016.06.01 17:00:40	2016.06.01 17:01:20	-15	4	-15	7.5
5200	2016.06.02 02:47:00	2016.06.02 03:00:20	-4	0	-4	2
5203	2016.06.02 04:19:00	2016.06.02 05:25:40	-11	0.5	-11	5.5
5207	2016.06.02 08:02:40	2016.06.02 08:27:40	-5	2	-5	2.5
5210	2016.06.02 14:30:40	2016.06.02 14:47:40	-3.5	1	-3.5	1.75
5212	2016.06.02 17:36:20	2016.06.02 23:30:00	-25.5	39.5	36.5	27
5215	2016.06.03 02:34:00	2016.06.03 04:55:40	-1.5	7	-1.5	0.75
5218	2016.06.03 07:04:40	2016.06.03 07:22:01	-2	2	-2	1
5220	2016.06.03 08:05:40	2016.06.03 10:03:40	-4	4.5	-4	2
5222	2016.06.03 14:12:00	2016.06.03 15:30:40	-4.5	17	-4.5	2.25
5225	2016.06.03 17:49:40	2016.06.03 23:30:00	-14.5	35.5	18.5	21.5
5229	2016.06.06 03:10:40	2016.06.06 23:30:00	-7	55.5	33.5	4.75
5231	2016.06.07 02:00:20	2016.06.07 02:50:40	-2	2	-2	1
5233	2016.06.07 03:08:40	2016.06.07 17:51:40	-6.5	43.5	-6.5	3.25
5242	2016.06.08 08:34:59	2016.06.08 10:15:40	-3	9.5	-3	1.5
5244	2016.06.08 14:16:40	2016.06.08 17:09:40	-3	22	-3	1.5
5247	2016.06.08 18:17:40	2016.06.08 23:30:00	-10	23.5	5.5	8.25
5250	2016.06.09 02:32:00	2016.06.09 04:10:40	-3	7.5	-3	1.5
5252	2016.06.09 04:31:40	2016.06.09 04:52:20	-5.5	1.5	-5.5	2.75
5255	2016.06.09 05:34:40	2016.06.09 06:56:40	-3	4	-3	1.5
5258	2016.06.09 08:01:40	2016.06.09 10:00:40	-5.5	5	-5.5	2.75
5260	2016.06.09 17:48:20	2016.06.09 18:30:40	-18.5	3	-18.5	9.25
5263	2016.06.10 02:00:40	2016.06.10 03:00:40	-4	2	-4	2
5265	2016.06.10 03:44:40	2016.06.10 06:21:00	-8.5	3.5	-8.5	4.25
5267	2016.06.10 07:08:00	2016.06.10 09:26:40	-6	3	-6	3
5269	2016.06.10 17:33:40	2016.06.10 19:33:20	-26	6	-26	13
5275	2016.06.13 07:05:40	2016.06.13 07:55:20	-4	0.5	-4	2
5277	2016.06.13 08:05:40	2016.06.13 09:00:40	-3.5	7.5	-3.5	1.75
5279	2016.06.13 14:11:40	2016.06.13 15:47:40	-8	6	-8	4
5286	2016.06.14 07:30:40	2016.06.14 08:04:40	-3.5	6.5	-3.5	1.75
5288	2016.06.14 08:57:40	2016.06.14 09:45:40	-8	6	-8	4
5292	2016.06.14 18:42:40	2016.06.14 23:30:00	-15	49	41	12.75
5294	2016.06.15 03:00:40	2016.06.15 22:45:40	-12	47	-12	6
5297	2016.06.16 03:55:20	2016.06.16 04:15:40	-6	0.5	-6	3
5299	2016.06.16 04:33:20	2016.06.16 04:42:40	-7	0.5	-7	3.5
5309	2016.06.16 18:01:40	2016.06.16 23:30:00	-6.5	117.5	110	9.75
5311	2016.06.17 02:12:00	2016.06.17 09:38:40	-4	28	-4	2
5314	2016.06.17 14:57:20	2016.06.17 16:01:40	-12.5	6.5	-12.5	6.25
5319	2016.06.17 18:44:40	2016.06.17 23:30:00	-15.5	25.5	-9	9.75
5323	2016.06.20 03:01:40	2016.06.20 17:30:00	0	79	68	3
5328	2016.06.21 03:30:40	2016.06.21 03:46:40	-8	3	-8	4
5330	2016.06.21 04:53:40	2016.06.21 20:35:40	-15.5	31.5	-15.5	7.75
5333	2016.06.22 02:33:01	2016.06.22 02:42:40	-2	2	-2	1
5335	2016.06.22 03:34:40	2016.06.22 18:30:00	-6.5	74	71.5	3.5
5337	2016.06.22 20:50:40	2016.06.22 22:51:40	-34	13	-34	17
5342	2016.06.23 03:05:40	2016.06.23 06:30:40	-7.5	9	-7.5	3.75
5346	2016.06.23 17:25:40	2016.06.23 23:30:00	-22	66	65.5	20.75
5357	2016.06.24 14:15:40	2016.06.24 21:47:40	-56	123.5	-56	28
5361	2016.06.27 05:50:40	2016.06.27 13:35:40	-16	56.5	-16	8
5368	2016.06.27 20:26:40	2016.06.27 20:42:40	-36	0	-36	18
5371	2016.06.28 04:15:40	2016.06.28 17:00:00	1.5	143.5	137	6.75
5379	2016.06.29 04:22:40	2016.06.29 21:30:00	-3.5	168.5	165	8.25
5381	2016.06.29 23:14:40	2016.06.29 23:30:00	-1.5	2.5	-1.5	11.5
5388	2016.06.30 05:05:40	2016.06.30 06:34:40	-9.5	6.5	-9.5	4.75
5390	2016.06.30 07:02:40	2016.06.30 08:09:40	-7.5	2.5	-7.5	3.75
5396	2016.06.30 17:38:40	2016.06.30 23:30:00	-6	97	80.5	13.25
5399	2016.07.01 03:04:40	2016.07.01 09:20:40	-4.5	10.5	-4.5	2.25
5405	2016.07.04 03:41:40	2016.07.05 04:19:40	-17	33.5	-17	8.5
5409	2016.07.05 08:19:40	2016.07.05 09:41:40	-5.5	3	-5.5	2.75
5421	2016.07.06 07:59:40	2016.07.06 12:10:20	-9	60	-9	4.5
5423	2016.07.06 14:05:40	2016.07.06 23:30:00	-12.5	134.5	130	6.75
5425	2016.07.07 02:45:40	2016.07.07 17:00:00	-3.5	59.5	53.5	2.25
5430	2016.07.08 03:03:00	2016.07.08 05:20:40	-7	6	-7	3.5
5434	2016.07.08 07:31:40	2016.07.08 17:30:00	-5	108.5	103.5	4.75
5436	2016.07.11 03:00:40	2016.07.11 06:00:00	1	46.5	41	1.25
5438	2016.07.11 07:07:20	2016.07.11 08:00:40	-5	1.5	-5	2.5
5440	2016.07.11 17:57:40	2016.07.11 23:30:00	-15	21.5	-6	14.5
5442	2016.07.12 03:48:40	2016.07.12 04:12:00	-6	1	-6	3
5448	2016.07.12 18:40:40	2016.07.12 23:30:00	-24	6.5	-13	13.25
5450	2016.07.13 02:04:20	2016.07.13 03:00:40	-2	3.5	-2	1
5452	2016.07.13 03:57:20	2016.07.13 04:18:00	-8	0.5	-8	4
5454	2016.07.13 04:37:40	2016.07.13 04:54:40	-7.5	1	-7.5	3.75
5457	2016.07.13 07:45:40	2016.07.13 08:18:40	-7.5	3	-7.5	3.75
5462	2016.07.13 17:43:40	2016.07.13 18:30:40	-32	2	-32	16
5464	2016.07.13 20:49:40	2016.07.13 20:53:40	-14.5	0.5	-14.5	7.25
5467	2016.07.14 02:03:01	2016.07.14 03:02:20	-4.5	0	-4.5	2.25
5469	2016.07.14 04:22:40	2016.07.14 13:00:00	-5	100.5	95.5	3.75
5472	2016.07.14 14:43:40	2016.07.14 16:46:20	-28	4.5	-28	14
5474	2016.07.14 17:05:40	2016.07.14 20:17:40	-23.5	16.5	-23.5	11.75
5478	2016.07.15 03:05:40	2016.07.15 03:23:00	-5.5	1	-5.5	2.75
5480	2016.07.15 05:00:40	2016.07.15 18:52:40	-15	39.5	-15	7.5
5482	2016.07.15 20:12:40	2016.07.15 23:30:00	-7	15.5	-6.5	7.25
5486	2016.07.18 03:37:40	2016.07.18 05:51:40	-5	10.5	-5	2.5
5488	2016.07.18 08:14:40	2016.07.18 13:29:40	-7	27	-7	3.5
5490	2016.07.18 20:00:40	2016.07.18 20:14:40	-9	2	-9	4.5
5498	2016.07.19 05:40:20	2016.07.19 10:24:40	-9.5	7.5	-9.5	4.75
5507	2016.07.20 08:59:40	2016.07.20 18:00:00	-5	84	81.5	3.25
5509	2016.07.20 20:07:40	2016.07.20 22:05:20	-5	17	-5	2.5
5512	2016.07.21 02:55:20	2016.07.21 03:00:40	-3.5	0	-3.5	1.75
5515	2016.07.21 04:35:40	2016.07.21 08:05:40	-2.5	9.5	-2.5	1.25
5519	2016.07.21 20:14:20	2016.07.21 20:49:40	-11.5	1.5	-11.5	5.75
5522	2016.07.22 02:50:40	2016.07.22 04:02:40	-4	4	-4	2
5524	2016.07.22 04:37:40	2016.07.22 08:08:40	-6.5	7.5	-6.5	3.25
5529	2016.07.22 17:01:40	2016.07.22 23:30:00	-6.5	38.5	22.5	16.75
5531	2016.07.25 03:05:00	2016.07.25 04:47:40	-3.5	20	-3.5	1.75
5536	2016.07.25 08:00:40	2016.07.25 09:23:40	-6.5	2.5	-6.5	3.25
5544	2016.07.26 04:33:40	2016.07.26 17:59:40	-10.5	62	-10.5	5.25
5549	2016.07.27 03:40:40	2016.07.27 03:48:40	-7.5	0.5	-7.5	3.75
5552	2016.07.27 05:12:20	2016.07.27 17:42:40	-9	27	-9	4.5
5554	2016.07.27 18:26:40	2016.07.27 19:00:40	-18.5	1	-18.5	9.25
5556	2016.07.27 20:27:40	2016.07.27 20:39:40	-8.5	0	-8.5	4.25
5558	2016.07.27 23:06:40	2016.07.27 23:30:00	-9	6.5	-3.5	16.75
5560	2016.07.28 02:52:40	2016.07.28 02:59:00	-4	0.5	-4	2
5562	2016.07.28 03:00:40	2016.07.28 04:29:40	-5.5	5.5	-5.5	2.75
5564	2016.07.28 05:15:00	2016.07.28 14:10:40	-9.5	22.5	-9.5	4.75
5569	2016.07.28 20:04:20	2016.07.28 23:30:00	-3.5	64	52	5
5574	2016.07.29 05:35:40	2016.07.29 06:16:40	-12.5	7	-12.5	6.25
5577	2016.07.29 14:31:20	2016.07.29 17:00:40	-10	19	-10	5
5582	2016.08.01 03:15:40	2016.08.01 03:50:40	-3	5.5	-3	1.5
5585	2016.08.01 08:37:20	2016.08.01 10:00:40	-3.5	6.5	-3.5	1.75
5587	2016.08.01 14:06:40	2016.08.01 16:29:20	-6	8.5	-6	3
5590	2016.08.02 02:38:00	2016.08.02 05:00:00	-0.5	23.5	19	0.75
5592	2016.08.02 07:19:40	2016.08.02 07:58:40	-4.5	2.5	-4.5	2.25
5605	2016.08.03 04:39:40	2016.08.03 06:51:40	-5.5	10	-5.5	2.75
5608	2016.08.03 07:44:40	2016.08.03 09:14:20	-7	6	-7	3.5
5611	2016.08.03 14:56:40	2016.08.03 23:30:00	-2	47	44	3.5
5613	2016.08.04 02:06:40	2016.08.04 04:39:40	-2	16	-2	1
5616	2016.08.04 08:02:40	2016.08.04 10:30:40	-7	7	-7	3.5
5619	2016.08.04 17:30:40	2016.08.04 23:30:00	-4	38	33.5	12
5621	2016.08.05 02:14:40	2016.08.05 10:30:00	-1	29	28.5	1.25
5626	2016.08.05 20:58:40	2016.08.05 21:24:20	-10	0.5	-10	5
5631	2016.08.08 03:32:40	2016.08.08 04:28:40	-3.5	3	-3.5	1.75
5633	2016.08.08 05:27:20	2016.08.08 16:30:40	-8	24	-8	4
5637	2016.08.09 02:58:01	2016.08.09 17:00:00	-1.5	39.5	32.5	1
5644	2016.08.10 05:02:00	2016.08.10 16:59:40	-5.5	25.5	-5.5	2.75
5651	2016.08.11 04:00:40	2016.08.11 14:30:01	-2.5	37.5	34.5	1.75
5653	2016.08.11 17:37:40	2016.08.11 23:30:00	-12.5	15	-1.5	14
5658	2016.08.12 05:53:40	2016.08.12 06:58:40	-4	0.5	-4	2
5660	2016.08.12 07:33:40	2016.08.12 15:30:40	-6	11.5	-6	3
5664	2016.08.15 03:35:00	2016.08.15 17:30:00	-3	45	42	1.75
5666	2016.08.15 20:30:40	2016.08.15 21:02:40	-7	3	-7	3.5
5672	2016.08.16 04:32:40	2016.08.16 04:47:40	-5	0	-5	2.5
5677	2016.08.16 18:17:40	2016.08.16 20:25:20	-19	3.5	-19	9.5
5681	2016.08.17 02:19:40	2016.08.17 10:15:20	-3	16	-3	1.5
5683	2016.08.17 14:30:40	2016.08.17 16:31:40	-4.5	14	-4.5	2.25
5686	2016.08.17 17:30:40	2016.08.17 18:28:40	-15	2.5	-15	7.5
5689	2016.08.17 20:37:40	2016.08.17 21:00:40	-9	14	-9	4.5
5691	2016.08.18 02:03:40	2016.08.18 02:36:40	-4.5	0.5	-4.5	2.25
5693	2016.08.18 04:06:40	2016.08.18 10:14:40	-6.5	15	-6.5	3.25
5698	2016.08.18 23:01:40	2016.08.18 23:30:00	-4	2.5	-3	4.75
5700	2016.08.19 02:52:00	2016.08.19 03:01:40	-3	2.5	-3	1.5
5702	2016.08.19 04:01:01	2016.08.19 04:45:40	-4	4.5	-4	2
5706	2016.08.19 14:12:00	2016.08.19 14:50:40	-7.5	0.5	-7.5	3.75
5708	2016.08.19 17:23:40	2016.08.19 23:30:00	-15.5	33	14	15.25
5723	2016.08.23 03:01:40	2016.08.23 03:06:40	-3	0.5	-3	1.5
5726	2016.08.23 05:38:00	2016.08.23 17:00:00	-2.5	48.5	44	2
5731	2016.08.23 20:20:40	2016.08.23 23:30:00	-17	4	-13.5	8.75
5737	2016.08.24 08:31:30	2016.08.24 09:00:40	-2.5	0.5	-2.5	1.25
5745	2016.08.25 02:30:40	2016.08.25 03:00:40	-3	1.5	-3	1.5
5747	2016.08.25 03:45:40	2016.08.25 10:10:40	-9	13.5	-9	4.5
5752	2016.08.26 04:15:40	2016.08.26 10:26:40	-5.5	11.5	-5.5	2.75
5758	2016.08.29 02:51:40	2016.08.29 23:30:00	-10.5	50	25.5	6.75
5760	2016.08.30 03:08:00	2016.08.30 04:54:00	-2	4	-2	1
5765	2016.08.30 07:32:30	2016.08.30 07:49:40	-1	0	-1	0.5
5776	2016.08.31 04:52:40	2016.08.31 09:45:40	-8.5	6.5	-8.5	4.25
5781	2016.09.01 02:08:40	2016.09.01 02:12:40	-3	1	-3	1.5
5783	2016.09.01 03:11:40	2016.09.01 04:20:40	-6.5	2	-6.5	3.25
