Ticket	Entry_time	Exit_time	MAE	MFE	PNL	
521	2020.11.03 14:00:40	2020.11.03 15:30:00	-98	44	25	29.75
524	2020.11.05 14:59:40	2020.11.05 16:01:40	-119	16	-119	29.75
529	2020.11.09 17:04:40	2020.11.09 21:14:40	-680	194	-680	170
534	2020.11.11 14:27:20	2020.11.11 15:50:40	-147	103	-147	36.75
538	2020.11.13 14:23:40	2020.11.13 14:52:40	-94	26	-94	23.5
547	2020.11.19 17:38:40	2020.11.19 18:00:00	25	109	31	43.5
550	2020.11.20 17:22:40	2020.11.20 18:00:00	-26	90	44	38.25
552	2020.11.23 14:30:20	2020.11.23 15:00:00	-18	28	13	14.5
558	2020.11.24 17:37:40	2020.11.24 18:00:00	-18	202	200	35.5
562	2020.11.26 14:56:40	2020.11.26 15:30:00	-12	25	12	9.5
566	2020.11.27 14:37:40	2020.11.27 15:00:00	-8	24	16	7.25
568	2020.11.30 14:06:40	2020.11.30 14:30:00	-12	166	115	24.25
572	2020.12.01 14:59:40	2020.12.01 15:18:20	-56	15	-56	14
575	2020.12.02 17:12:40	2020.12.02 17:30:00	-10	127	79	85.25
577	2020.12.03 14:51:40	2020.12.03 15:37:40	-51	22	-51	12.75
581	2020.12.04 17:49:20	2020.12.04 20:00:00	-146	47	40	46
592	2020.12.11 17:12:40	2020.12.11 18:37:40	-323	19	-323	80.75
594	2020.12.14 14:40:20	2020.12.14 15:00:00	-15	18	14	7.25
596	2020.12.15 14:01:40	2020.12.15 14:30:00	13	103	92	11.5
600	2020.12.16 17:34:40	2020.12.16 19:00:00	-49	128	114	53.25
607	2020.12.22 14:04:40	2020.12.22 14:30:00	-7	84	63	13.25
611	2020.12.23 14:35:40	2020.12.23 16:00:00	-41	44	14	12.75
614	2020.12.23 17:33:40	2020.12.23 17:52:40	-130	15	-130	32.5
618	2020.12.28 14:18:20	2020.12.28 14:30:00	-4	25	20	6
621	2020.12.28 17:50:40	2020.12.28 18:30:00	-7	88	68	63.75
624	2020.12.29 17:38:40	2020.12.29 18:00:00	-43	70	46	58.25
629	2020.12.31 14:21:40	2020.12.31 14:27:40	-26	0	-26	6.5
633	2021.01.04 14:36:40	2021.01.04 15:00:00	-23	45	43	7.5
640	2021.01.07 14:01:40	2021.01.07 14:30:00	-24	76	37	19.25
642	2021.01.08 14:10:40	2021.01.08 14:30:00	-2	45	27	13.5
644	2021.01.08 17:05:20	2021.01.08 17:26:40	-265	10	-265	66.25
648	2021.01.11 17:06:40	2021.01.11 17:30:00	-64	87	62	82.5
650	2021.01.12 14:05:40	2021.01.12 15:14:40	-61	10	-61	15.25
655	2021.01.18 14:00:40	2021.01.18 16:15:40	-40	23	-40	10
657	2021.01.18 17:55:40	2021.01.19 01:30:00	-63	40	40	21.5
662	2021.01.20 14:31:40	2021.01.20 15:00:00	-7	60	58	12.75
664	2021.01.21 17:10:40	2021.01.21 17:30:00	6	135	80	60.5
668	2021.01.25 14:11:40	2021.01.25 16:30:00	-76	68	27	20.5
671	2021.01.26 17:48:40	2021.01.26 23:30:00	-216	362	213	82.5
676	2021.01.28 14:08:40	2021.01.28 14:30:00	-7	162	88	37
678	2021.01.29 14:30:40	2021.01.29 14:40:40	-195	14	-195	48.75
680	2021.01.29 17:23:40	2021.01.29 18:22:40	-549	88	-549	137.25
683	2021.02.01 17:35:20	2021.02.01 18:30:00	-250	212	204	133.75
685	2021.02.02 14:22:40	2021.02.02 16:14:20	-84	33	-84	21
690	2021.02.04 14:07:40	2021.02.04 15:30:00	-71	54	28	31.25
698	2021.02.08 17:04:40	2021.02.08 18:29:20	-164	77	-164	41
704	2021.02.11 14:59:40	2021.02.11 15:30:00	-13	53	34	14.25
706	2021.02.11 17:50:40	2021.02.11 19:19:40	-227	20	-227	56.75
708	2021.02.12 17:38:40	2021.02.12 18:00:00	-7	106	54	30.75
711	2021.02.15 14:30:40	2021.02.15 14:42:40	-13	6	-13	3.25
713	2021.02.15 17:31:40	2021.02.15 18:00:00	-5	22	15	6.25
716	2021.02.17 14:36:40	2021.02.17 15:17:40	-78	23	-78	19.5
720	2021.02.19 14:04:40	2021.02.19 14:30:00	-5	90	87	14
723	2021.02.19 17:42:20	2021.02.19 18:30:00	-69	80	62	47.75
726	2021.02.23 17:25:40	2021.02.23 18:00:00	-153	334	234	259
728	2021.02.24 14:07:40	2021.02.24 14:30:00	-14	224	193	47.5
731	2021.02.25 14:03:40	2021.02.25 14:30:00	-111	73	51	42.5
734	2021.02.26 14:02:40	2021.02.26 14:30:00	-56	289	205	74.25
737	2021.02.26 17:42:40	2021.02.26 18:00:00	-73	272	194	158
741	2021.03.01 17:02:20	2021.03.01 17:30:00	-178	133	85	75
743	2021.03.02 14:03:40	2021.03.02 14:30:00	-5	87	61	20.5
751	2021.03.05 14:29:40	2021.03.05 15:00:00	-52	104	50	39.5
755	2021.03.08 17:30:40	2021.03.08 18:50:40	-688	68	-688	172
761	2021.03.11 14:45:40	2021.03.11 15:00:00	-17	142	55	34.75
763	2021.03.11 17:49:40	2021.03.11 18:00:00	-49	91	75	92.75
774	2021.03.19 17:54:40	2021.03.19 19:00:00	-76	129	106	94.75
779	2021.03.23 14:34:40	2021.03.23 15:00:00	-38	114	83	18.25
781	2021.03.24 14:10:20	2021.03.24 14:46:40	-108	6	-108	27
786	2021.03.25 17:30:40	2021.03.25 18:00:00	-182	130	106	65.75
788	2021.03.26 14:43:40	2021.03.26 15:30:00	-26	114	85	65.75
791	2021.03.26 17:45:40	2021.03.26 19:30:00	-99	170	127	72
794	2021.03.29 17:36:40	2021.03.29 19:00:00	-181	169	93	60.25
799	2021.03.30 17:43:40	2021.03.30 18:30:00	-47	139	91	75.75
801	2021.03.31 14:38:40	2021.03.31 15:30:00	-45	72	22	14.5
803	2021.04.05 14:49:40	2021.04.05 16:00:00	-60	203	167	23.5
805	2021.04.06 17:54:40	2021.04.06 18:30:00	-78	133	78	40
812	2021.04.12 14:07:20	2021.04.12 14:30:00	-12	61	51	12.5
815	2021.04.13 14:36:40	2021.04.13 15:30:00	-32	85	49	30
820	2021.04.15 14:49:40	2021.04.15 15:00:00	-13	49	47	24
826	2021.04.20 14:35:40	2021.04.20 16:30:00	-50	83	67	21.75
832	2021.04.22 17:27:40	2021.04.22 18:00:00	-11	131	47	56.5
837	2021.04.26 14:44:40	2021.04.26 15:00:00	-10	56	50	18.25
839	2021.04.26 17:04:20	2021.04.26 18:00:00	-39	109	34	48.75
843	2021.04.28 14:03:40	2021.04.28 14:30:00	-13	32	10	11
846	2021.04.29 14:05:00	2021.04.29 14:30:00	-6	53	19	10.75
851	2021.05.03 17:07:40	2021.05.03 17:53:40	-261	125	-261	65.25
855	2021.05.05 17:40:40	2021.05.05 19:00:00	-117	101	87	75.5
859	2021.05.06 17:36:40	2021.05.06 18:00:00	-16	157	67	60
865	2021.05.11 14:00:40	2021.05.11 14:26:40	-134	4	-134	33.5
871	2021.05.14 14:04:40	2021.05.14 14:25:20	-73	36	-73	18.25
875	2021.05.17 17:38:40	2021.05.17 18:51:40	-323	41	-323	80.75
878	2021.05.18 17:17:20	2021.05.18 17:30:00	-59	82	82	62
881	2021.05.21 14:08:40	2021.05.21 14:30:00	-6	57	52	15
885	2021.05.24 14:01:20	2021.05.24 14:14:40	-43	0	-43	10.75
887	2021.05.24 14:58:40	2021.05.24 15:30:00	-2	74	52	17.75
889	2021.05.25 14:11:40	2021.05.25 14:30:00	-14	42	35	13.75
892	2021.05.26 17:53:20	2021.05.26 23:30:00	-132	64	-20	46.75
894	2021.05.27 17:17:40	2021.05.27 19:00:00	-79	102	51	51.25
901	2021.06.01 14:19:40	2021.06.01 14:30:00	-9	53	20	9
907	2021.06.03 17:59:40	2021.06.03 20:30:00	-171	159	77	107.5
909	2021.06.07 14:00:40	2021.06.07 14:30:00	-15	130	87	12.5
915	2021.06.10 14:10:40	2021.06.10 14:34:40	-66	39	-66	16.5
921	2021.06.15 14:44:40	2021.06.15 15:30:40	-38	15	-38	9.5
929	2021.06.21 17:37:40	2021.06.21 18:00:00	-6	143	72	66.25
934	2021.06.24 14:07:40	2021.06.24 15:30:00	-34	41	23	10
939	2021.06.29 17:46:40	2021.06.29 19:30:00	-109	110	106	42.75
941	2021.06.30 14:02:40	2021.06.30 14:30:00	-1	91	41	13.5
944	2021.07.01 14:30:40	2021.07.01 15:00:00	-15	79	62	30.75
953	2021.07.13 14:30:40	2021.07.13 14:51:40	-35	5	-35	8.75
955	2021.07.14 17:04:40	2021.07.14 18:28:40	-226	18	-226	56.5
967	2021.07.20 17:20:40	2021.07.20 18:00:00	-78	239	202	84
974	2021.07.23 17:16:40	2021.07.23 18:00:00	-41	104	87	59.75
976	2021.07.26 14:25:40	2021.07.26 15:38:40	-88	50	-88	22
978	2021.07.26 17:36:40	2021.07.26 17:46:20	-126	19	-126	31.5
982	2021.07.28 17:10:40	2021.07.28 17:30:00	-104	169	121	120.75
984	2021.07.29 14:58:40	2021.07.29 15:30:00	-12	51	31	36.75
991	2021.08.03 14:42:40	2021.08.03 15:00:00	-2	25	9	13.75
998	2021.08.05 14:33:40	2021.08.05 15:00:00	-1	30	9	12.25
1001	2021.08.10 14:01:40	2021.08.10 14:42:40	-27	21	-27	6.75
1007	2021.08.12 14:34:40	2021.08.12 15:26:40	-51	11	-51	12.75
1009	2021.08.12 17:19:40	2021.08.12 17:30:00	-6	64	54	59
1017	2021.08.17 17:43:40	2021.08.17 18:55:40	-349	63	-349	87.25
1022	2021.08.20 14:28:40	2021.08.20 15:30:00	-12	128	97	15
1025	2021.08.24 17:08:40	2021.08.24 17:30:00	-30	64	55	40.75
1030	2021.08.26 17:06:40	2021.08.26 17:23:40	-112	11	-112	28
1038	2021.09.01 14:32:40	2021.09.01 15:00:00	-13	24	19	14
1040	2021.09.02 14:14:40	2021.09.02 15:00:00	-17	48	17	8
1044	2021.09.03 14:10:40	2021.09.03 14:30:00	-11	23	16	6.5
1047	2021.09.06 14:39:40	2021.09.06 17:00:00	-35	30	29	9.25
1050	2021.09.07 14:00:40	2021.09.07 14:30:00	-26	30	24	16
1053	2021.09.07 17:32:40	2021.09.07 18:00:00	2	131	116	38.25
1055	2021.09.08 14:11:40	2021.09.08 15:15:40	-45	34	-45	11.25
1059	2021.09.09 14:06:40	2021.09.09 14:14:40	-33	5	-33	8.25
1061	2021.09.09 14:35:40	2021.09.09 14:43:40	-45	0	-45	11.25
1077	2021.09.17 14:38:40	2021.09.17 15:30:00	-25	126	105	19
1090	2021.09.23 14:33:40	2021.09.23 14:47:20	-59	28	-59	14.75
1097	2021.09.28 14:00:40	2021.09.28 14:22:40	-148	16	-148	37
1110	2021.10.05 14:29:20	2021.10.05 16:07:40	-98	63	-98	24.5
1112	2021.10.06 14:03:40	2021.10.06 14:30:00	-34	76	45	29.25
1114	2021.10.08 14:02:40	2021.10.08 14:30:00	0	68	65	13.25
1122	2021.10.14 14:10:40	2021.10.14 14:30:00	-3	48	12	14.25
1124	2021.10.15 14:21:20	2021.10.15 16:14:40	-77	58	-77	19.25
1127	2021.10.15 17:45:40	2021.10.15 18:00:00	-14	101	96	40.25
1129	2021.10.19 17:16:20	2021.10.19 18:00:00	-121	75	72	55.75
1132	2021.10.20 17:30:20	2021.10.20 18:02:40	-167	30	-167	41.75
1137	2021.10.25 14:48:40	2021.10.25 15:00:00	4	40	28	28.5
1140	2021.10.27 14:26:40	2021.10.27 15:30:00	-107	54	48	31
1142	2021.10.27 17:54:40	2021.10.27 19:30:00	-141	128	88	85.75
1144	2021.10.28 17:08:40	2021.10.28 18:00:00	-147	218	79	57.5
1146	2021.10.29 17:52:20	2021.10.29 18:30:00	-102	126	96	39.5
1150	2021.11.01 17:02:40	2021.11.01 17:30:00	-45	78	60	40
1154	2021.11.05 14:33:40	2021.11.05 15:00:00	-17	124	54	11.5
1156	2021.11.05 17:48:40	2021.11.05 18:37:40	-127	44	-127	31.75
1166	2021.11.12 17:45:40	2021.11.12 18:00:00	-1	138	121	76.25
1168	2021.11.15 14:54:40	2021.11.15 15:30:00	-14	165	122	13.5
1174	2021.11.17 17:11:40	2021.11.17 18:00:00	-90	125	44	52.5
1177	2021.11.18 14:30:40	2021.11.18 14:42:40	-32	3	-32	8
1181	2021.11.19 14:08:40	2021.11.19 16:00:00	-71	68	63	35
1188	2021.11.24 17:00:40	2021.11.24 17:30:00	-205	197	164	106.25
1190	2021.11.25 14:33:40	2021.11.25 15:13:40	-51	38	-51	12.75
1193	2021.11.26 14:03:40	2021.11.26 15:02:40	-145	176	-145	36.25
1198	2021.11.29 14:40:20	2021.11.29 16:00:00	-71	171	148	23.75
1201	2021.11.30 14:24:40	2021.11.30 16:00:00	-135	144	139	42.5
1203	2021.12.01 17:01:40	2021.12.01 18:00:00	-312	95	67	83.25
1211	2021.12.06 17:15:40	2021.12.06 20:00:00	-419	275	272	201.25
1217	2021.12.09 14:06:20	2021.12.09 16:30:00	-92	45	19	29.75
1224	2021.12.13 14:36:40	2021.12.13 16:00:40	-72	9	-72	18
1228	2021.12.14 14:08:40	2021.12.14 14:30:00	3	102	86	29.25
1236	2021.12.17 17:35:20	2021.12.17 18:00:00	-75	471	398	146
1240	2021.12.21 14:27:40	2021.12.21 15:00:00	-48	47	21	20.75
1245	2021.12.22 17:37:40	2021.12.22 18:00:00	33	266	246	84
1247	2021.12.23 14:01:40	2021.12.23 15:00:00	-46	29	22	12
1249	2021.12.28 14:24:20	2021.12.28 15:15:40	-67	55	-67	16.75
1255	2021.12.30 14:35:40	2021.12.30 14:57:40	-50	26	-50	12.5
1257	2021.12.31 14:27:40	2021.12.31 15:00:00	-4	78	70	24.75
1267	2022.01.06 14:05:40	2022.01.06 14:26:40	-154	14	-154	38.5
1270	2022.01.07 14:06:40	2022.01.07 14:26:40	-129	14	-129	32.25
1276	2022.01.11 17:03:40	2022.01.11 18:30:00	-358	646	628	118.5
1279	2022.01.13 14:11:40	2022.01.13 14:30:00	-47	33	33	20.75
1288	2022.01.18 17:06:40	2022.01.18 17:30:00	3	239	184	103.25
1294	2022.01.20 17:31:40	2022.01.20 18:00:00	-40	141	67	75.75
1298	2022.01.21 17:31:40	2022.01.21 18:00:00	-15	552	331	148.5
1307	2022.01.26 17:03:40	2022.01.26 17:44:40	-591	68	-591	147.75
1309	2022.01.27 14:53:40	2022.01.27 15:30:00	-114	142	74	77.5
1312	2022.01.28 14:03:40	2022.01.28 14:21:40	-191	59	-191	47.75
1315	2022.01.28 17:54:40	2022.01.28 18:00:00	-75	179	170	235.25
1322	2022.02.03 14:37:40	2022.02.03 15:00:00	-8	113	32	43.75
1324	2022.02.04 14:45:40	2022.02.04 15:00:00	12	192	156	71.25
1330	2022.02.08 17:45:40	2022.02.08 18:00:00	63	284	201	89
1333	2022.02.10 14:02:40	2022.02.10 14:30:00	2	79	44	19
1336	2022.02.14 14:39:40	2022.02.14 15:00:00	128	589	470	53.5
1338	2022.02.14 17:48:40	2022.02.14 18:30:00	-198	280	209	98.25
1340	2022.02.15 17:41:40	2022.02.15 19:00:00	-38	174	119	69
1351	2022.02.22 14:14:40	2022.02.22 16:35:20	-254	117	-254	63.5
1353	2022.02.23 14:25:40	2022.02.23 15:00:00	-13	101	62	56.75
1358	2022.02.25 17:31:20	2022.02.25 18:00:00	-296	305	174	153.5
1360	2022.02.28 17:38:40	2022.02.28 18:00:00	44	314	234	124
1365	2022.03.03 14:27:20	2022.03.03 15:30:00	-116	158	98	53.75
1370	2022.03.04 14:46:40	2022.03.04 16:46:40	-271	281	-271	67.75
1377	2022.03.08 17:54:40	2022.03.08 18:00:00	-78	152	106	150
1379	2022.03.09 14:35:40	2022.03.09 15:00:00	-128	72	46	56.5
1381	2022.03.09 17:02:40	2022.03.09 18:00:00	-219	251	177	125
1385	2022.03.11 14:32:40	2022.03.11 14:55:40	-179	28	-179	44.75
1389	2022.03.14 14:54:40	2022.03.14 15:33:40	-315	73	-315	78.75
1392	2022.03.15 14:20:40	2022.03.15 15:00:00	-62	298	140	53.75
1398	2022.03.18 14:27:40	2022.03.18 14:50:40	-99	51	-99	24.75
1400	2022.03.18 17:02:40	2022.03.18 18:00:00	-64	205	56	87.75
1405	2022.03.22 14:48:40	2022.03.22 15:00:00	-11	39	27	27.25
1409	2022.03.24 14:50:40	2022.03.24 15:30:40	-126	10	-126	31.5
1414	2022.03.29 14:13:40	2022.03.29 14:31:20	-109	16	-109	27.25
1420	2022.03.31 17:34:40	2022.03.31 18:00:00	-87	183	109	83.5
1423	2022.04.01 14:57:20	2022.04.01 15:31:40	-75	19	-75	18.75
1426	2022.04.04 14:17:40	2022.04.04 14:35:40	-63	7	-63	15.75
1428	2022.04.04 17:38:40	2022.04.04 18:30:00	-162	142	119	61.25
1435	2022.04.06 17:43:40	2022.04.06 18:09:40	-223	54	-223	55.75
1437	2022.04.07 14:08:40	2022.04.07 14:09:40	-103	84	-103	25.75
1446	2022.04.12 14:33:40	2022.04.12 15:00:00	-61	67	61	31.5
1449	2022.04.14 14:03:40	2022.04.14 14:54:40	-109	63	-109	27.25
1453	2022.04.18 14:00:40	2022.04.18 14:30:00	-4	175	116	12.75
1455	2022.04.20 14:49:40	2022.04.20 15:00:00	27	333	303	22.5
1462	2022.04.25 14:35:40	2022.04.25 16:00:00	-154	248	220	77.25
1464	2022.04.25 17:25:40	2022.04.25 17:30:00	6	163	105	130.25
1477	2022.05.03 14:29:40	2022.05.03 15:00:00	-47	106	85	34
1482	2022.05.05 14:06:40	2022.05.05 14:30:20	-143	23	-143	35.75
1488	2022.05.06 17:18:40	2022.05.06 18:00:00	-628	301	189	273.75
1491	2022.05.09 14:53:40	2022.05.09 16:00:00	-108	239	119	67.25
1499	2022.05.12 14:00:40	2022.05.12 14:48:40	-233	161	-233	58.25
1501	2022.05.13 14:35:40	2022.05.13 15:00:00	-36	184	151	25.5
1503	2022.05.16 14:05:40	2022.05.16 15:30:00	-70	175	161	28
1505	2022.05.16 17:22:40	2022.05.16 17:57:20	-564	69	-564	141
1515	2022.05.20 14:33:40	2022.05.20 15:00:00	-40	134	41	27.75
1521	2022.05.24 14:07:40	2022.05.24 14:30:00	0	111	47	25.5
1529	2022.05.30 17:47:40	2022.05.30 18:30:00	-24	132	125	39.75
1532	2022.06.01 14:06:40	2022.06.01 14:30:00	-10	59	29	33.25
1540	2022.06.06 14:31:40	2022.06.06 14:49:40	-85	13	-85	21.25
