Ticket	Entry_time	Exit_time	MAE	MFE	PNL	
307	2020.01.15 05:05:40	2020.01.15 07:54:40	-23.5	3	-23.5	SHORT
313	2020.01.22 01:33:40	2020.01.22 02:18:40	-15	4.5	-15	SHORT
316	2020.01.23 01:32:40	2020.01.23 03:24:40	-23.5	16.5	-23.5	SHORT
322	2020.01.28 04:02:40	2020.01.28 06:02:40	-22	14.5	-22	SHORT
330	2020.02.05 01:43:40	2020.02.05 08:00:00	-15	56.5	36.5	SHORT
339	2020.02.13 01:47:40	2020.02.13 02:00:00	-2.5	108	75.5	SHORT
341	2020.02.13 05:27:40	2020.02.13 07:00:00	-10.5	23.5	21.5	SHORT
353	2020.02.26 04:02:40	2020.02.26 04:14:40	-68.5	24	-68.5	SHORT
356	2020.02.27 01:42:20	2020.02.27 01:45:20	-111.5	37	-111.5	SHORT
368	2020.03.11 05:17:40	2020.03.11 05:26:40	-113.5	5.5	-113.5	SHORT
371	2020.03.12 04:04:40	2020.03.12 04:30:00	-71	317.5	307.5	SHORT
373	2020.03.13 05:00:40	2020.03.13 07:25:40	-174	81	-174	SHORT
377	2020.03.18 05:11:40	2020.03.18 05:33:00	-123	2	-123	SHORT
379	2020.03.20 01:35:40	2020.03.20 03:23:40	-137	47	-137	SHORT
381	2020.03.23 05:22:40	2020.03.23 06:00:40	-123.5	11.5	-123.5	SHORT
387	2020.03.26 05:06:40	2020.03.26 06:06:40	-120.5	60.5	-120.5	SHORT
389	2020.03.27 05:12:40	2020.03.27 09:04:40	-119.5	93.5	-119.5	SHORT
393	2020.04.01 04:15:40	2020.04.01 07:30:00	-61.5	90.5	77	SHORT
398	2020.04.03 05:12:40	2020.04.03 07:30:00	-31	74.5	71.5	SHORT
407	2020.04.15 05:10:40	2020.04.15 06:00:00	-4.5	45.5	27.5	SHORT
415	2020.04.22 01:51:40	2020.04.22 03:01:40	-64	35	-64	SHORT
419	2020.04.24 04:23:20	2020.04.24 05:02:40	-48	28	-48	SHORT
424	2020.04.28 04:02:40	2020.04.28 05:00:00	-11.5	90	80.5	SHORT
426	2020.04.29 01:38:40	2020.04.29 02:40:40	-62.5	21	-62.5	SHORT
429	2020.04.29 05:15:40	2020.04.29 14:30:00	-64	85	80	SHORT
449	2020.05.15 01:43:40	2020.05.15 02:31:40	-54.5	0	-54.5	SHORT
453	2020.05.20 01:36:40	2020.05.20 02:00:40	-64.5	3.5	-64.5	SHORT
462	2020.05.26 05:14:20	2020.05.26 06:05:40	-17	10	-17	SHORT
465	2020.05.28 04:14:20	2020.05.28 04:53:40	-41.5	19.5	-41.5	SHORT
471	2020.06.02 01:42:40	2020.06.02 02:30:00	-8.5	63	30	SHORT
480	2020.06.10 04:02:40	2020.06.10 04:11:40	-19	3	-19	SHORT
485	2020.06.15 05:05:40	2020.06.15 05:16:40	-52	0	-52	SHORT
487	2020.06.16 01:35:40	2020.06.16 02:28:40	-69.5	1	-69.5	SHORT
491	2020.06.17 04:29:40	2020.06.17 09:07:40	-76.5	49	-76.5	SHORT
493	2020.06.18 04:21:40	2020.06.18 05:00:00	-5	108	52	SHORT
496	2020.06.19 04:06:00	2020.06.19 04:34:20	-27.5	17.5	-27.5	SHORT
500	2020.06.23 01:31:40	2020.06.23 01:47:40	-35.5	6	-35.5	SHORT
502	2020.06.23 04:08:40	2020.06.23 04:30:00	5	318.5	280.5	SHORT
505	2020.06.24 01:57:40	2020.06.24 03:06:40	-59	18.5	-59	SHORT
507	2020.06.24 04:00:40	2020.06.24 04:31:40	-31.5	9	-31.5	SHORT
509	2020.06.25 04:16:40	2020.06.25 05:00:00	-4	95	85.5	SHORT
513	2020.06.26 05:17:40	2020.06.26 10:30:00	-40.5	99.5	70.5	SHORT
520	2020.07.01 04:19:40	2020.07.01 04:42:40	-25.5	4	-25.5	SHORT
531	2020.07.07 04:07:40	2020.07.07 04:30:00	-3	76	53	SHORT
534	2020.07.09 01:40:40	2020.07.09 12:46:40	-53	52	-53	SHORT
545	2020.07.17 04:06:40	2020.07.17 05:19:40	-23.5	30	-23.5	SHORT
553	2020.07.23 05:13:40	2020.07.23 06:00:00	-21	56	38.5	SHORT
559	2020.07.29 01:31:40	2020.07.29 03:30:40	-36.5	25.5	-36.5	SHORT
561	2020.07.29 04:08:40	2020.07.29 04:30:00	-10	31.5	29.5	SHORT
566	2020.08.03 05:05:20	2020.08.03 10:30:00	-16	78.5	70	SHORT
569	2020.08.05 04:14:20	2020.08.05 05:43:40	-33	12	-33	SHORT
572	2020.08.07 05:18:40	2020.08.07 05:30:00	-1.5	40	37.5	SHORT
576	2020.08.12 01:47:40	2020.08.12 03:19:40	-46	13	-46	SHORT
579	2020.08.13 05:09:40	2020.08.13 10:03:40	-42	39	-42	SHORT
586	2020.08.20 04:10:40	2020.08.20 05:00:00	-9.5	54	49.5	SHORT
589	2020.08.21 04:25:40	2020.08.21 10:30:00	-17.5	77	52	SHORT
592	2020.08.24 04:07:40	2020.08.24 04:16:40	-21	2.5	-21	SHORT
612	2020.09.09 05:02:40	2020.09.09 05:13:40	-69	5.5	-69	SHORT
624	2020.09.16 01:37:40	2020.09.16 02:30:00	-18	54.5	41	SHORT
626	2020.09.16 04:06:40	2020.09.16 04:40:40	-34	4	-34	SHORT
641	2020.09.29 04:17:40	2020.09.29 06:30:00	-17	44.5	39.5	SHORT
647	2020.10.02 01:31:40	2020.10.02 08:00:00	-79.5	213.5	190	SHORT
661	2020.10.12 04:17:40	2020.10.12 04:32:40	-39	4	-39	SHORT
664	2020.10.13 01:33:40	2020.10.13 04:00:00	-38.5	103.5	67.5	SHORT
667	2020.10.14 04:22:40	2020.10.14 04:47:40	-35	16	-35	SHORT
670	2020.10.15 01:37:40	2020.10.15 05:00:00	-64.5	117	81	SHORT
672	2020.10.16 01:32:20	2020.10.16 02:11:40	-31	8.5	-31	SHORT
682	2020.10.22 04:26:40	2020.10.22 08:27:40	-39	34	-39	SHORT
687	2020.10.27 04:18:40	2020.10.27 05:00:00	-9	51.5	41.5	SHORT
693	2020.11.02 01:37:40	2020.11.02 03:40:40	-91	83	-91	SHORT
699	2020.11.03 05:27:40	2020.11.03 07:00:00	-12	63.5	55.5	SHORT
704	2020.11.05 01:37:40	2020.11.05 03:00:40	-97	34	-97	SHORT
710	2020.11.10 01:53:40	2020.11.10 02:30:00	-10	139.5	112	SHORT
712	2020.11.10 04:21:40	2020.11.10 05:00:00	-16	186	158	SHORT
716	2020.11.12 05:24:40	2020.11.12 06:00:00	-14	97.5	51.5	SHORT
719	2020.11.16 05:06:40	2020.11.16 09:30:00	-46	66.5	52.5	SHORT
721	2020.11.17 01:50:40	2020.11.17 04:30:00	-1	90.5	81.5	SHORT
726	2020.11.19 05:11:40	2020.11.19 07:38:40	-36	56.5	-36	SHORT
736	2020.11.26 05:11:40	2020.11.26 06:00:00	-3	33.5	22.5	SHORT
738	2020.11.27 01:38:40	2020.11.27 06:45:40	-50	24	-50	SHORT
741	2020.11.30 04:28:40	2020.11.30 04:42:40	-28	12	-28	SHORT
746	2020.12.03 04:18:40	2020.12.03 05:16:40	-46	11	-46	SHORT
750	2020.12.08 01:59:20	2020.12.08 10:45:40	-28	33.5	-28	SHORT
753	2020.12.10 05:15:40	2020.12.10 05:30:00	0.5	68	43.5	SHORT
757	2020.12.14 05:07:40	2020.12.14 05:19:40	-8.5	0.5	-8.5	SHORT
766	2020.12.22 01:36:40	2020.12.22 03:29:40	-37.5	28	-37.5	SHORT
768	2020.12.22 05:03:40	2020.12.22 06:30:00	-8	45.5	42.5	SHORT
777	2020.12.29 05:15:40	2020.12.29 06:58:40	-12.5	8	-12.5	SHORT
787	2021.01.07 04:15:40	2021.01.07 08:39:40	-38.5	53	-38.5	SHORT
790	2021.01.08 05:06:40	2021.01.08 05:21:40	-24.5	7	-24.5	SHORT
792	2021.01.11 05:11:40	2021.01.11 09:26:40	-52.5	27	-52.5	SHORT
796	2021.01.12 05:14:40	2021.01.12 06:30:00	-5.5	40	35	SHORT
800	2021.01.14 04:11:40	2021.01.14 04:14:40	-23.5	5	-23.5	SHORT
804	2021.01.18 01:44:40	2021.01.18 13:07:40	-56	81	-56	SHORT
811	2021.01.20 05:11:40	2021.01.20 05:30:00	4.5	19.5	17.5	SHORT
816	2021.01.22 04:08:40	2021.01.22 06:00:00	-5.5	60.5	30	SHORT
821	2021.01.26 04:24:40	2021.01.26 07:00:00	-21	99.5	84	SHORT
825	2021.01.29 01:55:40	2021.01.29 04:00:00	-67	137	123	SHORT
830	2021.02.02 05:01:40	2021.02.02 07:30:00	-6	76.5	58	SHORT
832	2021.02.03 04:07:40	2021.02.03 04:25:40	-45	5	-45	SHORT
834	2021.02.04 01:32:40	2021.02.04 05:30:00	-30.5	65	43	SHORT
848	2021.02.18 05:21:40	2021.02.18 06:30:00	-2	114.5	80.5	SHORT
850	2021.02.19 01:36:40	2021.02.19 02:30:00	-6	56.5	44.5	SHORT
852	2021.02.23 01:59:20	2021.02.23 03:30:40	-59	62	-59	SHORT
855	2021.02.23 05:11:40	2021.02.23 06:16:40	-33	39	-33	SHORT
858	2021.02.25 05:00:40	2021.02.25 05:26:40	-39.5	4.5	-39.5	SHORT
868	2021.03.04 04:24:20	2021.03.04 06:00:00	-28.5	142	139.5	SHORT
870	2021.03.05 01:47:40	2021.03.05 03:00:00	-8.5	161	159.5	SHORT
872	2021.03.05 04:08:40	2021.03.05 04:37:40	-90	16.5	-90	SHORT
875	2021.03.08 04:13:40	2021.03.08 04:30:00	-6.5	109.5	98	SHORT
882	2021.03.15 01:32:40	2021.03.15 02:51:40	-81	22.5	-81	SHORT
889	2021.03.18 01:47:40	2021.03.18 02:32:40	-64.5	3	-64.5	SHORT
891	2021.03.18 04:29:40	2021.03.18 06:30:00	-17	137	134.5	SHORT
893	2021.03.19 05:21:00	2021.03.19 10:17:40	-93.5	121.5	-93.5	SHORT
899	2021.03.25 04:10:40	2021.03.25 05:00:00	6	117.5	35	SHORT
904	2021.03.31 04:07:40	2021.03.31 04:15:40	-25.5	1.5	-25.5	SHORT
909	2021.04.05 05:13:40	2021.04.05 05:30:00	-1	28	19.5	SHORT
915	2021.04.12 01:57:40	2021.04.12 11:06:20	-48	68	-48	SHORT
919	2021.04.15 01:51:40	2021.04.15 05:00:00	-28.5	64.5	32	SHORT
922	2021.04.16 05:07:40	2021.04.16 07:30:40	-28.5	26.5	-28.5	SHORT
928	2021.04.21 04:02:40	2021.04.21 05:30:00	-14	74	68.5	SHORT
934	2021.04.27 01:56:20	2021.04.27 02:37:40	-25.5	2.5	-25.5	SHORT
942	2021.05.04 04:02:40	2021.05.04 04:30:00	-2.5	53.5	38.5	SHORT
949	2021.05.07 05:17:40	2021.05.07 09:30:00	-15.5	65.5	62.5	SHORT
952	2021.05.10 04:25:40	2021.05.10 04:41:40	-15	12.5	-15	SHORT
957	2021.05.13 04:02:40	2021.05.13 04:18:40	-48	5.5	-48	SHORT
963	2021.05.18 01:37:40	2021.05.18 02:42:40	-31.5	30.5	-31.5	SHORT
966	2021.05.19 04:01:40	2021.05.19 04:08:40	-45	5.5	-45	SHORT
972	2021.05.24 05:07:40	2021.05.24 05:30:00	2	60	40	SHORT
983	2021.06.01 04:29:40	2021.06.01 05:13:40	-17	28.5	-17	SHORT
987	2021.06.03 04:01:40	2021.06.03 06:00:00	-11	35.5	18	SHORT
991	2021.06.07 01:39:40	2021.06.07 04:00:00	-15.5	57	41	SHORT
998	2021.06.11 01:37:40	2021.06.11 03:06:40	-20.5	17	-20.5	SHORT
1001	2021.06.11 05:08:40	2021.06.11 09:30:00	-14.5	24	23	SHORT
1004	2021.06.14 04:04:40	2021.06.14 05:22:40	-20	4.5	-20	SHORT
1007	2021.06.17 04:09:40	2021.06.17 04:20:40	-38	5.5	-38	SHORT
1011	2021.06.18 04:22:40	2021.06.18 04:33:20	-19	1	-19	SHORT
1016	2021.06.22 04:00:40	2021.06.22 10:00:00	-24	40	35.5	SHORT
1021	2021.06.24 05:04:20	2021.06.24 06:54:40	-14.5	6	-14.5	SHORT
1025	2021.06.28 04:22:40	2021.06.28 05:41:40	-18	10.5	-18	SHORT
1030	2021.07.06 04:05:40	2021.07.06 05:00:00	-4.5	39.5	34	SHORT
1035	2021.07.09 01:36:20	2021.07.09 03:08:20	-26.5	27.5	-26.5	SHORT
1038	2021.07.12 04:16:20	2021.07.12 06:30:00	-7.5	40.5	31.5	SHORT
1040	2021.07.13 01:36:40	2021.07.13 03:36:40	-25	6.5	-25	SHORT
1045	2021.07.14 05:04:40	2021.07.14 08:00:00	-9.5	40	32.5	SHORT
1049	2021.07.20 04:06:40	2021.07.20 04:15:40	-30	0.5	-30	SHORT
1053	2021.07.21 04:02:40	2021.07.21 05:30:00	-12.5	55.5	48	SHORT
1061	2021.07.29 04:15:40	2021.07.29 05:00:00	-18.5	69	58	SHORT
1074	2021.08.10 04:23:40	2021.08.10 05:00:00	-4	42.5	38.5	SHORT
1077	2021.08.13 04:05:20	2021.08.13 05:15:40	-16	6	-16	SHORT
1082	2021.08.18 01:44:40	2021.08.18 03:43:40	-25	27	-25	SHORT
1087	2021.08.20 04:17:40	2021.08.20 08:30:00	-16.5	84.5	78	SHORT
1094	2021.08.25 01:58:40	2021.08.25 03:05:40	-14	12.5	-14	SHORT
1096	2021.08.25 05:23:40	2021.08.25 08:43:40	-18	16.5	-18	SHORT
1098	2021.08.26 04:01:40	2021.08.26 05:30:00	-7	55	41	SHORT
1118	2021.09.13 04:00:40	2021.09.13 05:00:00	-15	52	47	SHORT
1122	2021.09.14 05:27:40	2021.09.14 10:00:00	-19.5	52.5	50	SHORT
1134	2021.09.28 01:45:40	2021.09.28 02:00:00	12.5	35	33.5	SHORT
1138	2021.09.30 04:28:40	2021.09.30 04:53:40	-43.5	25.5	-43.5	SHORT
1146	2021.10.07 04:08:40	2021.10.07 04:34:40	-52.5	6.5	-52.5	SHORT
1149	2021.10.08 01:33:40	2021.10.08 02:00:40	-33	1.5	-33	SHORT
1152	2021.10.08 05:24:40	2021.10.08 08:00:00	-31.5	68	60.5	SHORT
1158	2021.10.13 04:19:40	2021.10.13 10:33:40	-48.5	59.5	-48.5	SHORT
1161	2021.10.14 04:16:40	2021.10.14 08:51:40	-40	25.5	-40	SHORT
