Date	PNL	MAE	MFE
18.11.2021	8372.5	8328.5	8377.5
19.11.2021	8348.5	8348.5	8424.0
22.11.2021	8361.0	8338.5	8402.5
23.11.2021	8236.0	8236.0	8368.5
24.11.2021	8292.0	8196.5	8296.5
25.11.2021	8351.5	8281.0	8359.5
26.11.2021	8297.5	8297.5	8378.5
29.11.2021	8502.0	8157.0	8529.0
30.11.2021	8421.5	8421.5	8509.5
01.12.2021	8485.0	8344.5	8572.5
02.12.2021	8352.5	8352.5	8601.5
03.12.2021	8357.5	8273.0	8380.0
06.12.2021	8291.5	8291.5	8434.5
07.12.2021	8432.5	8283.5	8437.5
08.12.2021	8447.5	8424.0	8567.0
09.12.2021	8495.0	8407.5	8500.5
10.12.2021	8541.0	8432.5	8544.5
13.12.2021	8579.0	8541.0	8597.5
14.12.2021	8520.0	8520.0	8594.5
15.12.2021	8473.5	8473.5	8579.0
16.12.2021	8604.0	8468.0	8607.0
17.12.2021	8397.0	8397.0	8648.0
20.12.2021	8170.5	8170.5	8421.0
21.12.2021	8376.5	8140.5	8385.5
22.12.2021	8272.5	8272.5	8393.0
23.12.2021	8247.0	8247.0	8300.0
27.12.2021	8208.0	8208.0	8261.5
28.12.2021	8245.5	8156.5	8260.5
29.12.2021	8178.0	8178.0	8302.0
30.12.2021	8224.5	8175.0	8234.0
31.12.2021	8146.0	8146.0	8254.0
03.01.2022	8120.0	8120.0	8169.0
04.01.2022	8144.0	8085.5	8167.5
05.01.2022	8151.0	8102.0	8175.0
06.01.2022	8183.0	7953.0	8192.0
07.01.2022	8154.0	8154.0	8209.0
10.01.2022	8200.0	8153.0	8252.5
11.01.2022	8038.5	8038.5	8203.0
12.01.2022	8096.5	7963.5	8098.5
13.01.2022	8102.5	8039.0	8117.0
14.01.2022	8153.5	8044.5	8175.0
17.01.2022	8237.0	8107.0	8254.0
18.01.2022	8212.5	8202.0	8304.5
19.01.2022	8179.5	8113.5	8264.5
20.01.2022	8178.5	8130.0	8314.5
21.01.2022	8183.0	7914.5	8192.0
24.01.2022	8272.5	8179.5	8405.5
25.01.2022	8152.0	8152.0	8437.0
26.01.2022	8681.5	8152.0	8707.0
27.01.2022	8898.0	8498.5	8983.0
28.01.2022	8800.0	8800.0	9020.0
31.01.2022	8822.0	8725.5	8946.5
01.02.2022	8954.0	8749.5	8976.5
02.02.2022	9017.5	8939.0	9020.0
03.02.2022	9143.0	8973.0	9154.0
04.02.2022	9243.0	9119.0	9263.0
07.02.2022	9238.5	9153.5	9313.0
08.02.2022	9223.0	9133.0	9247.0
09.02.2022	9244.0	9221.0	9283.0
10.02.2022	9278.0	9175.0	9282.5
11.02.2022	9307.5	9113.5	9367.0
14.02.2022	9158.0	9158.0	9382.0
15.02.2022	9163.0	9149.5	9278.0
16.02.2022	9182.0	9117.0	9204.0
17.02.2022	9210.0	9091.5	9236.0
18.02.2022	9353.0	9210.0	9445.5
21.02.2022	9660.0	9314.5	9694.5
22.02.2022	9961.5	9487.0	9974.0
23.02.2022	9848.5	9848.5	10041.5
24.02.2022	9397.5	9397.5	9852.0
25.02.2022	9351.5	9351.5	9571.5
28.02.2022	9506.0	9337.0	9590.0
01.03.2022	9579.0	9473.0	9588.0
02.03.2022	9701.0	9517.0	9709.0
03.03.2022	9770.0	9660.5	9791.5
04.03.2022	9724.0	9593.0	9800.0
07.03.2022	9753.5	9628.0	9829.0
08.03.2022	9838.5	9727.5	9951.0
09.03.2022	10159.0	9814.5	10163.0
10.03.2022	10054.5	10011.0	10162.5
11.03.2022	10059.5	9911.5	10112.5
14.03.2022	10135.5	9963.0	10204.0
15.03.2022	9997.0	9997.0	10189.5
16.03.2022	10035.0	9914.0	10037.5
17.03.2022	10014.0	9905.0	10047.0
18.03.2022	10099.0	9948.5	10099.0
21.03.2022	10182.5	9975.0	10198.0
22.03.2022	10302.5	10174.5	10311.0
23.03.2022	10194.0	10194.0	10321.5
24.03.2022	10245.0	10173.0	10260.5
25.03.2022	10300.0	10213.5	10365.0
28.03.2022	10377.5	10262.0	10388.5
29.03.2022	10382.0	10303.0	10460.5
30.03.2022	10241.5	10241.5	10413.5
31.03.2022	10267.5	10230.0	10311.5
01.04.2022	10285.0	10220.5	10302.0
04.04.2022	10370.5	10239.0	10376.0
05.04.2022	10325.0	10325.0	10381.5
06.04.2022	10345.0	10261.5	10353.5
07.04.2022	10390.0	10245.0	10394.0
08.04.2022	10477.0	10388.0	10482.0
11.04.2022	10422.5	10422.5	10563.0
12.04.2022	10427.5	10352.5	10431.5
13.04.2022	10634.0	10422.0	10641.5
14.04.2022	10726.5	10621.5	10778.5
18.04.2022	10759.0	10711.0	10809.0
19.04.2022	10826.0	10734.5	10908.0
20.04.2022	10935.0	10699.0	10958.0
21.04.2022	10994.0	10903.0	11027.0
22.04.2022	10959.0	10959.0	11083.5
25.04.2022	10887.0	10887.0	11058.0
26.04.2022	10946.0	10838.5	10958.5
27.04.2022	11317.0	10946.0	11479.5
28.04.2022	11451.0	11278.0	11465.0
29.04.2022	11562.0	11449.0	11699.5
02.05.2022	11421.5	11421.5	11711.0
03.05.2022	11559.5	11398.5	11642.5
04.05.2022	11542.0	11542.0	11639.0
05.05.2022	11476.0	11476.0	11568.5
06.05.2022	11539.5	11471.0	11645.5
09.05.2022	11392.5	11392.5	11570.5
10.05.2022	11657.5	11312.0	11677.0
11.05.2022	11676.5	11585.0	11731.0
12.05.2022	11341.0	11341.0	11748.0
13.05.2022	11558.0	11317.5	11655.0
16.05.2022	11255.0	11255.0	11639.5
17.05.2022	11326.0	11229.0	11382.5
18.05.2022	11181.0	11181.0	11358.0
19.05.2022	11196.5	11159.0	11307.0
20.05.2022	11352.0	11189.5	11367.5
23.05.2022	11206.0	11206.0	11440.5
24.05.2022	11051.5	11051.5	11210.5
25.05.2022	10919.5	10919.5	11128.0
26.05.2022	11088.5	10887.0	11092.5
27.05.2022	11213.0	11037.0	11218.5
30.05.2022	11379.0	11198.0	11382.5
31.05.2022	11147.0	11147.0	11382.0
01.06.2022	10956.5	10956.5	11242.5
02.06.2022	11132.0	10952.5	11148.5
03.06.2022	11051.0	11051.0	11140.0
06.06.2022	11079.0	10929.5	11109.5
07.06.2022	11032.5	10999.0	11113.5
08.06.2022	10860.5	10860.5	11059.5
09.06.2022	10802.0	10802.0	10892.0
10.06.2022	10920.0	10798.0	10923.0
13.06.2022	10812.5	10812.5	10961.0
14.06.2022	10936.0	10776.0	10955.5
15.06.2022	11010.0	10930.0	11043.5
16.06.2022	10983.0	10983.0	11083.5
17.06.2022	11090.5	10936.0	11112.0
20.06.2022	11154.5	11012.5	11176.0
21.06.2022	11202.5	11121.0	11238.0
22.06.2022	11133.5	11133.5	11210.5
23.06.2022	11249.5	11105.0	11376.0
24.06.2022	11436.5	11185.0	11463.5
27.06.2022	11486.5	11421.0	11497.5
28.06.2022	11623.5	11426.0	11640.5
29.06.2022	11499.5	11499.5	11641.0
30.06.2022	11326.0	11326.0	11503.5
01.07.2022	11441.0	11243.5	11464.0
04.07.2022	11444.0	11338.0	11453.5
05.07.2022	11397.0	11397.0	11502.5
06.07.2022	11608.0	11389.0	11635.0
07.07.2022	11631.0	11487.0	11659.0
08.07.2022	11529.5	11529.5	11652.0
11.07.2022	11442.0	11442.0	11537.5
12.07.2022	11324.5	11324.5	11448.5
13.07.2022	11313.0	11298.0	11435.0
14.07.2022	11380.5	11304.0	11391.0
15.07.2022	11428.5	11363.0	11435.5
18.07.2022	11524.5	11373.0	11530.0
19.07.2022	11420.5	11420.5	11565.5
20.07.2022	11374.0	11374.0	11522.0
21.07.2022	11328.0	11273.0	11382.5
22.07.2022	11327.5	11259.0	11359.5
25.07.2022	11250.0	11250.0	11351.0
26.07.2022	11291.5	11235.0	11309.0
27.07.2022	11508.0	11250.0	11537.5
28.07.2022	11451.0	11451.0	11523.5
29.07.2022	11446.5	11436.0	11482.0
01.08.2022	11455.0	11414.5	11473.5
02.08.2022	11401.5	11401.5	11482.0
03.08.2022	11482.0	11394.5	11500.5
04.08.2022	11442.5	11442.5	11518.0
05.08.2022	11459.0	11421.0	11490.5
08.08.2022	11511.5	11445.0	11530.5
09.08.2022	11554.0	11511.5	11593.5
10.08.2022	11426.0	11426.0	11558.5
11.08.2022	11418.5	11418.5	11470.5
12.08.2022	11427.5	11344.0	11443.5
15.08.2022	11348.5	11348.5	11431.0
16.08.2022	11289.0	11289.0	11365.5
17.08.2022	11290.0	11264.0	11332.0
18.08.2022	11289.5	11281.0	11343.0
19.08.2022	11290.5	11275.0	11293.5
22.08.2022	11333.5	11261.5	11341.0
23.08.2022	11322.5	11322.5	11374.0
24.08.2022	11336.0	11276.5	11349.5
25.08.2022	11508.0	11320.5	11572.0
26.08.2022	11484.0	11437.5	11572.0
29.08.2022	11691.5	11478.5	11836.0
30.08.2022	11868.5	11688.5	11910.5
31.08.2022	11857.0	11814.5	11964.5
01.09.2022	11849.5	11666.5	11910.0
02.09.2022	11936.0	11821.5	11941.0
05.09.2022	11784.0	11784.0	11972.5
06.09.2022	11945.5	11718.5	11955.5
07.09.2022	11966.5	11908.5	12048.0
08.09.2022	12003.5	11906.0	12041.5
09.09.2022	12116.5	11987.5	12118.5
12.09.2022	12151.0	12038.5	12164.0
13.09.2022	12167.5	12107.5	12174.5
14.09.2022	12247.0	12120.0	12296.5
15.09.2022	12122.5	12122.5	12288.0
16.09.2022	12011.0	12011.0	12130.0
19.09.2022	11795.0	11795.0	12055.5
20.09.2022	11807.5	11795.0	11854.0
21.09.2022	11726.0	11726.0	11837.5
22.09.2022	11802.0	11688.5	11807.5
23.09.2022	11700.5	11700.5	11809.0
26.09.2022	11682.5	11600.5	11709.0
27.09.2022	11865.0	11667.0	11872.0
28.09.2022	11834.5	11730.5	11874.5
29.09.2022	11732.0	11732.0	11855.5
30.09.2022	11874.0	11648.5	11913.5
03.10.2022	11933.5	11813.5	12008.0
04.10.2022	12146.0	11926.5	12149.0
05.10.2022	12038.0	12038.0	12164.0
06.10.2022	12104.0	12038.0	12189.0
07.10.2022	12036.0	12036.0	12173.0
10.10.2022	11917.5	11917.5	12066.5
11.10.2022	11744.0	11744.0	11947.0
12.10.2022	11808.5	11575.5	11814.5
13.10.2022	11701.5	11701.5	11808.5
14.10.2022	11763.5	11646.5	11865.5
17.10.2022	11872.0	11738.0	11894.5
18.10.2022	11882.0	11872.0	11990.0
19.10.2022	11820.0	11820.0	11970.0
20.10.2022	11891.0	11684.0	11961.5
21.10.2022	11982.5	11853.5	12018.5
24.10.2022	11693.0	11693.0	11999.5
25.10.2022	11634.0	11616.0	11733.0
26.10.2022	11688.5	11576.0	11699.5
27.10.2022	11593.5	11593.5	11705.5
28.10.2022	11600.5	11554.0	11666.5
31.10.2022	11610.5	11600.5	11659.0
01.11.2022	11678.0	11610.5	11682.0
02.11.2022	11682.5	11676.5	11746.5
03.11.2022	11685.5	11654.5	11757.5
04.11.2022	11822.5	11656.5	11852.0
07.11.2022	11923.0	11822.5	11983.0
08.11.2022	11903.0	11903.0	11999.0
09.11.2022	11787.0	11787.0	11996.5
10.11.2022	11745.5	11745.5	11828.0
11.11.2022	11680.5	11612.0	11765.0
14.11.2022	11619.5	11559.0	11686.5
15.11.2022	11727.5	11605.5	11742.0
16.11.2022	11733.5	11627.5	11754.0
17.11.2022	11758.5	11667.5	11771.5
18.11.2022	11717.5	11717.5	11800.0
21.11.2022	11677.5	11677.5	11726.5
22.11.2022	11669.0	11668.0	11725.5
23.11.2022	11654.5	11621.5	11697.0
24.11.2022	11707.0	11605.5	11714.0
28.11.2022	11787.5	11700.0	11793.0
29.11.2022	11873.0	11777.0	11898.5
30.11.2022	11944.0	11858.5	11979.0
01.12.2022	11973.5	11922.0	11986.0
02.12.2022	12013.5	11939.5	12016.5
05.12.2022	11980.0	11980.0	12014.5
06.12.2022	11959.0	11959.0	12013.5
07.12.2022	11933.0	11933.0	11981.0
08.12.2022	12034.5	11928.5	12054.5
09.12.2022	12104.0	12033.0	12106.5
12.12.2022	12133.5	12034.5	12141.0
13.12.2022	12121.0	12099.0	12133.5
14.12.2022	12147.5	12095.0	12208.0
15.12.2022	12118.0	12114.5	12164.0
16.12.2022	12102.0	12095.5	12180.0
19.12.2022	12155.5	12057.0	12175.0
20.12.2022	12284.5	12104.5	12299.0
21.12.2022	12372.0	12278.0	12385.5
22.12.2022	12351.0	12331.5	12394.0
23.12.2022	12363.0	12340.5	12426.5
27.12.2022	12383.5	12362.0	12415.0
28.12.2022	12386.5	12322.5	12395.5
29.12.2022	12433.5	12350.0	12446.5
30.12.2022	12368.5	12368.5	12437.5
03.01.2023	12472.0	12361.0	12487.5
04.01.2023	12510.5	12450.0	12514.5
05.01.2023	12519.0	12510.5	12558.0
06.01.2023	12542.5	12513.5	12572.5
09.01.2023	12489.0	12489.0	12598.0
10.01.2023	12466.5	12411.5	12511.5
11.01.2023	12431.5	12431.5	12496.0
12.01.2023	12437.0	12402.5	12458.5
13.01.2023	12466.5	12373.0	12467.5
16.01.2023	12540.5	12466.5	12551.5
17.01.2023	12459.5	12459.5	12573.5
18.01.2023	12503.0	12411.5	12616.5
19.01.2023	12530.0	12500.5	12541.5
20.01.2023	12584.5	12510.5	12586.0
23.01.2023	12613.5	12559.0	12620.0
24.01.2023	12617.0	12595.5	12625.0
25.01.2023	12670.5	12600.5	12672.0
26.01.2023	12740.0	12657.5	12746.5
27.01.2023	12645.0	12645.0	12760.5
30.01.2023	12596.5	12596.5	12698.5
31.01.2023	12621.5	12517.5	12630.5
01.02.2023	12599.5	12557.0	12627.5
02.02.2023	12642.5	12598.0	12657.0
03.02.2023	12579.5	12579.5	12671.5
06.02.2023	12445.0	12445.0	12614.0
07.02.2023	12416.0	12416.0	12463.0
08.02.2023	12490.0	12405.5	12501.0
09.02.2023	12488.0	12467.0	12500.5
10.02.2023	12575.0	12466.5	12586.0
13.02.2023	12565.0	12508.5	12583.5
14.02.2023	12572.5	12517.5	12579.0
15.02.2023	12515.5	12515.5	12572.5
16.02.2023	12498.5	12498.5	12516.0
17.02.2023	12449.5	12449.5	12525.0
20.02.2023	12448.0	12448.0	12490.0
21.02.2023	12417.5	12417.5	12471.5
22.02.2023	12416.5	12406.5	12477.5
23.02.2023	12459.5	12410.5	12461.0
24.02.2023	12438.0	12438.0	12501.5
27.02.2023	12450.0	12413.0	12497.5
28.02.2023	12460.5	12430.5	12498.0
01.03.2023	12566.0	12457.0	12571.0
02.03.2023	12543.5	12543.5	12593.5
03.03.2023	12488.5	12469.5	12561.0
06.03.2023	12542.5	12483.5	12633.0
07.03.2023	12589.0	12532.5	12604.0
08.03.2023	12634.5	12557.0	12649.0
09.03.2023	12602.5	12602.5	12670.0
10.03.2023	12491.5	12491.5	12604.0
13.03.2023	12550.5	12459.0	12616.5
14.03.2023	12777.0	12525.0	12791.5
15.03.2023	12759.0	12737.0	12844.0
16.03.2023	12687.5	12687.5	12823.5
17.03.2023	12697.0	12602.5	12701.5
20.03.2023	12661.5	12661.5	12697.0
21.03.2023	12766.0	12651.5	12786.5
22.03.2023	12711.5	12711.5	12774.5
23.03.2023	12823.5	12686.5	12841.0
24.03.2023	12892.0	12774.5	12918.0
27.03.2023	12946.5	12860.0	12976.5
28.03.2023	12951.5	12915.5	12973.5
29.03.2023	13066.0	12936.5	13072.5
30.03.2023	13109.5	13016.0	13110.5
31.03.2023	13183.5	13103.0	13188.5
03.04.2023	13109.5	13109.5	13208.0
04.04.2023	13067.0	13067.0	13126.0
05.04.2023	12999.0	12999.0	13091.5
06.04.2023	13011.0	12971.5	13012.0
07.04.2023	13045.5	13008.5	13053.0
10.04.2023	12969.0	12969.0	13048.5
11.04.2023	12966.0	12918.0	12991.5
12.04.2023	12920.5	12920.5	12984.0
13.04.2023	12985.5	12882.0	12998.0
14.04.2023	12965.0	12965.0	13020.0
17.04.2023	12877.0	12877.0	12969.5
18.04.2023	12879.5	12856.0	12889.5
19.04.2023	12863.0	12863.0	12888.5
20.04.2023	12779.5	12779.5	12883.5
21.04.2023	12758.0	12752.0	12797.5
24.04.2023	12711.5	12711.5	12762.5
25.04.2023	12634.5	12634.5	12722.0
26.04.2023	12574.5	12574.5	12637.5
27.04.2023	12633.0	12548.5	12636.0
28.04.2023	12634.5	12586.5	12664.5
01.05.2023	12712.0	12617.5	12739.0
02.05.2023	12642.5	12642.5	12775.5
03.05.2023	12695.5	12633.0	12718.5
04.05.2023	12751.0	12693.5	12761.0
05.05.2023	12950.0	12719.5	12953.0
08.05.2023	12922.5	12922.5	12982.0
09.05.2023	12873.5	12873.5	12925.5
10.05.2023	12891.5	12866.5	12910.5
11.05.2023	12875.5	12872.5	12943.0
12.05.2023	12932.0	12872.5	12933.5
15.05.2023	12961.0	12914.0	12969.0
16.05.2023	12876.5	12876.5	12962.0
17.05.2023	12891.5	12870.0	12920.0
18.05.2023	12910.5	12862.0	12913.0
19.05.2023	12867.0	12867.0	12912.5
22.05.2023	12839.5	12839.5	12900.5
23.05.2023	12866.5	12827.5	12902.0
24.05.2023	12848.5	12848.5	12887.5
25.05.2023	12960.5	12795.5	12964.5
26.05.2023	12986.0	12921.0	13000.0
29.05.2023	12906.0	12866.5	13036.0
30.05.2023	12909.5	12878.5	12921.0
31.05.2023	12886.0	12886.0	12942.0
01.06.2023	12849.0	12759.0	12918.0
02.06.2023	12859.0	12840.5	12910.0
05.06.2023	12858.5	12837.5	12865.0
06.06.2023	12849.0	12827.0	12891.0
07.06.2023	12781.0	12781.0	12856.5
08.06.2023	12655.0	12655.0	12797.5
09.06.2023	12639.5	12634.5	12681.0
12.06.2023	12703.0	12633.5	12716.0
13.06.2023	12743.5	12698.0	12758.0
14.06.2023	12726.0	12726.0	12768.0
15.06.2023	12676.5	12676.5	12757.0
16.06.2023	12705.5	12631.0	12712.5
19.06.2023	12721.0	12662.5	12738.0
20.06.2023	12650.0	12650.0	12723.0
21.06.2023	12600.0	12600.0	12668.5
22.06.2023	12592.5	12592.5	12647.0
23.06.2023	12513.5	12513.5	12617.0
26.06.2023	12541.0	12504.5	12547.5
27.06.2023	12536.5	12473.0	12546.0
28.06.2023	12522.5	12478.0	12558.0
29.06.2023	12512.0	12512.0	12555.5
30.06.2023	12545.5	12491.0	12551.0
03.07.2023	12564.5	12508.5	12588.0
04.07.2023	12545.5	12498.0	12582.5
05.07.2023	12519.0	12519.0	12548.0
06.07.2023	12450.5	12450.5	12534.0
07.07.2023	12424.0	12424.0	12484.0
10.07.2023	12360.0	12360.0	12440.0
11.07.2023	12410.0	12311.0	12421.5
12.07.2023	12401.0	12393.0	12436.0
13.07.2023	12502.5	12398.0	12507.5
14.07.2023	12680.5	12431.0	12684.5
17.07.2023	12777.5	12678.5	12779.0
18.07.2023	12736.0	12703.0	12786.5
19.07.2023	12788.5	12728.5	12799.5
20.07.2023	12799.0	12759.5	12859.5
21.07.2023	12888.5	12779.5	12894.5
24.07.2023	12803.0	12803.0	12899.5
25.07.2023	12814.5	12754.0	12815.0
26.07.2023	12809.0	12787.0	12824.0
27.07.2023	12912.5	12778.5	12919.5
28.07.2023	13056.0	12873.0	13066.5
31.07.2023	13023.0	12953.0	13058.5
01.08.2023	13035.5	13007.5	13059.5
02.08.2023	12932.5	12932.5	13106.0
03.08.2023	12879.5	12879.5	13002.0
04.08.2023	12937.0	12874.0	12954.0
07.08.2023	12943.5	12937.0	13040.0
08.08.2023	12941.5	12871.0	12944.5
09.08.2023	12952.0	12903.0	12979.0
10.08.2023	13065.0	12934.5	13081.5
11.08.2023	13050.5	13050.5	13129.5
14.08.2023	13206.0	13050.5	13225.5
15.08.2023	13195.0	13195.0	13263.5
16.08.2023	13132.5	13132.5	13300.0
17.08.2023	13207.5	13103.0	13215.0
18.08.2023	13130.5	13130.5	13230.0
21.08.2023	13162.0	13099.5	13181.5
22.08.2023	13129.0	13122.5	13191.0
23.08.2023	13257.0	13129.0	13266.0
24.08.2023	13280.5	13236.0	13326.5
25.08.2023	13220.0	13220.0	13305.5
28.08.2023	13143.0	13110.5	13220.5
29.08.2023	13169.5	13120.5	13207.0
30.08.2023	13201.0	13158.5	13206.5
31.08.2023	13164.0	13164.0	13247.0
01.09.2023	13172.5	13157.0	13189.5
04.09.2023	13200.5	13149.0	13203.5
05.09.2023	13177.0	13177.0	13220.0
06.09.2023	13110.0	13110.0	13196.0
07.09.2023	13073.0	13073.0	13124.0
08.09.2023	13101.5	13034.0	13103.0
11.09.2023	13141.5	13057.5	13149.5
12.09.2023	13152.5	13122.5	13185.0
13.09.2023	13227.5	13108.5	13231.5
14.09.2023	13217.0	13217.0	13276.0
15.09.2023	13221.5	13177.0	13231.0
18.09.2023	13189.0	13189.0	13235.5
19.09.2023	13146.0	13146.0	13192.0
20.09.2023	13117.5	13074.5	13148.0
21.09.2023	12979.5	12979.5	13120.0
22.09.2023	12983.5	12938.0	12992.0
25.09.2023	13084.5	12982.5	13090.0
26.09.2023	13052.5	13052.5	13114.5
27.09.2023	13157.5	13050.5	13161.0
28.09.2023	13156.0	13092.0	13195.5
29.09.2023	13318.5	13148.5	13322.5
02.10.2023	13387.0	13295.5	13394.0
03.10.2023	13285.5	13252.5	13397.5
04.10.2023	13082.5	13082.5	13288.5
05.10.2023	12991.5	12991.5	13112.5
06.10.2023	13000.5	12924.5	13011.0
09.10.2023	13019.0	12951.0	13031.0
10.10.2023	12991.5	12991.5	13024.5
11.10.2023	12912.0	12912.0	13013.5
12.10.2023	12973.5	12909.5	12985.0
13.10.2023	12907.5	12907.5	13007.0
16.10.2023	12838.5	12838.5	12972.0
17.10.2023	12782.0	12782.0	12851.5
18.10.2023	12744.0	12744.0	12829.0
19.10.2023	12593.0	12593.0	12747.0
20.10.2023	12477.5	12477.5	12598.0
23.10.2023	12451.0	12426.0	12494.5
24.10.2023	12514.0	12426.0	12524.5
25.10.2023	12370.0	12370.0	12541.0
26.10.2023	12251.5	12251.5	12384.0
27.10.2023	12369.5	12251.5	12399.5
30.10.2023	12339.0	12339.0	12390.5
31.10.2023	12309.0	12274.5	12344.0
01.11.2023	12349.0	12273.5	12353.0
02.11.2023	12399.0	12320.5	12400.0
03.11.2023	12392.0	12378.0	12411.0
06.11.2023	12425.5	12368.0	12425.5
07.11.2023	12388.0	12388.0	12448.0
08.11.2023	12312.5	12312.5	12399.0
09.11.2023	12374.0	12298.0	12377.0
10.11.2023	12425.5	12367.0	12427.5
13.11.2023	12427.5	12395.5	12434.0
14.11.2023	12472.0	12410.5	12477.0
15.11.2023	12483.0	12451.5	12531.5
16.11.2023	12527.0	12483.0	12530.5
17.11.2023	12502.5	12502.5	12536.0
20.11.2023	12483.0	12483.0	12508.5
21.11.2023	12468.0	12468.0	12510.5
22.11.2023	12476.0	12461.5	12503.5
23.11.2023	12518.5	12460.5	12519.5
27.11.2023	12600.0	12513.0	12605.0
28.11.2023	12596.5	12562.0	12609.0
29.11.2023	12584.0	12579.0	12624.0
30.11.2023	12601.5	12553.5	12604.5
01.12.2023	12549.0	12549.0	12607.5
04.12.2023	12485.5	12485.5	12552.0
05.12.2023	12436.0	12436.0	12487.5
06.12.2023	12440.5	12435.0	12481.5
07.12.2023	12382.5	12382.5	12445.5
08.12.2023	12344.5	12344.5	12387.0
11.12.2023	12370.5	12329.5	12382.5
12.12.2023	12414.0	12365.5	12429.0
13.12.2023	12394.5	12394.5	12424.0
14.12.2023	12355.5	12355.5	12413.0
15.12.2023	12370.5	12310.5	12374.5
18.12.2023	12397.0	12365.0	12411.0
19.12.2023	12392.0	12376.0	12412.0
20.12.2023	12403.0	12383.5	12428.5
21.12.2023	12445.0	12381.0	12446.5
22.12.2023	12371.5	12371.5	12448.5
26.12.2023	12402.5	12356.5	12416.0
27.12.2023	12410.0	12385.0	12410.5
28.12.2023	12443.0	12407.0	12444.5
29.12.2023	12519.5	12437.0	12521.0
02.01.2024	12513.5	12480.0	12535.0
03.01.2024	12536.5	12509.0	12537.5
04.01.2024	12550.0	12534.5	12561.0
05.01.2024	12511.5	12511.5	12577.5
08.01.2024	12442.0	12442.0	12515.5
09.01.2024	12400.5	12400.5	12454.0
10.01.2024	12368.5	12368.5	12444.0
11.01.2024	12377.5	12366.0	12414.5
12.01.2024	12353.5	12336.5	12392.0
15.01.2024	12434.5	12331.0	12437.0
17.01.2024	12349.0	12349.0	12434.5
18.01.2024	12373.0	12293.0	12385.0
19.01.2024	12479.0	12363.0	12490.0
22.01.2024	12440.5	12440.5	12538.0
23.01.2024	12409.0	12409.0	12469.5
24.01.2024	12428.5	12371.5	12440.0
25.01.2024	12404.0	12378.5	12469.0
26.01.2024	12330.5	12330.5	12440.5
29.01.2024	12396.0	12309.5	12422.0
30.01.2024	12411.0	12396.0	12447.5
31.01.2024	12438.5	12405.0	12443.0
01.02.2024	12373.5	12373.5	12494.5
02.02.2024	12333.0	12333.0	12424.0
05.02.2024	12326.5	12241.0	12352.0
06.02.2024	12426.0	12319.0	12429.5
07.02.2024	12490.5	12426.0	12525.5
08.02.2024	12473.5	12473.5	12518.0
09.02.2024	12493.0	12453.0	12498.0
12.02.2024	12505.5	12460.5	12522.5
13.02.2024	12553.5	12471.5	12556.0
14.02.2024	12552.5	12499.0	12560.0
15.02.2024	12616.5	12513.5	12619.0
16.02.2024	12655.5	12615.5	12658.5
19.02.2024	12625.5	12625.5	12678.0
20.02.2024	12541.0	12541.0	12634.0
21.02.2024	12583.0	12515.0	12587.5
22.02.2024	12647.5	12556.5	12651.0
23.02.2024	12664.0	12632.5	12690.5
26.02.2024	12598.0	12598.0	12696.0
27.02.2024	12564.5	12500.0	12604.5
28.02.2024	12560.5	12552.5	12581.5
29.02.2024	12670.5	12554.5	12672.0
01.03.2024	12741.5	12619.5	12745.0
04.03.2024	12778.5	12723.5	12794.5
05.03.2024	12742.5	12742.5	12807.5
06.03.2024	12795.5	12687.0	12804.0
07.03.2024	12721.0	12721.0	12841.5
08.03.2024	12748.0	12702.5	12751.0
11.03.2024	12671.5	12626.5	12805.0
12.03.2024	12736.0	12662.5	12739.5
13.03.2024	12720.0	12682.0	12761.0
14.03.2024	12757.0	12698.0	12762.5
15.03.2024	12760.0	12694.5	12796.0
18.03.2024	12850.5	12760.0	12863.0
19.03.2024	12906.0	12818.0	12927.0
20.03.2024	12955.0	12879.0	12968.5
21.03.2024	13019.0	12955.0	13024.0
22.03.2024	13028.0	12916.0	13037.0
25.03.2024	13041.5	13025.0	13081.0
26.03.2024	13121.0	13034.5	13127.0
27.03.2024	13123.0	13116.0	13170.5
28.03.2024	13090.5	13090.5	13170.0
01.04.2024	13112.5	13086.0	13114.5
02.04.2024	13017.5	13017.5	13114.5
03.04.2024	12988.5	12988.5	13028.5
04.04.2024	13014.0	12982.5	13075.0
05.04.2024	13085.5	12973.0	13096.0
08.04.2024	13045.0	12950.5	13103.5
09.04.2024	13040.5	13040.0	13070.0
10.04.2024	13066.5	13024.5	13072.0
11.04.2024	13108.5	13022.5	13139.5
12.04.2024	13049.0	13049.0	13124.5
15.04.2024	13191.5	13004.5	13197.5
16.04.2024	13181.0	13085.0	13214.0
17.04.2024	13115.0	13115.0	13183.5
18.04.2024	13163.0	13091.5	13189.5
19.04.2024	13348.0	13014.0	13377.0
22.04.2024	13383.5	13304.0	13405.5
23.04.2024	13500.5	13352.5	13520.0
24.04.2024	13570.0	13477.0	13590.5
25.04.2024	13592.0	13493.5	13624.5
26.04.2024	13573.0	13573.0	13657.5
29.04.2024	13658.0	13568.0	13660.5
30.04.2024	13574.0	13574.0	13664.0
01.05.2024	13530.5	13530.5	13605.5
02.05.2024	13639.0	13529.5	13675.0
03.05.2024	13600.0	13600.0	13699.0
06.05.2024	13604.5	13548.0	13612.5
07.05.2024	13593.0	13585.0	13612.0
08.05.2024	13560.0	13560.0	13631.5
