Ticket	Entry_time	Exit_time	MAE	MFE	PNL
463	2010.08.19 07:13:40	2010.08.19 09:00:00	-0.5	7	7
465	2010.08.20 01:00:40	2010.08.20 02:38:01	-3.5	0.5	-3.5
467	2010.08.20 03:32:40	2010.08.20 05:32:40	-3.5	3.5	-3.5
472	2010.08.20 08:16:40	2010.08.20 10:30:00	-2.5	15	4.5
475	2010.08.23 02:36:00	2010.08.23 03:45:40	-3	3	-3
478	2010.08.23 04:39:40	2010.08.23 10:04:40	-6	4	-6
481	2010.08.24 02:05:40	2010.08.24 02:09:30	-1.5	0	-1.5
485	2010.08.24 05:16:40	2010.08.24 06:30:00	-3	7	6.5
489	2010.08.24 08:18:00	2010.08.24 09:39:40	-4.5	4	-4.5
492	2010.08.25 02:39:01	2010.08.25 03:00:00	0	9	9
495	2010.08.25 06:08:30	2010.08.25 06:53:00	-5.5	0	-5.5
500	2010.08.25 09:14:40	2010.08.25 11:00:00	-4	15.5	11.5
502	2010.08.26 01:34:30	2010.08.26 01:43:00	-1.5	0	-1.5
505	2010.08.26 04:11:30	2010.08.26 08:31:00	-2	7	4.5
507	2010.08.26 09:06:40	2010.08.26 09:14:40	-3.5	0	-3.5
511	2010.08.27 02:04:00	2010.08.27 02:07:30	-1.5	0.5	-1.5
513	2010.08.27 02:45:40	2010.08.27 04:01:00	-2	4	4
517	2010.08.27 05:34:40	2010.08.27 06:03:01	-3	0	-3
519	2010.08.27 06:07:01	2010.08.27 06:30:30	0.5	6	4.5
521	2010.08.27 09:33:40	2010.08.27 09:59:20	-2.5	2	-2.5
523	2010.08.30 01:02:40	2010.08.30 04:30:00	1	24	21.5
526	2010.08.30 05:56:40	2010.08.30 06:11:00	-3	0.5	-3
529	2010.08.30 07:29:40	2010.08.30 08:00:01	-4	0.5	-4
534	2010.08.31 01:18:20	2010.08.31 03:07:40	-4.5	5	-4.5
540	2010.08.31 07:56:40	2010.08.31 08:40:00	-4	1	-4
544	2010.09.01 01:39:01	2010.09.01 02:28:40	-3.5	1	-3.5
546	2010.09.01 03:05:40	2010.09.01 03:18:01	-4	1	-4
548	2010.09.01 03:56:00	2010.09.01 04:30:00	-1.5	25	13.5
550	2010.09.01 06:43:00	2010.09.01 07:20:40	-4.5	1.5	-4.5
553	2010.09.01 09:23:30	2010.09.01 09:31:40	-4.5	1	-4.5
555	2010.09.02 01:27:30	2010.09.02 03:10:20	-3.5	2	-3.5
563	2010.09.02 09:05:00	2010.09.02 10:00:00	-3	6.5	6
567	2010.09.03 03:09:40	2010.09.03 03:30:00	-1	4	2.5
570	2010.09.03 05:06:40	2010.09.03 05:48:00	-5	0.5	-5
572	2010.09.03 06:17:59	2010.09.03 06:43:00	-3	0.5	-3
574	2010.09.03 07:15:40	2010.09.03 08:27:00	-4	1	-4
576	2010.09.03 09:39:40	2010.09.03 11:00:00	-3.5	6	6
579	2010.09.06 02:04:00	2010.09.06 04:00:00	-0.5	7.5	6
581	2010.09.06 06:15:40	2010.09.06 08:43:00	-3.5	1.5	-3.5
586	2010.09.07 04:01:40	2010.09.07 04:30:00	-1	9.5	6
589	2010.09.07 06:37:00	2010.09.07 06:44:01	-2	0	-2
595	2010.09.08 02:26:01	2010.09.08 04:01:00	-2.5	4.5	3
599	2010.09.08 06:27:01	2010.09.08 06:47:40	-4	0	-4
602	2010.09.08 07:47:20	2010.09.08 08:00:40	-2	1	-2
604	2010.09.08 08:46:59	2010.09.08 09:00:00	0	4.5	3
606	2010.09.09 02:20:40	2010.09.09 04:00:20	-4	5	-4
611	2010.09.09 07:08:01	2010.09.09 07:38:40	-2	1.5	-2
614	2010.09.09 08:34:59	2010.09.09 09:30:00	-1	5.5	5.5
616	2010.09.10 01:37:30	2010.09.10 03:01:00	-3.5	1	-3.5
618	2010.09.10 04:00:40	2010.09.10 04:33:40	-3.5	3.5	-3.5
623	2010.09.10 07:56:00	2010.09.10 09:02:00	-4.5	5.5	4
625	2010.09.10 09:44:40	2010.09.10 11:00:00	-3.5	11.5	7.5
627	2010.09.13 02:10:00	2010.09.13 03:30:00	-2.5	8.5	8
630	2010.09.13 05:12:01	2010.09.13 07:00:00	-1.5	6	3.5
633	2010.09.13 09:01:40	2010.09.13 10:53:40	-5	5	-5
635	2010.09.14 02:19:30	2010.09.14 02:24:00	-2	0	-2
639	2010.09.14 04:18:00	2010.09.14 05:40:40	-4	2	-4
643	2010.09.14 09:01:40	2010.09.14 09:38:40	-4	0.5	-4
646	2010.09.15 02:48:40	2010.09.15 03:30:30	-1	4.5	4
649	2010.09.15 04:33:40	2010.09.15 05:00:00	0.5	11	7
652	2010.09.15 09:03:00	2010.09.15 10:13:40	-5.5	1.5	-5.5
660	2010.09.16 06:38:20	2010.09.16 07:17:40	-4	0.5	-4
664	2010.09.16 09:19:40	2010.09.16 09:29:40	-2.5	2.5	-2.5
666	2010.09.16 09:49:40	2010.09.16 16:45:40	-7.5	8.5	-7.5
668	2010.09.17 01:09:00	2010.09.17 04:00:00	-1	5	3.5
670	2010.09.17 05:37:40	2010.09.17 06:30:01	-1.5	7.5	4
672	2010.09.20 02:39:40	2010.09.20 04:00:30	-2.5	6	5.5
674	2010.09.20 04:55:40	2010.09.20 05:57:40	-4.5	5.5	-4.5
676	2010.09.20 07:55:40	2010.09.20 11:30:00	-7.5	11.5	7.5
678	2010.09.21 03:50:40	2010.09.21 04:36:00	-3	0	-3
683	2010.09.21 08:55:40	2010.09.21 09:52:40	-4.5	1.5	-4.5
685	2010.09.22 01:35:40	2010.09.22 02:46:40	-4.5	2.5	-4.5
687	2010.09.22 03:21:40	2010.09.22 04:00:00	0	10.5	9
689	2010.09.22 07:00:40	2010.09.22 08:44:59	-2.5	2	-2.5
692	2010.09.22 09:46:40	2010.09.22 10:12:40	-5	3.5	-5
696	2010.09.23 03:23:30	2010.09.23 04:00:00	-0.5	3.5	2.5
699	2010.09.23 07:30:59	2010.09.23 07:31:00	-0.5	0	-0.5
704	2010.09.24 03:04:40	2010.09.24 03:30:00	0	9.5	9.5
707	2010.09.24 05:05:59	2010.09.24 07:30:00	-3	7.5	4
712	2010.09.27 01:02:40	2010.09.27 01:31:00	7.5	20.5	12.5
715	2010.09.27 03:01:40	2010.09.27 03:04:40	-4	0	-4
718	2010.09.27 04:00:40	2010.09.27 04:34:20	-3	1.5	-3
723	2010.09.27 07:10:40	2010.09.27 07:30:30	1	5.5	5
726	2010.09.27 09:01:40	2010.09.27 09:32:40	-4	1.5	-4
728	2010.09.28 03:21:01	2010.09.28 08:28:20	-4.5	3.5	-4.5
732	2010.09.29 02:56:01	2010.09.29 03:30:01	-1	8.5	7.5
735	2010.09.29 06:32:00	2010.09.29 08:52:40	-10	0	-10
737	2010.09.29 09:08:40	2010.09.29 10:00:00	-3.5	7.5	6.5
739	2010.09.30 01:05:30	2010.09.30 01:37:40	-3	0	-3
741	2010.09.30 03:06:40	2010.09.30 03:11:40	-3.5	0	-3.5
744	2010.09.30 05:07:20	2010.09.30 05:25:00	-3	0	-3
747	2010.09.30 06:01:01	2010.09.30 07:13:00	-2	2	-2
752	2010.09.30 09:38:40	2010.09.30 11:00:00	-3.5	13.5	12.5
754	2010.10.01 02:04:01	2010.10.01 02:14:20	-1	0	-1
757	2010.10.01 06:34:59	2010.10.01 06:35:00	-2	0	-2
760	2010.10.01 09:14:40	2010.10.01 10:46:20	-6	11	-6
764	2010.10.04 03:10:40	2010.10.04 03:25:40	-3.5	1	-3.5
766	2010.10.04 03:45:40	2010.10.04 04:30:00	-2.5	7	6
772	2010.10.04 09:30:40	2010.10.04 10:05:40	-4.5	5	-4.5
775	2010.10.05 03:06:40	2010.10.05 04:02:40	-3	1	-3
777	2010.10.05 04:54:40	2010.10.05 05:37:00	-4	2	-4
780	2010.10.05 07:38:40	2010.10.05 08:00:00	3.5	11	5.5
785	2010.10.06 06:10:01	2010.10.06 07:18:40	-2.5	2.5	-2.5
788	2010.10.06 08:02:40	2010.10.06 09:01:20	-2	2	-2
792	2010.10.07 02:10:40	2010.10.07 02:23:40	-3	1.5	-3
794	2010.10.07 03:30:40	2010.10.07 04:56:30	-5.5	3	-5.5
796	2010.10.07 05:32:40	2010.10.07 06:08:40	-4	0	-4
799	2010.10.07 09:05:40	2010.10.07 09:30:01	-1	2.5	2
801	2010.10.08 02:58:40	2010.10.08 04:47:20	-2	4	-2
803	2010.10.08 05:20:40	2010.10.08 06:31:30	-1.5	8.5	7.5
810	2010.10.11 01:11:40	2010.10.11 17:30:00	-11	16.5	15.5
816	2010.10.12 05:56:40	2010.10.12 06:35:20	-3	0.5	-3
820	2010.10.12 08:30:40	2010.10.12 08:47:30	-2	0.5	-2
822	2010.10.12 09:05:20	2010.10.12 09:24:40	-3	4.5	-3
827	2010.10.13 04:09:40	2010.10.13 10:30:00	-4.5	9.5	8.5
829	2010.10.14 02:34:00	2010.10.14 02:53:01	-2	1.5	-2
833	2010.10.14 06:33:40	2010.10.14 07:30:00	-1.5	3.5	3.5
836	2010.10.14 09:01:40	2010.10.14 10:05:40	-3.5	3.5	-3.5
838	2010.10.15 01:27:40	2010.10.15 02:14:20	-4.5	0	-4.5
842	2010.10.15 04:00:40	2010.10.15 05:31:30	-3	5	4
845	2010.10.15 08:15:30	2010.10.15 10:06:40	-5.5	5.5	-5.5
847	2010.10.18 01:39:40	2010.10.18 02:29:40	-6	1	-6
852	2010.10.18 04:01:59	2010.10.18 04:19:40	-2.5	0	-2.5
854	2010.10.18 04:38:20	2010.10.18 05:04:20	-5	0	-5
857	2010.10.18 06:08:40	2010.10.18 11:09:40	-7	5.5	-7
859	2010.10.19 02:08:40	2010.10.19 09:30:00	-3.5	12	10.5
863	2010.10.20 03:20:40	2010.10.20 05:00:00	-4.5	15	9.5
865	2010.10.20 08:01:40	2010.10.20 08:40:00	-2	0.5	-2
868	2010.10.20 09:31:40	2010.10.20 09:42:40	-3	1	-3
870	2010.10.21 01:01:00	2010.10.21 03:06:40	-3.5	2	-3.5
873	2010.10.21 04:21:40	2010.10.21 04:30:00	-1	5.5	4.5
875	2010.10.21 05:22:20	2010.10.21 05:40:00	-6	0.5	-6
878	2010.10.21 06:39:40	2010.10.21 09:30:01	-2	7.5	5.5
880	2010.10.22 01:11:00	2010.10.22 08:02:00	-4.5	5.5	5.5
882	2010.10.25 02:59:40	2010.10.25 04:00:00	-1	8	7
885	2010.10.25 05:20:40	2010.10.25 06:30:01	0	7	5.5
890	2010.10.26 03:03:40	2010.10.26 05:08:40	-3	2.5	-3
894	2010.10.26 06:52:40	2010.10.26 07:00:01	1.5	6	5
897	2010.10.26 08:30:40	2010.10.26 09:15:40	-3.5	0	-3.5
900	2010.10.27 01:00:40	2010.10.27 01:08:01	-2.5	0	-2.5
908	2010.10.27 09:04:40	2010.10.27 09:35:40	-5	1	-5
910	2010.10.28 02:12:40	2010.10.28 02:30:00	1	4.5	4
914	2010.10.28 05:23:40	2010.10.28 11:00:00	-1.5	8.5	3
918	2010.10.29 02:47:40	2010.10.29 03:00:00	-0.5	3.5	2
924	2010.10.29 07:08:00	2010.10.29 11:45:40	-6	5.5	-6
926	2010.11.01 01:01:20	2010.11.01 02:18:40	-2.5	6	-2.5
928	2010.11.01 03:08:20	2010.11.01 11:55:20	-8.5	2	-8.5
933	2010.11.02 05:16:40	2010.11.02 05:52:40	-2	2	-2
935	2010.11.02 09:35:20	2010.11.02 10:30:00	-1.5	6.5	5
939	2010.11.03 03:51:40	2010.11.03 04:01:00	-4.5	1.5	-4.5
942	2010.11.03 06:04:20	2010.11.03 07:13:40	-4	0	-4
944	2010.11.03 07:39:30	2010.11.03 07:59:00	-2	0.5	-2
946	2010.11.03 08:00:40	2010.11.03 08:06:01	-2.5	0	-2.5
950	2010.11.04 03:10:20	2010.11.04 07:16:30	-4.5	3	-4.5
952	2010.11.04 08:37:40	2010.11.04 10:30:00	-3.5	18	17.5
956	2010.11.05 03:08:40	2010.11.05 04:52:01	-3	1	-3
960	2010.11.05 06:02:40	2010.11.05 09:30:00	-1.5	4	4
962	2010.11.08 02:43:20	2010.11.08 03:04:40	-3	0.5	-3
966	2010.11.08 04:53:40	2010.11.08 16:50:40	-7	8	-7
968	2010.11.09 01:00:40	2010.11.09 01:09:40	-3	0.5	-3
971	2010.11.09 03:23:00	2010.11.09 11:30:00	-3	10	8.5
973	2010.11.10 01:01:40	2010.11.10 01:03:30	-2.5	0	-2.5
975	2010.11.10 01:46:00	2010.11.10 05:17:40	-6.5	5.5	-6.5
977	2010.11.10 06:20:40	2010.11.10 08:00:30	-1	10.5	7.5
980	2010.11.11 01:35:20	2010.11.11 02:00:00	-1.5	5.5	5.5
983	2010.11.11 03:10:30	2010.11.11 03:30:00	-0.5	5	5
985	2010.11.11 05:06:40	2010.11.11 08:30:00	-1.5	6.5	6
988	2010.11.12 02:27:40	2010.11.12 03:32:40	-9	1.5	-9
991	2010.11.12 04:40:40	2010.11.12 05:19:40	-10	0.5	-10
998	2010.11.15 01:37:40	2010.11.15 10:30:40	-7.5	9.5	-7.5
1000	2010.11.16 01:14:40	2010.11.16 02:13:20	-4	1	-4
1003	2010.11.16 03:06:40	2010.11.16 03:40:40	-4.5	3.5	-4.5
1006	2010.11.16 05:13:40	2010.11.16 08:27:40	-9.5	9.5	-9.5
1009	2010.11.16 09:32:00	2010.11.16 13:14:40	-8.5	7	-8.5
1011	2010.11.17 02:03:40	2010.11.17 02:09:40	-2.5	1	-2.5
1013	2010.11.17 03:52:20	2010.11.17 05:55:20	-4.5	1.5	-4.5
1015	2010.11.17 06:16:30	2010.11.17 08:50:40	-6	0	-6
1019	2010.11.18 04:18:40	2010.11.18 05:30:30	-2.5	8.5	7
1021	2010.11.18 07:41:40	2010.11.18 09:00:00	1	5.5	4
1030	2010.11.19 06:39:00	2010.11.19 08:30:00	-4	7	6
1033	2010.11.22 04:28:40	2010.11.22 04:47:40	-4	0.5	-4
1036	2010.11.22 05:53:59	2010.11.22 07:01:00	-4	0	-4
1038	2010.11.22 08:35:30	2010.11.22 10:03:20	-3.5	4	-3.5
1041	2010.11.23 03:20:20	2010.11.23 03:31:40	-3.5	0	-3.5
1045	2010.11.23 07:35:01	2010.11.23 08:08:00	-2	2	-2
1051	2010.11.24 06:35:30	2010.11.24 08:59:40	-3	3.5	-3
1054	2010.11.25 01:00:40	2010.11.25 02:53:40	-7	1.5	-7
1058	2010.11.25 04:20:40	2010.11.25 05:37:40	-5.5	1	-5.5
1060	2010.11.25 08:45:30	2010.11.25 10:01:40	-4.5	3.5	-4.5
1066	2010.11.26 05:31:40	2010.11.26 05:32:40	-1.5	0	-1.5
1073	2010.11.26 09:18:40	2010.11.26 11:06:40	-8	4.5	-8
1075	2010.11.29 01:00:40	2010.11.29 12:46:20	-18.5	13.5	-18.5
1077	2010.11.30 02:33:40	2010.11.30 04:51:20	-4.5	4.5	-4.5
1082	2010.11.30 08:35:30	2010.11.30 09:00:00	0	5	3
1084	2010.11.30 09:54:40	2010.11.30 10:17:40	-6.5	6	-6.5
1087	2010.12.01 02:30:20	2010.12.01 06:00:00	-6	7	6
1089	2010.12.01 07:07:30	2010.12.01 07:30:01	-1	6.5	4.5
1091	2010.12.01 09:18:40	2010.12.01 10:30:00	-2.5	17	13.5
1095	2010.12.02 03:39:40	2010.12.02 04:18:00	-2.5	1.5	-2.5
1098	2010.12.02 05:05:40	2010.12.02 06:00:00	-0.5	1.5	1
1101	2010.12.02 09:20:40	2010.12.02 10:12:40	-3.5	3.5	-3.5
1103	2010.12.03 03:13:40	2010.12.03 03:33:40	-4	0	-4
1106	2010.12.03 05:10:01	2010.12.03 05:19:01	-2	0	-2
1108	2010.12.03 08:45:01	2010.12.03 09:52:40	-2	2.5	-2
1110	2010.12.06 01:14:00	2010.12.06 02:31:20	-8	4.5	-8
1112	2010.12.06 03:26:40	2010.12.06 03:42:20	-4	0	-4
1117	2010.12.06 06:12:30	2010.12.06 07:47:40	-3.5	4	-3.5
1119	2010.12.07 01:38:01	2010.12.07 03:57:40	-9.5	3.5	-9.5
1121	2010.12.07 04:22:40	2010.12.07 05:00:00	0	9.5	8
1123	2010.12.07 05:43:20	2010.12.07 09:40:20	-3.5	4	-3.5
1125	2010.12.08 01:24:00	2010.12.08 03:00:00	-1.5	7	5.5
1131	2010.12.08 05:38:40	2010.12.08 06:41:20	-5	3.5	-5
1134	2010.12.08 08:29:20	2010.12.08 08:31:40	-3.5	0	-3.5
1137	2010.12.08 09:42:40	2010.12.08 10:30:00	-1	7.5	6
1139	2010.12.09 01:31:40	2010.12.09 02:00:00	-0.5	6.5	6
1141	2010.12.09 03:31:20	2010.12.09 03:47:00	-2.5	0	-2.5
1143	2010.12.09 04:04:20	2010.12.09 05:41:30	-5.5	1.5	-5.5
1146	2010.12.09 09:14:40	2010.12.09 09:53:40	-4	2.5	-4
1149	2010.12.10 04:12:40	2010.12.10 08:31:00	-3	9	9
